,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-1942057.777392,81485382.498407,127398994.400484
Tax Rate For Calcs,0.252066,0.252215,0.260337,0.236581
Normalized EBITDA,20406200000.0,18962400000.0,17290800000.0,16194400000.0
Total Unusual Items,0.0,-7700000.0,313000000.0,538500000.0
Total Unusual Items Excluding Goodwill,0.0,-7700000.0,313000000.0,538500000.0
Net Income From Continuing Operation Net Minority Interest,12732500000.0,12075600000.0,11312100000.0,11164200000.0
Reconciled Depreciation,2697400000.0,2396100000.0,2006600000.0,1699200000.0
Reconciled Cost Of Revenue,67594000000.0,54933000000.0,34103000000.0,34400800000.0
EBITDA,20406200000.0,18954700000.0,17603800000.0,16732900000.0
EBIT,17708800000.0,16558600000.0,15597200000.0,15033700000.0
Net Interest Income,-476400000.0,-375000000.0,-203900000.0,-211400000.0
Interest Expense,476400000.0,420800000.0,372300000.0,336000000.0
Interest Income,76300000.0,45800000.0,168400000.0,124600000.0
Normalized Income,12732500000.0,12081357942.222609,11080585382.498407,10753098994.400484
Net Income From Continuing And Discontinued Operation,12732500000.0,12075600000.0,11312100000.0,11164200000.0
Total Expenses,100844700000.0,82345600000.0,57557800000.0,58400500000.0
Rent Expense Supplemental,364400000.0,246200000.0,216700000.0,203500000.0
Diluted Average Shares,508653610.0,508549495.0,508554834.0,508164074.0
Basic Average Shares,508300950.0,508164425.0,508135294.0,507993224.0
Diluted EPS,25.03,23.75,22.24,21.97
Basic EPS,25.05,23.76,22.26,21.98
Diluted NI Availto Com Stockholders,12732500000.0,12075600000.0,11312100000.0,11164200000.0
Net Income Common Stockholders,12732500000.0,12075600000.0,11312100000.0,11164200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,12732500000.0,12075600000.0,11312100000.0,11164200000.0
Minority Interests,-156200000.0,8000000.0,50800000.0,-56300000.0
Net Income Including Noncontrolling Interests,12888700000.0,12067600000.0,11261300000.0,11220500000.0
Net Income Continuous Operations,12888700000.0,12067600000.0,11261300000.0,11220500000.0
Tax Provision,4343700000.0,4070200000.0,3963600000.0,3477200000.0
Pretax Income,17232400000.0,16137800000.0,15224900000.0,14697700000.0
Other Non Operating Income Expenses,496100000.0,152800000.0,137000000.0,124600000.0
Special Income Charges,0.0,-127000000.0,-89600000.0,-559400000.0
Other Special Charges,-19600000.0,58300000.0,-17400000.0,-31300000.0
Write Off,14300000.0,68700000.0,107000000.0,38800000.0
Impairment Of Capital Assets,,,,551900000.0
Net Non Operating Interest Income Expense,-476400000.0,-375000000.0,-203900000.0,-211400000.0
Interest Expense Non Operating,476400000.0,420800000.0,372300000.0,336000000.0
Interest Income Non Operating,76300000.0,45800000.0,168400000.0,124600000.0
Operating Income,17146300000.0,16454100000.0,14951400000.0,14141100000.0
Operating Expense,33250700000.0,27412600000.0,23454800000.0,23999700000.0
Other Operating Expenses,18097000000.0,9646200000.0,8373300000.0,8716400000.0
Depreciation And Amortization In Income Statement,2697400000.0,2396100000.0,2006600000.0,1699200000.0
Amortization,395400000.0,350400000.0,254100000.0,201500000.0
Depreciation Income Statement,2697400000.0,2045700000.0,1752500000.0,1497700000.0
Selling General And Administration,4044500000.0,2984100000.0,2495900000.0,3752400000.0
Selling And Marketing Expense,2935200000.0,2062700000.0,1727500000.0,2949800000.0
General And Administrative Expense,1109300000.0,921400000.0,768400000.0,802600000.0
Rent And Landing Fees,364400000.0,246200000.0,216700000.0,203500000.0
Gross Profit,50397000000.0,43866700000.0,38406200000.0,38140800000.0
Cost Of Revenue,67594000000.0,54933000000.0,34103000000.0,34400800000.0
Total Revenue,117991000000.0,98799700000.0,72509200000.0,72541600000.0
Operating Revenue,117991000000.0,98799700000.0,72509200000.0,72541600000.0
