,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,3672289273.437883,6930280000.0,-34516350000.0,-11037480000.0
Tax Rate For Calcs,0.230269,0.4,0.3,0.3
Normalized EBITDA,365486100000.0,245087200000.0,308805800000.0,207637200000.0
Total Unusual Items,15947800000.0,17325700000.0,-115054500000.0,-36791600000.0
Total Unusual Items Excluding Goodwill,15947800000.0,17325700000.0,-115054500000.0,-36791600000.0
Net Income From Continuing Operation Net Minority Interest,20779100000.0,-113699300000.0,-142700900000.0,-113940300000.0
Reconciled Depreciation,248603600000.0,239317100000.0,229638100000.0,207632100000.0
Reconciled Cost Of Revenue,2264696400000.0,1908232700000.0,1664062500000.0,1763059300000.0
EBITDA,381433900000.0,262412900000.0,193751300000.0,170845600000.0
EBIT,132830300000.0,23095800000.0,-35886800000.0,-36786500000.0
Net Interest Income,-102254800000.0,-87011000000.0,-75915200000.0,-60856200000.0
Interest Expense,102254800000.0,93263100000.0,80840500000.0,72553100000.0
Interest Income,12511800000.0,6252100000.0,4925300000.0,11696900000.0
Normalized Income,8503589273.437883,-124094720000.0,-62162750000.0,-88186180000.0
Net Income From Continuing And Discontinued Operation,20779100000.0,-113699300000.0,-142700900000.0,-113940300000.0
Total Expenses,2910134800000.0,2940487700000.0,2558482400000.0,2795673700000.0
Diluted Average Shares,3321146115.0,3320402491.0,3636771638.0,3460855563.0
Basic Average Shares,3321146115.0,3320402491.0,3636771638.0,3460855563.0
Diluted EPS,6.29,-29.88,-39.2,-32.9
Basic EPS,6.29,-29.88,-39.2,-32.9
Diluted NI Availto Com Stockholders,24142900000.0,-113699300000.0,-142700900000.0,-113940300000.0
Net Income Common Stockholders,24142900000.0,-113699300000.0,-142700900000.0,-113940300000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,24142900000.0,-113699300000.0,-142700900000.0,-113940300000.0
Minority Interests,-2755800000.0,-1327100000.0,-562900000.0,-956200000.0
Net Income Including Noncontrolling Interests,26898700000.0,-112372200000.0,-142138000000.0,-112984100000.0
Net Income Extraordinary,3363800000.0,,,
Net Income Continuous Operations,23534900000.0,-112372200000.0,-142138000000.0,-112984100000.0
Tax Provision,7040600000.0,42204900000.0,25410700000.0,3644500000.0
Pretax Income,30575500000.0,-70167300000.0,-116727300000.0,-109339600000.0
Other Income Expense,,191564500000.0,36038900000.0,152939100000.0
Other Non Operating Income Expenses,-433511200000.0,174979400000.0,154883000000.0,199730700000.0
Special Income Charges,16085300000.0,1418000000.0,-149324100000.0,-11118700000.0
Gain On Sale Of Business,,,,0.0
Other Special Charges,-16255500000.0,,149943000000.0,
Write Off,2143900000.0,-862600000.0,0.0,3532000000.0
Impairment Of Capital Assets,155700000.0,-555400000.0,-618900000.0,7586700000.0
Restructuring And Mergern Acquisition,14500000.0,0.0,149943000000.0,
Earnings From Equity Interest,,-740600000.0,-3789600000.0,-10000000000.0
Gain On Sale Of Security,,15907700000.0,34269600000.0,-25672900000.0
Net Non Operating Interest Income Expense,-102254800000.0,-87011000000.0,-75915200000.0,-60856200000.0
Interest Expense Non Operating,102254800000.0,93263100000.0,80840500000.0,72553100000.0
Interest Income Non Operating,12511800000.0,6252100000.0,4925300000.0,11696900000.0
Operating Income,549534900000.0,-174720800000.0,-76851000000.0,-201422500000.0
Operating Expense,645438400000.0,1032255000000.0,894419900000.0,1032614400000.0
Other Operating Expenses,20860100000.0,325599700000.0,273295600000.0,387113000000.0
Provision For Doubtful Accounts,,14265900000.0,10079500000.0,8130600000.0
Depreciation Amortization Depletion Income Statement,,239317100000.0,229638100000.0,207632100000.0
Depreciation And Amortization In Income Statement,248603600000.0,239317100000.0,229638100000.0,207632100000.0
Amortization,,,,103038000000.0
Amortization Of Intangibles Income Statement,,,,103038000000.0
Depreciation Income Statement,248603600000.0,239317100000.0,229638100000.0,104594000000.0
Research And Development,106619600000.0,92095000000.0,52266200000.0,41884900000.0
Selling General And Administration,60353800000.0,360977300000.0,329140500000.0,387853800000.0
Selling And Marketing Expense,60353800000.0,48636500000.0,43846300000.0,76142400000.0
General And Administrative Expense,,312340800000.0,285294200000.0,311711400000.0
Insurance And Claims,,4157700000.0,3362400000.0,3338600000.0
Salaries And Wages,,308183100000.0,281931800000.0,308372800000.0
Gross Profit,1194973300000.0,857534200000.0,817568900000.0,831191900000.0
Cost Of Revenue,2264696400000.0,1908232700000.0,1664062500000.0,1763059300000.0
Total Revenue,3459669700000.0,2765766900000.0,2481631400000.0,2594251200000.0
Operating Revenue,3459669700000.0,2765766900000.0,2481631400000.0,2594251200000.0
