,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-37602.197348,-1351200.0,-3099600.0
Tax Rate For Calcs,0.4,0.005045,0.3,0.3
Normalized EBITDA,847600000.0,-356265000.0,-644552000.0,168323000.0
Total Unusual Items,-2484000.0,-7454000.0,-4504000.0,-10332000.0
Total Unusual Items Excluding Goodwill,-2484000.0,-7454000.0,-4504000.0,-10332000.0
Net Income From Continuing Operation Net Minority Interest,198300000.0,-997605000.0,-1334902000.0,-210621000.0
Reconciled Depreciation,424300000.0,435258000.0,461674000.0,407171000.0
Reconciled Cost Of Revenue,14611900000.0,7691340000.0,4793661000.0,9153800000.0
EBITDA,847600000.0,-363719000.0,-649056000.0,157991000.0
EBIT,423300000.0,-798977000.0,-1110730000.0,-249180000.0
Net Interest Income,-250500000.0,-173034000.0,-212677000.0,-107019000.0
Interest Expense,250500000.0,203686000.0,222979000.0,134028000.0
Interest Income,16342000.0,42100000.0,20753000.0,39297000.0
Normalized Income,198300000.0,-990188602.197348,-1331749200.0,-203388600.0
Net Income From Continuing And Discontinued Operation,198300000.0,-997605000.0,-1334902000.0,-210621000.0
Total Expenses,17823800000.0,10010160000.0,6993091000.0,11738895000.0
Rent Expense Supplemental,8069000.0,9426000.0,9690000.0,24077000.0
Diluted Average Shares,14471646.0,14471646.0,14471646.0,14471646.0
Basic Average Shares,14471646.0,14471646.0,14471646.0,14471646.0
Diluted EPS,13.71,-68.94,-92.24,-14.55
Basic EPS,13.71,-68.94,-92.24,-14.55
Diluted NI Availto Com Stockholders,198300000.0,-997605000.0,-1334902000.0,-210621000.0
Net Income Common Stockholders,198300000.0,-997605000.0,-1334902000.0,-210621000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,198300000.0,-997605000.0,-1334902000.0,-210621000.0
Net Income Including Noncontrolling Interests,198300000.0,-997605000.0,-1334902000.0,-210621000.0
Net Income Continuous Operations,198300000.0,-997605000.0,-1334902000.0,-210621000.0
Tax Provision,-25500000.0,-5058000.0,1193000.0,-172587000.0
Pretax Income,172800000.0,-1002663000.0,-1333709000.0,-383208000.0
Other Non Operating Income Expenses,31200000.0,4602000.0,22325000.0,10262000.0
Special Income Charges,-2484000.0,-7454000.0,-4504000.0,-10332000.0
Other Special Charges,-17000.0,-456000.0,-1784000.0,-1871000.0
Write Off,1530000.0,425000.0,2652000.0,260000.0
Impairment Of Capital Assets,971000.0,7485000.0,3636000.0,11943000.0
Net Non Operating Interest Income Expense,-250500000.0,-173034000.0,-212677000.0,-107019000.0
Total Other Finance Cost,38780000.0,11448000.0,10451000.0,12288000.0
Interest Expense Non Operating,250500000.0,203686000.0,222979000.0,134028000.0
Interest Income Non Operating,16342000.0,42100000.0,20753000.0,39297000.0
Operating Income,392100000.0,-839255000.0,-1143265000.0,-282022000.0
Operating Expense,3211900000.0,2318820000.0,2199430000.0,2585095000.0
Other Operating Expenses,1063100000.0,503282000.0,353835000.0,504872000.0
Depreciation And Amortization In Income Statement,424300000.0,435258000.0,461674000.0,407171000.0
Amortization,102823000.0,108622000.0,110491000.0,44463000.0
Depreciation Income Statement,424300000.0,326636000.0,351183000.0,362708000.0
Selling General And Administration,550219000.0,87309000.0,82040000.0,141359000.0
Selling And Marketing Expense,502115000.0,50220000.0,50532000.0,104925000.0
General And Administrative Expense,48104000.0,37089000.0,31508000.0,36434000.0
Rent And Landing Fees,8069000.0,9426000.0,9690000.0,24077000.0
Gross Profit,3604000000.0,1479565000.0,1056165000.0,2303073000.0
Cost Of Revenue,14611900000.0,7691340000.0,4793661000.0,9153800000.0
Total Revenue,18215900000.0,9170905000.0,5849826000.0,11456873000.0
Operating Revenue,18215900000.0,9170905000.0,5849826000.0,11456873000.0
