,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-46441062.801932,-254642020.491447,-357064615.384615,-282780000.0
Tax Rate For Calcs,0.26432,0.246722,0.215385,0.3
Normalized EBITDA,3207700000.0,3434800000.0,3060600000.0,2140300000.0
Total Unusual Items,-175700000.0,-1032100000.0,-1657800000.0,-942600000.0
Total Unusual Items Excluding Goodwill,-175700000.0,-1032100000.0,-1657800000.0,-942600000.0
Net Income From Continuing Operation Net Minority Interest,2132000000.0,1735100000.0,1055700000.0,456100000.0
Reconciled Depreciation,99400000.0,85800000.0,44800000.0,61300000.0
Reconciled Cost Of Revenue,7623800000.0,7343600000.0,8521800000.0,9742700000.0
EBITDA,3032000000.0,2402700000.0,1402800000.0,1197700000.0
EBIT,2932600000.0,2316900000.0,1358000000.0,1136400000.0
Net Interest Income,153400000.0,1200000.0,-14700000.0,-7300000.0
Interest Expense,15300000.0,13500000.0,12500000.0,13700000.0
Interest Income,173100000.0,20700000.0,1600000.0,10200000.0
Normalized Income,2261258937.198068,2512557979.508553,2356435384.615385,1115920000.0
Net Income From Continuing And Discontinued Operation,2132000000.0,1735100000.0,1055700000.0,456100000.0
Total Expenses,8106600000.0,8042000000.0,9180900000.0,10396800000.0
Rent Expense Supplemental,7300000.0,6000000.0,42600000.0,20100000.0
Diluted Average Shares,53851066.0,53851066.0,53851066.0,53851066.0
Basic Average Shares,53851066.0,53851066.0,53851066.0,53851066.0
Diluted EPS,39.6,32.22,19.6,8.47
Basic EPS,39.6,32.22,19.6,8.47
Diluted NI Availto Com Stockholders,2132000000.0,1735100000.0,1055700000.0,456100000.0
Net Income Common Stockholders,2132000000.0,1735100000.0,1055700000.0,456100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2132000000.0,1735100000.0,1055700000.0,456100000.0
Minority Interests,0.0,0.0,,
Net Income Including Noncontrolling Interests,2132000000.0,1735100000.0,1055700000.0,456100000.0
Net Income Continuous Operations,2132000000.0,1735100000.0,1055700000.0,456100000.0
Tax Provision,766000000.0,568300000.0,289800000.0,666600000.0
Pretax Income,2898000000.0,2303400000.0,1345500000.0,1122700000.0
Other Non Operating Income Expenses,139800000.0,66200000.0,2700000.0,1100000.0
Special Income Charges,-175700000.0,-1050900000.0,-1676800000.0,-979200000.0
Other Special Charges,-42300000.0,-16600000.0,,
Write Off,175700000.0,1067500000.0,1676800000.0,979200000.0
Net Non Operating Interest Income Expense,153400000.0,1200000.0,-14700000.0,-7300000.0
Total Other Finance Cost,4400000.0,6000000.0,3800000.0,3800000.0
Interest Expense Non Operating,15300000.0,13500000.0,12500000.0,13700000.0
Interest Income Non Operating,173100000.0,20700000.0,1600000.0,10200000.0
Operating Income,2932600000.0,3333000000.0,3015300000.0,2070800000.0
Operating Expense,482800000.0,698400000.0,659100000.0,654100000.0
Other Operating Expenses,491900000.0,242000000.0,172500000.0,123100000.0
Depreciation And Amortization In Income Statement,99400000.0,85800000.0,44800000.0,61300000.0
Amortization,16800000.0,16400000.0,,
Depreciation Income Statement,99400000.0,69400000.0,44800000.0,61300000.0
Selling General And Administration,308500000.0,237000000.0,276500000.0,330300000.0
Selling And Marketing Expense,12200000.0,16800000.0,4700000.0,18500000.0
General And Administrative Expense,296300000.0,220200000.0,271800000.0,311800000.0
Rent And Landing Fees,7300000.0,6000000.0,42600000.0,20100000.0
Gross Profit,3415400000.0,4031400000.0,3674400000.0,2724900000.0
Cost Of Revenue,7623800000.0,7343600000.0,8521800000.0,9742700000.0
Total Revenue,11039200000.0,11375000000.0,12196200000.0,12467600000.0
Operating Revenue,11039200000.0,11375000000.0,12196200000.0,12467600000.0
