,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-6479260.0,-838500.0,-7969040.0
Tax Rate For Calcs,0.269574,0.2473,0.195,0.3266
Normalized EBITDA,2941400000.0,4829600000.0,5510000000.0,5796100000.0
Total Unusual Items,0.0,-26200000.0,-4300000.0,-24400000.0
Total Unusual Items Excluding Goodwill,0.0,-26200000.0,-4300000.0,-24400000.0
Net Income From Continuing Operation Net Minority Interest,991700000.0,2522600000.0,3149500000.0,2680600000.0
Reconciled Depreciation,1123100000.0,1120500000.0,1110300000.0,1086100000.0
Reconciled Cost Of Revenue,4010000000.0,5166400000.0,4511200000.0,4643200000.0
EBITDA,2941400000.0,4803400000.0,5505700000.0,5771700000.0
EBIT,1818300000.0,3682900000.0,4395400000.0,4685600000.0
Net Interest Income,-460600000.0,-85300000.0,-290500000.0,-442400000.0
Interest Expense,460600000.0,331600000.0,483200000.0,705000000.0
Interest Income,,279100000.0,218000000.0,296100000.0
Normalized Income,991700000.0,2542320740.0,3152961500.0,2697030960.0
Net Income From Continuing And Discontinued Operation,991700000.0,2522600000.0,3149500000.0,2680600000.0
Total Expenses,21015600000.0,18971500000.0,16721100000.0,17130700000.0
Rent Expense Supplemental,,18800000.0,5700000.0,3100000.0
Diluted Average Shares,226415525.0,226648697.0,226600000.0,226600000.0
Basic Average Shares,226415525.0,226648697.0,226600000.0,226600000.0
Diluted EPS,4.38,11.13,13.9,11.83
Basic EPS,4.38,11.13,13.9,11.83
Diluted NI Availto Com Stockholders,991700000.0,2522600000.0,3149500000.0,2680600000.0
Net Income Common Stockholders,991700000.0,2522600000.0,3149500000.0,2680600000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,991700000.0,2522600000.0,3149500000.0,2680600000.0
Net Income Including Noncontrolling Interests,991700000.0,2522600000.0,3149500000.0,2680600000.0
Net Income Continuous Operations,991700000.0,2522600000.0,3149500000.0,2680600000.0
Tax Provision,366000000.0,828700000.0,762700000.0,1300000000.0
Pretax Income,1357700000.0,3351300000.0,3912200000.0,3980600000.0
Other Non Operating Income Expenses,452900000.0,2200000.0,1400000.0,1700000.0
Special Income Charges,0.0,-26200000.0,-4300000.0,-24400000.0
Other Special Charges,,-6200000.0,-27600000.0,
Write Off,,0.0,4100000.0,6700000.0
Impairment Of Capital Assets,,32400000.0,27800000.0,17700000.0
Net Non Operating Interest Income Expense,-460600000.0,-85300000.0,-290500000.0,-442400000.0
Total Other Finance Cost,,32800000.0,25300000.0,33500000.0
Interest Expense Non Operating,460600000.0,331600000.0,483200000.0,705000000.0
Interest Income Non Operating,,279100000.0,218000000.0,296100000.0
Operating Income,1365400000.0,3454800000.0,4205500000.0,4445700000.0
Operating Expense,17005600000.0,13805100000.0,12209900000.0,12487500000.0
Other Operating Expenses,11436100000.0,8683400000.0,7019900000.0,7027000000.0
Depreciation And Amortization In Income Statement,1123100000.0,1120500000.0,1110300000.0,1086100000.0
Amortization,,700000.0,600000.0,4300000.0
Depreciation Income Statement,1123100000.0,1119800000.0,1109700000.0,1081800000.0
Selling General And Administration,3116100000.0,3360100000.0,3183400000.0,3322000000.0
Selling And Marketing Expense,3116100000.0,3110100000.0,2924500000.0,3112400000.0
General And Administrative Expense,,250000000.0,258900000.0,209600000.0
Rent And Landing Fees,,18800000.0,5700000.0,3100000.0
Gross Profit,18371000000.0,17259900000.0,16415400000.0,16933200000.0
Cost Of Revenue,4010000000.0,5166400000.0,4511200000.0,4643200000.0
Total Revenue,22381000000.0,22426300000.0,20926600000.0,21576400000.0
Operating Revenue,22381000000.0,22426300000.0,20926600000.0,21576400000.0
