,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,118505160.0,23275418.719212,-13733943.862988
Tax Rate For Calcs,0.214416,0.3222,0.309514,0.307247
Normalized EBITDA,13908000000.0,8978000000.0,7617900000.0,6436500000.0
Total Unusual Items,0.0,367800000.0,75200000.0,-44700000.0
Total Unusual Items Excluding Goodwill,0.0,367800000.0,75200000.0,-44700000.0
Net Income From Continuing Operation Net Minority Interest,6535500000.0,3558000000.0,2066300000.0,1549500000.0
Reconciled Depreciation,4299300000.0,3917500000.0,3753000000.0,3019000000.0
Reconciled Cost Of Revenue,72244600000.0,55213800000.0,41022400000.0,34626200000.0
EBITDA,13908000000.0,9345800000.0,7693100000.0,6391800000.0
EBIT,9608700000.0,5428300000.0,3940100000.0,3372800000.0
Net Interest Income,-695200000.0,-554900000.0,-678000000.0,-808600000.0
Interest Expense,695200000.0,485700000.0,692100000.0,850400000.0
Interest Income,119200000.0,49600000.0,58500000.0,93500000.0
Normalized Income,6535500000.0,3308705160.0,2014375418.719212,1580466056.137012
Net Income From Continuing And Discontinued Operation,6535500000.0,3558000000.0,2066300000.0,1549500000.0
Total Expenses,104244400000.0,77145900000.0,59235600000.0,50391900000.0
Rent Expense Supplemental,355900000.0,285200000.0,211400000.0,271500000.0
Diluted Average Shares,574897832.0,565026570.0,557374432.0,552342909.0
Basic Average Shares,572312866.0,562766796.0,534757642.0,527077601.0
Diluted EPS,11.37,6.3,3.705,2.810831
Basic EPS,11.42,6.32,3.865,2.945154
Diluted NI Availto Com Stockholders,6535500000.0,3558000000.0,2066300000.0,1549500000.0
Net Income Common Stockholders,6535500000.0,3558000000.0,2066300000.0,1549500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,6535500000.0,3558000000.0,2066300000.0,1549500000.0
Minority Interests,-466800000.0,-568400000.0,-418100000.0,-327600000.0
Net Income Including Noncontrolling Interests,7002300000.0,4126400000.0,2484400000.0,1877100000.0
Net Income Continuous Operations,7002300000.0,4126400000.0,2484400000.0,1877100000.0
Tax Provision,1911200000.0,1467800000.0,1005300000.0,775000000.0
Pretax Income,8913500000.0,4942600000.0,3248000000.0,2522400000.0
Other Non Operating Income Expenses,488900000.0,145400000.0,109400000.0,74900000.0
Special Income Charges,0.0,187200000.0,26600000.0,-115500000.0
Other Special Charges,-149600000.0,-189800000.0,-45500000.0,-78900000.0
Write Off,8500000.0,2600000.0,,45100000.0
Impairment Of Capital Assets,,0.0,18900000.0,19600000.0
Restructuring And Mergern Acquisition,,,,129700000.0
Net Non Operating Interest Income Expense,-695200000.0,-554900000.0,-678000000.0,-808600000.0
Total Other Finance Cost,104300000.0,118800000.0,44400000.0,51700000.0
Interest Expense Non Operating,695200000.0,485700000.0,692100000.0,850400000.0
Interest Income Non Operating,119200000.0,49600000.0,58500000.0,93500000.0
Operating Income,8120500000.0,5069100000.0,3597900000.0,3619800000.0
Operating Expense,31999800000.0,21932100000.0,18213200000.0,15765700000.0
Other Operating Expenses,13095700000.0,4408800000.0,3587500000.0,3288500000.0
Depreciation And Amortization In Income Statement,4299300000.0,3917500000.0,3753000000.0,3019000000.0
Amortization,572900000.0,510500000.0,551600000.0,293800000.0
Depreciation Income Statement,4299300000.0,3407000000.0,3201400000.0,2725200000.0
Research And Development,264400000.0,211300000.0,40300000.0,
Selling General And Administration,2669000000.0,1954100000.0,1702300000.0,1353400000.0
Selling And Marketing Expense,1880500000.0,1412700000.0,1306400000.0,943900000.0
General And Administrative Expense,788500000.0,541400000.0,395900000.0,409500000.0
Rent And Landing Fees,355900000.0,285200000.0,211400000.0,271500000.0
Gross Profit,40120300000.0,27001200000.0,21811100000.0,19385500000.0
Cost Of Revenue,72244600000.0,55213800000.0,41022400000.0,34626200000.0
Total Revenue,112364900000.0,82215000000.0,62833500000.0,54011700000.0
Operating Revenue,112364900000.0,82215000000.0,62833500000.0,54011700000.0
