,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,4147440000.0,-2275360000.0,-31950000.0,-13261230000.0
Tax Rate For Calcs,0.4,0.4,0.3,0.3
Normalized EBITDA,24360900000.0,34036500000.0,40319100000.0,40831600000.0
Total Unusual Items,10368600000.0,-5688400000.0,-106500000.0,-44204100000.0
Total Unusual Items Excluding Goodwill,10368600000.0,-5688400000.0,-106500000.0,-44204100000.0
Net Income From Continuing Operation Net Minority Interest,-4292400000.0,-6145100000.0,2017700000.0,-40604800000.0
Reconciled Depreciation,12437900000.0,12750500000.0,12930700000.0,9849000000.0
Reconciled Cost Of Revenue,36547600000.0,33053400000.0,33760400000.0,31440400000.0
EBITDA,34729500000.0,28348100000.0,40212600000.0,-3372500000.0
EBIT,22291600000.0,15597600000.0,27281900000.0,-13221500000.0
Net Interest Income,-25266100000.0,-17764500000.0,-16452000000.0,-23660500000.0
Interest Expense,25266100000.0,20811600000.0,23160200000.0,29095600000.0
Interest Income,5389600000.0,5726300000.0,8933900000.0,6879200000.0
Normalized Income,-10513560000.0,-2732060000.0,2092250000.0,-9661930000.0
Net Income From Continuing And Discontinued Operation,-4707700000.0,-6059100000.0,2286300000.0,-40765900000.0
Total Expenses,66904400000.0,51731200000.0,52305700000.0,45394900000.0
Rent Expense Supplemental,168700000.0,178800000.0,180000000.0,237100000.0
Diluted Average Shares,3686286241.0,3752592219.0,2805126466.0,2805126466.0
Basic Average Shares,3480498241.0,3230592219.0,2805126466.0,2805126466.0
Diluted EPS,-1.352,-2.984,0.815,-14.533
Basic EPS,-1.352,-2.984,0.815,-14.533
Diluted NI Availto Com Stockholders,-4707700000.0,-6059100000.0,2286300000.0,-40765900000.0
Net Income Common Stockholders,-4707700000.0,-6059100000.0,2286300000.0,-40765900000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-4707700000.0,-6059100000.0,2286300000.0,-40765900000.0
Minority Interests,-678800000.0,-493800000.0,-2253100000.0,1948900000.0
Net Income Including Noncontrolling Interests,-4028900000.0,-5565300000.0,4539400000.0,-42714800000.0
Net Income Extraordinary,0.0,,,
Net Income Discontinuous Operations,-415300000.0,86000000.0,268600000.0,-161100000.0
Net Income Continuous Operations,-3613600000.0,-5651300000.0,4270800000.0,-42553700000.0
Tax Provision,639100000.0,437300000.0,-149100000.0,236600000.0
Pretax Income,-2974500000.0,-5214000000.0,4121700000.0,-42317100000.0
Other Non Operating Income Expenses,3400500000.0,573200000.0,212600000.0,1554800000.0
Special Income Charges,10368600000.0,-5698700000.0,-117300000.0,-44213800000.0
Other Special Charges,-10368600000.0,1500000.0,-45200000.0,
Write Off,4359000000.0,5697200000.0,162500000.0,44213800000.0
Impairment Of Capital Assets,,,,0.0
Net Non Operating Interest Income Expense,-25266100000.0,-17764500000.0,-16452000000.0,-23660500000.0
Total Other Finance Cost,4314000000.0,2679200000.0,2225700000.0,1444100000.0
Interest Expense Non Operating,25266100000.0,20811600000.0,23160200000.0,29095600000.0
Interest Income Non Operating,5389600000.0,5726300000.0,8933900000.0,6879200000.0
Operating Income,8522500000.0,18078100000.0,21432200000.0,24211100000.0
Operating Expense,30356800000.0,18677800000.0,18545300000.0,13954500000.0
Other Operating Expenses,18241400000.0,5328100000.0,4524800000.0,1895200000.0
Depreciation And Amortization In Income Statement,10327300000.0,10772800000.0,10832100000.0,8363000000.0
Depreciation Income Statement,10327300000.0,10772800000.0,10832100000.0,8363000000.0
Selling General And Administration,5135500000.0,1220500000.0,2006900000.0,1957000000.0
General And Administrative Expense,5135500000.0,1220500000.0,2006900000.0,1957000000.0
Rent And Landing Fees,168700000.0,178800000.0,180000000.0,237100000.0
Gross Profit,38879300000.0,36755900000.0,39977500000.0,38165600000.0
Cost Of Revenue,36547600000.0,33053400000.0,33760400000.0,31440400000.0
Total Revenue,75426900000.0,69809300000.0,73737900000.0,69606000000.0
Operating Revenue,75426900000.0,69809300000.0,73737900000.0,69606000000.0
