,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-13002241.250503,-9727333.418924,-3012369.410781,-7464180.0
Tax Rate For Calcs,0.283892,0.246887,0.239077,0.2325
Normalized EBITDA,2104300000.0,2693600000.0,2460723000.0,2459691000.0
Total Unusual Items,-45800000.0,-39400000.0,-12600000.0,-32104000.0
Total Unusual Items Excluding Goodwill,-45800000.0,-39400000.0,-12600000.0,-32104000.0
Net Income From Continuing Operation Net Minority Interest,1246100000.0,1759800000.0,1638800000.0,1576419000.0
Reconciled Depreciation,260266000.0,249392000.0,257623000.0,219406000.0
Reconciled Cost Of Revenue,8390600000.0,8426400000.0,6839800000.0,8943405000.0
EBITDA,2058500000.0,2654200000.0,2448123000.0,2427587000.0
EBIT,1798200000.0,2404800000.0,2190500000.0,2208181000.0
Net Interest Income,-58100000.0,-68100000.0,-36800000.0,-151525000.0
Interest Expense,58100000.0,68100000.0,36800000.0,156216000.0
Interest Income,,3850000.0,,12858000.0
Normalized Income,1278897758.749497,1789472666.581076,1648387630.589219,1601058820.0
Net Income From Continuing And Discontinued Operation,1246100000.0,1759800000.0,1638800000.0,1576419000.0
Total Expenses,10630600000.0,10712200000.0,8782300000.0,9963657000.0
Rent Expense Supplemental,,9669000.0,,9822000.0
Diluted Average Shares,4155190.0,4155216.0,4249000.0,4248740.0
Basic Average Shares,4155190.0,4155216.0,4249000.0,4248740.0
Diluted EPS,299.89,423.54,385.7,371.03
Basic EPS,299.89,423.54,385.7,371.03
Diluted NI Availto Com Stockholders,1246100000.0,1759800000.0,1638800000.0,1576419000.0
Net Income Common Stockholders,1246100000.0,1759800000.0,1638800000.0,1576419000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1246100000.0,1759800000.0,1638800000.0,1576419000.0
Net Income Including Noncontrolling Interests,1246100000.0,1759800000.0,1638800000.0,1576419000.0
Net Income Discontinuous Operations,,0.0,,0.0
Net Income Continuous Operations,1246100000.0,1759800000.0,1638800000.0,1576419000.0
Tax Provision,494000000.0,576900000.0,514900000.0,475546000.0
Pretax Income,1740100000.0,2336700000.0,2153700000.0,2051965000.0
Other Non Operating Income Expenses,193400000.0,156400000.0,71300000.0,7316000.0
Special Income Charges,-45800000.0,-39400000.0,-12600000.0,-32104000.0
Other Special Charges,,39340000.0,,32104000.0
Net Non Operating Interest Income Expense,-58100000.0,-68100000.0,-36800000.0,-151525000.0
Total Other Finance Cost,,5271000.0,,8167000.0
Interest Expense Non Operating,58100000.0,68100000.0,36800000.0,156216000.0
Interest Income Non Operating,,3850000.0,,12858000.0
Operating Income,1712800000.0,2299300000.0,2137700000.0,2080261000.0
Operating Expense,2240000000.0,2285800000.0,1942500000.0,1020252000.0
Other Operating Expenses,1109200000.0,1122500000.0,885200000.0,8305000.0
Depreciation And Amortization In Income Statement,260300000.0,249400000.0,257600000.0,219406000.0
Amortization,,602000.0,,4155000.0
Depreciation Income Statement,260300000.0,249400000.0,257600000.0,215251000.0
Research And Development,,16857000.0,,13723000.0
Selling General And Administration,,224158000.0,,184719000.0
Selling And Marketing Expense,,124074000.0,,98093000.0
General And Administrative Expense,,100084000.0,,86626000.0
Rent And Landing Fees,,9669000.0,,9822000.0
Gross Profit,3952800000.0,4585100000.0,4080200000.0,3100513000.0
Cost Of Revenue,8390600000.0,8426400000.0,6839800000.0,8943405000.0
Total Revenue,12343400000.0,13011500000.0,10920000000.0,12043918000.0
Operating Revenue,12343400000.0,13011500000.0,10920000000.0,12043918000.0
