,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-28829167.819419,-1192734.708223,-1434009.676652,-160270.565826
Tax Rate For Calcs,0.257174,0.234698,0.233172,0.217463
Normalized EBITDA,16005900000.0,15927169000.0,15405904000.0,12509879000.0
Total Unusual Items,-112100000.0,-5082000.0,-6150000.0,-737000.0
Total Unusual Items Excluding Goodwill,-112100000.0,-5082000.0,-6150000.0,-737000.0
Net Income From Continuing Operation Net Minority Interest,10471400000.0,10783187000.0,10353854000.0,8164660000.0
Reconciled Depreciation,1748000000.0,1773033000.0,1824973000.0,1979404000.0
Reconciled Cost Of Revenue,17941900000.0,19857139000.0,18537517000.0,18613956000.0
EBITDA,15893800000.0,15922087000.0,15399754000.0,12509142000.0
EBIT,14145800000.0,14149054000.0,13574781000.0,10529738000.0
Net Interest Income,-49100000.0,160092000.0,137358000.0,171277000.0
Interest Expense,49100000.0,58949000.0,72590000.0,96155000.0
Interest Income,410026000.0,219041000.0,209948000.0,267432000.0
Normalized Income,10554670832.18058,10787076265.291777,10358569990.323347,8165236729.434174
Net Income From Continuing And Discontinued Operation,10471400000.0,10783187000.0,10353854000.0,8164660000.0
Total Expenses,38156500000.0,37050057000.0,35031865000.0,34988953000.0
Rent Expense Supplemental,49156000.0,54815000.0,46218000.0,53311000.0
Diluted Average Shares,271985634.0,271985634.0,271985634.0,271985634.0
Basic Average Shares,271985634.0,271985634.0,271985634.0,271985634.0
Diluted EPS,38.5,39.65,38.07,30.02
Basic EPS,38.5,39.65,38.07,30.02
Diluted NI Availto Com Stockholders,10471400000.0,10783187000.0,10353854000.0,8164660000.0
Net Income Common Stockholders,10471400000.0,10783187000.0,10353854000.0,8164660000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,10471400000.0,10783187000.0,10353854000.0,8164660000.0
Net Income Including Noncontrolling Interests,10471400000.0,10783187000.0,10353854000.0,8164660000.0
Net Income Continuous Operations,10471400000.0,10783187000.0,10353854000.0,8164660000.0
Tax Provision,3625300000.0,3306918000.0,3148337000.0,2268923000.0
Pretax Income,14096700000.0,14090105000.0,13502191000.0,10433583000.0
Other Non Operating Income Expenses,535800000.0,43589000.0,41935000.0,51864000.0
Special Income Charges,-112100000.0,-5082000.0,-6150000.0,-737000.0
Other Special Charges,108959000.0,1638000.0,6854000.0,-213000.0
Write Off,329000.0,3444000.0,-704000.0,950000.0
Restructuring And Mergern Acquisition,112100000.0,,,
Net Non Operating Interest Income Expense,-49100000.0,160092000.0,137358000.0,171277000.0
Interest Expense Non Operating,49100000.0,58949000.0,72590000.0,96155000.0
Interest Income Non Operating,410026000.0,219041000.0,209948000.0,267432000.0
Operating Income,13722100000.0,13903704000.0,13345081000.0,10196324000.0
Operating Expense,20214600000.0,17192918000.0,16494348000.0,16374997000.0
Other Operating Expenses,8739500000.0,3383581000.0,3115967000.0,3260991000.0
Depreciation And Amortization In Income Statement,1748000000.0,1773033000.0,1824973000.0,1979404000.0
Depreciation Income Statement,1748000000.0,1773033000.0,1824973000.0,1979404000.0
Selling General And Administration,6340700000.0,8158846000.0,7869498000.0,7809203000.0
Selling And Marketing Expense,6340700000.0,8074390000.0,7791277000.0,7751101000.0
General And Administrative Expense,85902000.0,84456000.0,78221000.0,58102000.0
Rent And Landing Fees,49156000.0,54815000.0,46218000.0,53311000.0
Gross Profit,33936700000.0,31096622000.0,29839429000.0,26571321000.0
Cost Of Revenue,17941900000.0,19857139000.0,18537517000.0,18613956000.0
Total Revenue,51878600000.0,50953761000.0,48376946000.0,45185277000.0
Operating Revenue,51878600000.0,50953761000.0,48376946000.0,45185277000.0
