,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-68927743.08653,-63730551.5,3713442.514324,-7340100.0
Tax Rate For Calcs,0.229759,0.2695,0.267886,0.3
Normalized EBITDA,4271700000.0,1559171000.0,1412438000.0,2843079000.0
Total Unusual Items,-300000000.0,-236477000.0,13862000.0,-24467000.0
Total Unusual Items Excluding Goodwill,-300000000.0,-236477000.0,13862000.0,-24467000.0
Net Income From Continuing Operation Net Minority Interest,2159800000.0,409465000.0,474776000.0,2054763000.0
Reconciled Depreciation,508500000.0,495476000.0,469742000.0,392438000.0
Reconciled Cost Of Revenue,32544000000.0,22549994000.0,12391392000.0,12272339000.0
EBITDA,3971700000.0,1322694000.0,1426300000.0,2818612000.0
EBIT,3463200000.0,827218000.0,956558000.0,2426174000.0
Net Interest Income,-660700000.0,-306264000.0,-283085000.0,-496505000.0
Interest Expense,660700000.0,292565000.0,310945000.0,484722000.0
Interest Income,175789000.0,27497000.0,46445000.0,20083000.0
Normalized Income,2390872256.91347,582211448.5,464627442.514324,2071889900.0
Net Income From Continuing And Discontinued Operation,2159800000.0,409465000.0,474776000.0,2054763000.0
Total Expenses,38234900000.0,26774035000.0,15953622000.0,15352951000.0
Rent Expense Supplemental,54774000.0,34246000.0,40836000.0,38472000.0
Diluted Average Shares,420906342.0,418965278.0,418812097.0,418647591.0
Basic Average Shares,420906342.0,418965278.0,418812097.0,418647591.0
Diluted EPS,5.13,0.98,1.13,4.91
Basic EPS,5.13,0.98,1.13,4.91
Diluted NI Availto Com Stockholders,2159800000.0,409465000.0,474776000.0,2054763000.0
Net Income Common Stockholders,2159800000.0,409465000.0,474776000.0,2054763000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2159800000.0,409465000.0,474776000.0,2054763000.0
Minority Interests,1200000.0,18917000.0,2114000.0,1172000.0
Net Income Including Noncontrolling Interests,2158600000.0,390548000.0,472662000.0,2053591000.0
Net Income Continuous Operations,2158600000.0,390548000.0,472662000.0,2053591000.0
Tax Provision,643900000.0,144105000.0,172951000.0,-112139000.0
Pretax Income,2802500000.0,534653000.0,645613000.0,1941452000.0
Other Non Operating Income Expenses,279700000.0,34690000.0,28039000.0,52674000.0
Special Income Charges,-300000000.0,-236477000.0,12929000.0,-25485000.0
Other Special Charges,-335076000.0,-10029000.0,-12929000.0,-6075000.0
Write Off,,,0.0,31560000.0
Impairment Of Capital Assets,300000000.0,246506000.0,,
Net Non Operating Interest Income Expense,-660700000.0,-306264000.0,-283085000.0,-496505000.0
Total Other Finance Cost,35903000.0,41196000.0,18585000.0,31866000.0
Interest Expense Non Operating,660700000.0,292565000.0,310945000.0,484722000.0
Interest Income Non Operating,175789000.0,27497000.0,46445000.0,20083000.0
Operating Income,3483500000.0,1133237000.0,839490000.0,2583770000.0
Operating Expense,5690900000.0,4224041000.0,3562230000.0,3080612000.0
Other Operating Expenses,4267300000.0,2836855000.0,2240988000.0,1992553000.0
Depreciation And Amortization In Income Statement,508500000.0,495476000.0,469742000.0,392438000.0
Depreciation Income Statement,508500000.0,495476000.0,469742000.0,392438000.0
Selling General And Administration,64063000.0,55703000.0,51018000.0,35097000.0
General And Administrative Expense,64063000.0,55703000.0,51018000.0,35097000.0
Rent And Landing Fees,54774000.0,34246000.0,40836000.0,38472000.0
Gross Profit,9174400000.0,5357278000.0,4401720000.0,5664382000.0
Cost Of Revenue,32544000000.0,22549994000.0,12391392000.0,12272339000.0
Total Revenue,41718400000.0,27907272000.0,16793112000.0,17936721000.0
Operating Revenue,41718400000.0,27907272000.0,16793112000.0,17936721000.0
