,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,202635127.697419,241174158.546221,144718016.901408,2250430.368572
Tax Rate For Calcs,0.316173,0.315302,0.370028,0.274443
Normalized EBITDA,3035900000.0,1246000000.0,1045200000.0,3350500000.0
Total Unusual Items,640900000.0,1211500000.0,414800000.0,8200000.0
Total Unusual Items Excluding Goodwill,640900000.0,764900000.0,391100000.0,8200000.0
Net Income From Continuing Operation Net Minority Interest,2045400000.0,1312000000.0,559300000.0,1972400000.0
Reconciled Depreciation,580700000.0,496700000.0,471200000.0,468800000.0
Reconciled Cost Of Revenue,9538600000.0,6329200000.0,4655400000.0,8571100000.0
EBITDA,3676800000.0,2457500000.0,1460000000.0,3358700000.0
EBIT,3096100000.0,1960800000.0,988800000.0,2889900000.0
Net Interest Income,-116400000.0,-64400000.0,-96300000.0,-151800000.0
Interest Expense,116400000.0,62300000.0,101300000.0,171300000.0
Interest Income,16000000.0,8700000.0,18200000.0,38300000.0
Normalized Income,1607135127.697419,1234874158.546221,336618016.901408,1966450430.368572
Net Income From Continuing And Discontinued Operation,2045400000.0,1312000000.0,559300000.0,1972400000.0
Total Expenses,14568900000.0,9674100000.0,7688800000.0,12094700000.0
Rent Expense Supplemental,32400000.0,41000000.0,40800000.0,38000000.0
Diluted Average Shares,226213181.0,227254248.0,228870500.0,228900000.0
Basic Average Shares,226213181.0,227254248.0,228870500.0,228900000.0
Diluted EPS,9.04,3.32491,2.44,8.62
Basic EPS,9.04,3.32491,2.44,8.62
Diluted NI Availto Com Stockholders,2045400000.0,1312000000.0,559300000.0,1972400000.0
Net Income Common Stockholders,2045400000.0,1312000000.0,559300000.0,1972400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2045400000.0,1312000000.0,559300000.0,1972400000.0
Minority Interests,7800000.0,12100000.0,200000.0,0.0
Net Income Including Noncontrolling Interests,2037600000.0,1299900000.0,559100000.0,1972500000.0
Net Income Continuous Operations,2037600000.0,1299900000.0,559100000.0,1972500000.0
Tax Provision,942100000.0,598600000.0,328400000.0,746100000.0
Pretax Income,2979700000.0,1898500000.0,887500000.0,2718600000.0
Other Non Operating Income Expenses,147400000.0,50100000.0,60600000.0,56300000.0
Special Income Charges,640900000.0,762500000.0,380100000.0,-2300000.0
Other Special Charges,-640900000.0,-993300000.0,-425500000.0,-14200000.0
Write Off,5400000.0,-215800000.0,21700000.0,16500000.0
Impairment Of Capital Assets,26000000.0,,,
Net Non Operating Interest Income Expense,-116400000.0,-64400000.0,-96300000.0,-151800000.0
Total Other Finance Cost,16900000.0,10800000.0,13200000.0,18800000.0
Interest Expense Non Operating,116400000.0,62300000.0,101300000.0,171300000.0
Interest Income Non Operating,16000000.0,8700000.0,18200000.0,38300000.0
Operating Income,2399400000.0,1154800000.0,458500000.0,2701700000.0
Operating Expense,5030300000.0,3344900000.0,3033400000.0,3523600000.0
Other Operating Expenses,2128100000.0,932700000.0,824700000.0,1129800000.0
Depreciation And Amortization In Income Statement,580700000.0,496600000.0,471200000.0,468800000.0
Amortization,220000000.0,179900000.0,116500000.0,106200000.0
Depreciation Income Statement,580700000.0,316700000.0,354700000.0,362600000.0
Selling General And Administration,419300000.0,258700000.0,179800000.0,409300000.0
Selling And Marketing Expense,273600000.0,136900000.0,81300000.0,281600000.0
General And Administrative Expense,145700000.0,121800000.0,98500000.0,127700000.0
Rent And Landing Fees,32400000.0,41000000.0,40800000.0,38000000.0
Gross Profit,7429700000.0,4499700000.0,3491900000.0,6225300000.0
Cost Of Revenue,9538600000.0,6329200000.0,4655400000.0,8571100000.0
Total Revenue,16968300000.0,10828900000.0,8147300000.0,14796400000.0
Operating Revenue,16968300000.0,10828900000.0,8147300000.0,14796400000.0
