,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-19885321.973792,-2897442.029128,-15120376.023647,-339433.509361
Tax Rate For Calcs,0.251395,0.249779,0.251587,0.188574
Normalized EBITDA,6255500000.0,6393400000.0,5354900000.0,4379900000.0
Total Unusual Items,-79100000.0,-11600000.0,-60100000.0,-1800000.0
Total Unusual Items Excluding Goodwill,-79100000.0,-11600000.0,-60100000.0,-1800000.0
Net Income From Continuing Operation Net Minority Interest,3445000000.0,3769800000.0,3080500000.0,2553300000.0
Reconciled Depreciation,1328600000.0,1153600000.0,1066700000.0,1080900000.0
Reconciled Cost Of Revenue,18070400000.0,16531800000.0,13204700000.0,11892300000.0
EBITDA,6176400000.0,6381800000.0,5294800000.0,4378100000.0
EBIT,4847800000.0,5228200000.0,4228100000.0,3297200000.0
Net Interest Income,-223200000.0,110600000.0,66900000.0,-10000000.0
Interest Expense,223200000.0,126500000.0,100700000.0,172700000.0
Interest Income,243400000.0,237900000.0,174000000.0,185100000.0
Normalized Income,3504214678.026208,3778502557.970872,3125479623.976353,2554760566.490639
Net Income From Continuing And Discontinued Operation,3445000000.0,3769800000.0,3080500000.0,2553300000.0
Total Expenses,39227800000.0,32000200000.0,23719100000.0,24989400000.0
Rent Expense Supplemental,44900000.0,28500000.0,17200000.0,26900000.0
Diluted Average Shares,159314415.0,159196545.0,159040262.0,159008087.0
Basic Average Shares,159223883.0,159156882.0,158994849.0,158951264.0
Diluted EPS,21.62,23.68,19.37,16.06
Basic EPS,21.64,23.69,19.37,16.06
Diluted NI Availto Com Stockholders,3445000000.0,3769800000.0,3080500000.0,2553300000.0
Net Income Common Stockholders,3445000000.0,3769800000.0,3080500000.0,2553300000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3445000000.0,3769800000.0,3080500000.0,2553300000.0
Minority Interests,-17000000.0,-57600000.0,-8500000.0,18000000.0
Net Income Including Noncontrolling Interests,3462000000.0,3822900000.0,3089000000.0,2535300000.0
Net Income Continuous Operations,3462000000.0,3827400000.0,3089000000.0,2535300000.0
Tax Provision,1162600000.0,1274300000.0,1038400000.0,589200000.0
Pretax Income,4624600000.0,5101700000.0,4127400000.0,3124500000.0
Other Non Operating Income Expenses,336200000.0,32500000.0,35900000.0,44300000.0
Special Income Charges,-79100000.0,-13000000.0,-61600000.0,-10100000.0
Other Special Charges,90500000.0,13000000.0,61600000.0,10100000.0
Write Off,,,,0.0
Net Non Operating Interest Income Expense,-223200000.0,110600000.0,66900000.0,-10000000.0
Total Other Finance Cost,9700000.0,800000.0,6400000.0,22400000.0
Interest Expense Non Operating,223200000.0,126500000.0,100700000.0,172700000.0
Interest Income Non Operating,243400000.0,237900000.0,174000000.0,185100000.0
Operating Income,4591500000.0,4966300000.0,4089900000.0,3090700000.0
Operating Expense,21157400000.0,15468400000.0,10514400000.0,13097100000.0
Other Operating Expenses,15216400000.0,9184100000.0,5376300000.0,7126000000.0
Depreciation And Amortization In Income Statement,1328600000.0,1153600000.0,1066700000.0,1080900000.0
Amortization,9400000.0,7400000.0,5600000.0,6700000.0
Depreciation Income Statement,1328600000.0,1146200000.0,1061100000.0,1074200000.0
Research And Development,75400000.0,75800000.0,115700000.0,183400000.0
Selling General And Administration,1321300000.0,1035100000.0,692000000.0,1111300000.0
Selling And Marketing Expense,1192600000.0,913900000.0,573400000.0,986500000.0
General And Administrative Expense,128700000.0,121200000.0,118600000.0,124800000.0
Rent And Landing Fees,44900000.0,28500000.0,17200000.0,26900000.0
Gross Profit,25748900000.0,20434700000.0,14604300000.0,16187800000.0
Cost Of Revenue,18070400000.0,16531800000.0,13204700000.0,11892300000.0
Total Revenue,43819300000.0,36966500000.0,27809000000.0,28080100000.0
Operating Revenue,43819300000.0,36966500000.0,27809000000.0,28080100000.0
