,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-16108354.702807,-67007049.429038,-40650989.588997
Tax Rate For Calcs,0.349588,0.346059,0.327333,0.318691
Normalized EBITDA,2390518000.0,2094444000.0,2092985000.0,2513565000.0
Total Unusual Items,0.0,-46548000.0,-204706000.0,-127556000.0
Total Unusual Items Excluding Goodwill,0.0,-46548000.0,-204706000.0,-127556000.0
Net Income From Continuing Operation Net Minority Interest,1718523000.0,927373000.0,876278000.0,1245864000.0
Reconciled Depreciation,567949000.0,557923000.0,550228000.0,517313000.0
Reconciled Cost Of Revenue,16236399000.0,14616894000.0,10103181000.0,9473456000.0
EBITDA,2390518000.0,2047896000.0,1888279000.0,2386009000.0
EBIT,1822569000.0,1489973000.0,1338051000.0,1868696000.0
Net Interest Income,-179396000.0,41434000.0,172996000.0,174829000.0
Interest Expense,179396000.0,122056000.0,110210000.0,134281000.0
Interest Income,164810000.0,177327000.0,292153000.0,323528000.0
Normalized Income,1718523000.0,957812645.297193,1013976950.570962,1332769010.411003
Net Income From Continuing And Discontinued Operation,1718523000.0,927373000.0,876278000.0,1245864000.0
Total Expenses,21758647000.0,18613584000.0,13561178000.0,12986444000.0
Rent Expense Supplemental,195032000.0,77408000.0,71506000.0,76245000.0
Diluted Average Shares,171003846.0,171003846.0,171003846.0,171003846.0
Basic Average Shares,171003846.0,171003846.0,171003846.0,171003846.0
Diluted EPS,10.05,8.05,7.04,9.43
Basic EPS,10.05,8.05,7.04,9.43
Diluted NI Availto Com Stockholders,1718523000.0,1380382000.0,1203298000.0,1612283000.0
Net Income Common Stockholders,1718523000.0,1380382000.0,1203298000.0,1612283000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1718523000.0,1380382000.0,1203298000.0,1612283000.0
Minority Interests,42173000.0,32836000.0,50350000.0,64191000.0
Net Income Including Noncontrolling Interests,1676350000.0,1347546000.0,1152948000.0,1548091000.0
Net Income Extraordinary,,453009000.0,327020000.0,366419000.0
Net Income Discontinuous Operations,0.0,0.0,0.0,0.0
Net Income Continuous Operations,1068740000.0,894537000.0,825928000.0,1181672000.0
Tax Provision,574433000.0,473380000.0,401913000.0,552743000.0
Pretax Income,1643173000.0,1367917000.0,1227841000.0,1734415000.0
Other Non Operating Income Expenses,366342000.0,61048000.0,40691000.0,52352000.0
Special Income Charges,0.0,-46548000.0,-209626000.0,-127556000.0
Other Special Charges,-13051000.0,-34376000.0,-1161000.0,-2076000.0
Write Off,147428000.0,79461000.0,210650000.0,129478000.0
Impairment Of Capital Assets,807000.0,1463000.0,137000.0,154000.0
Net Non Operating Interest Income Expense,-179396000.0,41434000.0,172996000.0,174829000.0
Total Other Finance Cost,50970000.0,13837000.0,8947000.0,14418000.0
Interest Expense Non Operating,179396000.0,122056000.0,110210000.0,134281000.0
Interest Income Non Operating,164810000.0,177327000.0,292153000.0,323528000.0
Operating Income,1456197000.0,1301632000.0,1224357000.0,1633934000.0
Operating Expense,5522248000.0,3996690000.0,3457997000.0,3512988000.0
Other Operating Expenses,2442147000.0,1106819000.0,602814000.0,1011989000.0
Depreciation And Amortization In Income Statement,567949000.0,557923000.0,550228000.0,517313000.0
Amortization,11074000.0,11274000.0,13489000.0,12347000.0
Depreciation Income Statement,567949000.0,546649000.0,536739000.0,504966000.0
Selling General And Administration,588424000.0,616918000.0,553976000.0,481282000.0
Selling And Marketing Expense,519674000.0,546837000.0,472584000.0,414407000.0
General And Administrative Expense,68750000.0,70081000.0,81392000.0,66875000.0
Rent And Landing Fees,195032000.0,77408000.0,71506000.0,76245000.0
Gross Profit,6978445000.0,5298322000.0,4682354000.0,5146922000.0
Cost Of Revenue,16236399000.0,14616894000.0,10103181000.0,9473456000.0
Total Revenue,23214844000.0,19915216000.0,14785535000.0,14620378000.0
Operating Revenue,23214844000.0,19915216000.0,14785535000.0,14620378000.0
