,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-560000.0,-7575142.982073,71133.747349
Tax Rate For Calcs,0.275414,0.4,0.332243,0.237112
Normalized EBITDA,12184800000.0,13019700000.0,15841300000.0,11749200000.0
Total Unusual Items,4200000.0,-1400000.0,-22800000.0,300000.0
Total Unusual Items Excluding Goodwill,4200000.0,-1400000.0,-22800000.0,300000.0
Net Income From Continuing Operation Net Minority Interest,3145200000.0,8814800000.0,7836400000.0,6041400000.0
Reconciled Depreciation,5059800000.0,4022300000.0,3565600000.0,3165400000.0
Reconciled Cost Of Revenue,40047600000.0,27270900000.0,20060000000.0,23083800000.0
EBITDA,12184800000.0,13018300000.0,15818500000.0,11749500000.0
EBIT,7125000000.0,8996000000.0,12252900000.0,8584100000.0
Net Interest Income,-2405200000.0,-1016800000.0,-789400000.0,-615400000.0
Interest Expense,2405200000.0,961600000.0,817900000.0,661700000.0
Interest Income,101800000.0,113200000.0,91700000.0,118500000.0
Normalized Income,3145200000.0,8815640000.0,7851624857.017927,6041171133.747349
Net Income From Continuing And Discontinued Operation,3145200000.0,8814800000.0,7836400000.0,6041400000.0
Total Expenses,73727100000.0,50909200000.0,40619000000.0,45324700000.0
Rent Expense Supplemental,159000000.0,146000000.0,138100000.0,137000000.0
Diluted Average Shares,228600000.0,228600000.0,228600000.0,228500000.0
Basic Average Shares,228600000.0,228600000.0,228200000.0,228000000.0
Diluted EPS,14.0,39.0,34.0,26.0
Basic EPS,14.0,39.0,34.0,26.0
Diluted NI Availto Com Stockholders,3145200000.0,8814800000.0,7836400000.0,6041400000.0
Net Income Common Stockholders,3145200000.0,8814800000.0,7836400000.0,6041400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3145200000.0,8814800000.0,7836400000.0,6041400000.0
Minority Interests,-2300000.0,-4700000.0,-6900000.0,-9300000.0
Net Income Including Noncontrolling Interests,3147500000.0,8819000000.0,7843300000.0,6050700000.0
Net Income Continuous Operations,3147500000.0,8819000000.0,7843300000.0,6050700000.0
Tax Provision,1299900000.0,-894100000.0,3799200000.0,1878500000.0
Pretax Income,4719800000.0,8034400000.0,11435000000.0,7922400000.0
Other Non Operating Income Expenses,329300000.0,165100000.0,71100000.0,89500000.0
Special Income Charges,4200000.0,-2100000.0,-24900000.0,300000.0
Other Special Charges,-4600000.0,2100000.0,-900000.0,-1700000.0
Write Off,400000.0,0.0,25800000.0,1400000.0
Net Non Operating Interest Income Expense,-2405200000.0,-1016800000.0,-789400000.0,-615400000.0
Total Other Finance Cost,321700000.0,168400000.0,63200000.0,72200000.0
Interest Expense Non Operating,2405200000.0,961600000.0,817900000.0,661700000.0
Interest Income Non Operating,101800000.0,113200000.0,91700000.0,118500000.0
Operating Income,6795700000.0,8894700000.0,12137200000.0,8425900000.0
Operating Expense,33679500000.0,23638300000.0,20559000000.0,22240900000.0
Other Operating Expenses,24844700000.0,13541700000.0,11363300000.0,12762900000.0
Depreciation And Amortization In Income Statement,5059800000.0,4022300000.0,3565600000.0,3165400000.0
Amortization,446400000.0,241600000.0,221300000.0,320200000.0
Depreciation Income Statement,5059800000.0,3780700000.0,3344300000.0,2845200000.0
Selling General And Administration,1587900000.0,1382900000.0,955000000.0,2200300000.0
Selling And Marketing Expense,1111500000.0,933200000.0,589000000.0,1939800000.0
General And Administrative Expense,476400000.0,449700000.0,366000000.0,260500000.0
Rent And Landing Fees,159000000.0,146000000.0,138100000.0,137000000.0
Gross Profit,40475200000.0,32533000000.0,32696200000.0,30666800000.0
Cost Of Revenue,40047600000.0,27270900000.0,20060000000.0,23083800000.0
Total Revenue,80522800000.0,59803900000.0,52756200000.0,53750600000.0
Operating Revenue,80522800000.0,59803900000.0,52756200000.0,53750600000.0
