,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,7980260.0,14204520.0,67800.0
Tax Rate For Calcs,0.242651,0.2566,0.2532,0.1695
Normalized EBITDA,8983200000.0,8303500000.0,6924600000.0,6099900000.0
Total Unusual Items,79600000.0,31100000.0,56100000.0,400000.0
Total Unusual Items Excluding Goodwill,79600000.0,31100000.0,56100000.0,400000.0
Net Income From Continuing Operation Net Minority Interest,4946900000.0,4567200000.0,3591800000.0,3248900000.0
Reconciled Depreciation,1979700000.0,1907900000.0,1796900000.0,1699200000.0
Reconciled Cost Of Revenue,24895800000.0,25501100000.0,17957200000.0,18888000000.0
EBITDA,8983200000.0,8334600000.0,6980700000.0,6100300000.0
EBIT,7003500000.0,6426700000.0,5183800000.0,4401100000.0
Net Interest Income,-396900000.0,-192800000.0,-267700000.0,-437500000.0
Interest Expense,396900000.0,214500000.0,326800000.0,469400000.0
Interest Income,45000000.0,22700000.0,61700000.0,32600000.0
Normalized Income,4946900000.0,4544080260.0,3549904520.0,3248567800.0
Net Income From Continuing And Discontinued Operation,4946900000.0,4567200000.0,3591800000.0,3248900000.0
Total Expenses,50072500000.0,41557500000.0,30616000000.0,31802300000.0
Rent Expense Supplemental,29700000.0,67400000.0,70300000.0,80400000.0
Diluted Average Shares,,210128370.0,210128370.0,210128370.0
Basic Average Shares,,210128370.0,210128370.0,210128370.0
Diluted EPS,,21.74,17.1,15.46
Basic EPS,,21.74,17.1,15.46
Diluted NI Availto Com Stockholders,4946900000.0,4567200000.0,3591800000.0,3248900000.0
Net Income Common Stockholders,4946900000.0,4567200000.0,3591800000.0,3248900000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4946900000.0,4567200000.0,3591800000.0,3248900000.0
Minority Interests,-56600000.0,-51100000.0,-35300000.0,-16400000.0
Net Income Including Noncontrolling Interests,5003500000.0,4618300000.0,3627100000.0,3265300000.0
Net Income Continuous Operations,5003500000.0,4618300000.0,3627100000.0,3265300000.0
Tax Provision,1603100000.0,1593900000.0,1229900000.0,666400000.0
Pretax Income,6606600000.0,6212200000.0,4857000000.0,3931700000.0
Other Non Operating Income Expenses,448500000.0,154000000.0,104200000.0,126000000.0
Special Income Charges,71400000.0,20400000.0,38700000.0,-7700000.0
Other Special Charges,-71400000.0,-20400000.0,-38700000.0,7700000.0
Net Non Operating Interest Income Expense,-396900000.0,-192800000.0,-267700000.0,-437500000.0
Total Other Finance Cost,500000.0,1000000.0,2600000.0,700000.0
Interest Expense Non Operating,396900000.0,214500000.0,326800000.0,469400000.0
Interest Income Non Operating,45000000.0,22700000.0,61700000.0,32600000.0
Operating Income,6555000000.0,6115100000.0,4846500000.0,4249800000.0
Operating Expense,25176700000.0,16056400000.0,12658800000.0,12914300000.0
Other Operating Expenses,18008000000.0,10546000000.0,7750900000.0,7950700000.0
Depreciation And Amortization In Income Statement,1979700000.0,1907900000.0,1796900000.0,1699200000.0
Amortization,14200000.0,9000000.0,9400000.0,9500000.0
Depreciation Income Statement,1979700000.0,1898900000.0,1787500000.0,1689700000.0
Selling General And Administration,23600000.0,21500000.0,20800000.0,15100000.0
General And Administrative Expense,23600000.0,21500000.0,20800000.0,15100000.0
Rent And Landing Fees,29700000.0,67400000.0,70300000.0,80400000.0
Gross Profit,31731700000.0,22171500000.0,17505300000.0,17164100000.0
Cost Of Revenue,24895800000.0,25501100000.0,17957200000.0,18888000000.0
Total Revenue,56627500000.0,47672600000.0,35462500000.0,36052100000.0
Operating Revenue,56627500000.0,47672600000.0,35462500000.0,36052100000.0
