,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,590400.0,879907.849097,1250680.227757
Tax Rate For Calcs,0.300577,0.4,0.285592,0.300644
Total Unusual Items,0.0,1476000.0,3081000.0,4160000.0
Total Unusual Items Excluding Goodwill,0.0,1476000.0,3081000.0,4160000.0
Net Income From Continuing Operation Net Minority Interest,7753100000.0,448081000.0,619106000.0,1045896000.0
Reconciled Depreciation,874900000.0,840205000.0,826506000.0,777015000.0
Net Interest Income,30120800000.0,22397572000.0,24069077000.0,23174990000.0
Interest Expense,42211000000.0,43467803000.0,48985370000.0,54462991000.0
Interest Income,72331800000.0,65865375000.0,73054447000.0,77637981000.0
Normalized Income,7753100000.0,447195400.0,616904907.849097,1042986680.227757
Net Income From Continuing And Discontinued Operation,7753100000.0,448081000.0,619106000.0,1045896000.0
Diluted Average Shares,2092741018.0,2092741018.0,1805550831.0,1809708162.0
Basic Average Shares,2092741018.0,2092741018.0,1805550831.0,1809708162.0
Diluted EPS,3.7,0.21,0.34,0.58
Basic EPS,3.7,0.21,0.34,0.58
Diluted NI Availto Com Stockholders,7753100000.0,449800000.0,619106000.0,1045896000.0
Net Income Common Stockholders,7753100000.0,449800000.0,619106000.0,1045896000.0
Otherunder Preferred Stock Dividend,,-1719000.0,,
Net Income,7753100000.0,448081000.0,619106000.0,1045896000.0
Net Income Including Noncontrolling Interests,7753100000.0,447366000.0,619122000.0,1045855000.0
Net Income Extraordinary,0.0,0.0,0.0,
Net Income Continuous Operations,7753100000.0,447366000.0,619122000.0,1045855000.0
Tax Provision,3331900000.0,-1369700000.0,247500000.0,449600000.0
Pretax Income,11085000000.0,-922334000.0,866622000.0,1495455000.0
Special Income Charges,0.0,1476000.0,3081000.0,4160000.0
Other Special Charges,1222000.0,-1476000.0,-3081000.0,-4160000.0
Gain On Sale Of Security,700113000.0,3303758000.0,4195401000.0,3901492000.0
Operating Expense,23158300000.0,19625176000.0,19762332000.0,17496238000.0
Other Operating Expenses,10078000000.0,4140465000.0,4059571000.0,4827754000.0
Depreciation And Amortization In Income Statement,874891000.0,840205000.0,826506000.0,777015000.0
Depreciation Income Statement,874891000.0,840205000.0,826506000.0,777015000.0
Selling General And Administration,373971000.0,194372000.0,209144000.0,284586000.0
Selling And Marketing Expense,123701000.0,27803000.0,30480000.0,121089000.0
General And Administrative Expense,250270000.0,166569000.0,178664000.0,163497000.0
Insurance And Claims,1210997000.0,1159449000.0,1130094000.0,935208000.0
Rent And Landing Fees,1388233000.0,1287967000.0,1235528000.0,1242482000.0
Total Revenue,38234500000.0,31766666000.0,34006673000.0,30262533000.0
Operating Revenue,38234500000.0,31766666000.0,34006673000.0,30262533000.0
