,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-28401330.0,-35451720.0,15938010.0
Tax Rate For Calcs,0.259192,0.2589,0.2556,0.2841
Normalized EBITDA,6471100000.0,5265400000.0,6867600000.0,7283900000.0
Total Unusual Items,0.0,-109700000.0,-138700000.0,56100000.0
Total Unusual Items Excluding Goodwill,0.0,-109700000.0,-138700000.0,56100000.0
Net Income From Continuing Operation Net Minority Interest,4380100000.0,3391300000.0,4600400000.0,4914800000.0
Reconciled Depreciation,518900000.0,524600000.0,486600000.0,405800000.0
Reconciled Cost Of Revenue,18332300000.0,15449800000.0,15309000000.0,16429200000.0
EBITDA,6471100000.0,5155700000.0,6728900000.0,7340000000.0
EBIT,5952200000.0,4631100000.0,6242300000.0,6934200000.0
Net Interest Income,-39600000.0,480200000.0,665600000.0,641600000.0
Interest Expense,39600000.0,54900000.0,62100000.0,68700000.0
Interest Income,1178300000.0,567300000.0,757600000.0,741900000.0
Normalized Income,4380100000.0,3472598670.0,4703648280.0,4874638010.0
Net Income From Continuing And Discontinued Operation,4380100000.0,3391300000.0,4600400000.0,4914800000.0
Total Expenses,29806200000.0,25378700000.0,24382700000.0,26776700000.0
Rent Expense Supplemental,52900000.0,42000000.0,77700000.0,74200000.0
Diluted Average Shares,8841523.0,8841523.0,8841523.0,8841523.0
Basic Average Shares,8841523.0,8841523.0,8841523.0,8841523.0
Diluted EPS,495.4,383.57,520.32,555.88
Basic EPS,495.4,383.57,520.32,555.88
Diluted NI Availto Com Stockholders,4380100000.0,3391300000.0,4600400000.0,4914800000.0
Net Income Common Stockholders,4380100000.0,3391300000.0,4600400000.0,4914800000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4380100000.0,3391300000.0,4600400000.0,4914800000.0
Net Income Including Noncontrolling Interests,4380100000.0,3391300000.0,4600400000.0,4914800000.0
Net Income Continuous Operations,4380100000.0,3391300000.0,4600400000.0,4914800000.0
Tax Provision,1532500000.0,1184900000.0,1579800000.0,1950700000.0
Pretax Income,5912600000.0,4576200000.0,6180200000.0,6865500000.0
Other Non Operating Income Expenses,1282500000.0,17700000.0,21400000.0,16300000.0
Special Income Charges,0.0,-109700000.0,-138700000.0,56100000.0
Other Special Charges,-19500000.0,-45800000.0,-60700000.0,-1700000.0
Write Off,425200000.0,155500000.0,199400000.0,-54400000.0
Net Non Operating Interest Income Expense,-39600000.0,480200000.0,665600000.0,641600000.0
Total Other Finance Cost,25400000.0,32200000.0,29900000.0,31600000.0
Interest Expense Non Operating,39600000.0,54900000.0,62100000.0,68700000.0
Interest Income Non Operating,1178300000.0,567300000.0,757600000.0,741900000.0
Operating Income,4669700000.0,3995400000.0,5759800000.0,5937500000.0
Operating Expense,11473900000.0,9928900000.0,9073700000.0,10347500000.0
Other Operating Expenses,4696000000.0,3227600000.0,3118600000.0,4085900000.0
Depreciation And Amortization In Income Statement,518900000.0,524600000.0,486600000.0,405800000.0
Amortization,100000.0,0.0,,
Depreciation Income Statement,518900000.0,524600000.0,486600000.0,405800000.0
Selling General And Administration,342200000.0,668400000.0,432500000.0,419400000.0
Selling And Marketing Expense,400000.0,13700000.0,25800000.0,37700000.0
General And Administrative Expense,341800000.0,654700000.0,406700000.0,381700000.0
Rent And Landing Fees,52900000.0,42000000.0,77700000.0,74200000.0
Gross Profit,16143600000.0,13924300000.0,14833500000.0,16285000000.0
Cost Of Revenue,18332300000.0,15449800000.0,15309000000.0,16429200000.0
Total Revenue,34475900000.0,29374100000.0,30142500000.0,32714200000.0
Operating Revenue,34475900000.0,29374100000.0,30142500000.0,32714200000.0
