,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,170443434.536206,74814215.695737,43319820.044061
Tax Rate For Calcs,0.334049,0.199686,0.216792,0.172478
Normalized EBITDA,1735303000.0,2865648000.0,2408665000.0,2337276000.0
Total Unusual Items,,853556000.0,345097000.0,251162000.0
Total Unusual Items Excluding Goodwill,,853556000.0,345097000.0,251162000.0
Net Income From Continuing Operation Net Minority Interest,925945000.0,2638936000.0,1817794000.0,1790984000.0
Reconciled Depreciation,238289000.0,412591000.0,411490000.0,415622000.0
Reconciled Cost Of Revenue,6257963000.0,7474881000.0,5712903000.0,5599156000.0
EBITDA,1735303000.0,3719204000.0,2753762000.0,2588438000.0
EBIT,1497014000.0,3306613000.0,2342272000.0,2172816000.0
Net Interest Income,-106576000.0,120391000.0,21662000.0,140218000.0
Interest Expense,106576000.0,9256000.0,21336000.0,8564000.0
Interest Income,,191796000.0,115705000.0,213981000.0
Normalized Income,925945000.0,1955823434.536206,1547511215.695737,1583141820.044061
Net Income From Continuing And Discontinued Operation,1828440000.0,2638936000.0,1817794000.0,1790984000.0
Total Expenses,7544411000.0,8953730000.0,7017812000.0,7002480000.0
Rent Expense Supplemental,,101214000.0,60939000.0,48232000.0
Diluted Average Shares,109030411.0,109982683.0,110000000.0,110153908.0
Basic Average Shares,109030411.0,109982683.0,110000000.0,110153908.0
Diluted EPS,16.77,23.33,16.53,16.258924
Basic EPS,16.77,23.33,16.53,16.258924
Diluted NI Availto Com Stockholders,1828440000.0,2638936000.0,1817794000.0,1790984000.0
Net Income Common Stockholders,1828440000.0,2638936000.0,1817794000.0,1790984000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1828440000.0,2638936000.0,1817794000.0,1790984000.0
Minority Interests,-18000.0,16000.0,18000.0,17000.0
Net Income Including Noncontrolling Interests,1828458000.0,2638920000.0,1817776000.0,1790967000.0
Net Income Discontinuous Operations,902495000.0,,,
Net Income Continuous Operations,925963000.0,2638920000.0,1817776000.0,1790967000.0
Tax Provision,464475000.0,658437000.0,503160000.0,373285000.0
Pretax Income,1390438000.0,3297357000.0,2320936000.0,2164252000.0
Other Non Operating Income Expenses,746440000.0,14541000.0,24932000.0,2000.0
Special Income Charges,,79000.0,-110071000.0,115000.0
Other Special Charges,,-79000.0,,-115000.0
Write Off,,0.0,110071000.0,
Net Non Operating Interest Income Expense,-106576000.0,120391000.0,21662000.0,140218000.0
Total Other Finance Cost,,62149000.0,72707000.0,65199000.0
Interest Expense Non Operating,106576000.0,9256000.0,21336000.0,8564000.0
Interest Income Non Operating,,191796000.0,115705000.0,213981000.0
Operating Income,750574000.0,1784936000.0,1874474000.0,1759181000.0
Operating Expense,1286448000.0,1478849000.0,1304909000.0,1403324000.0
Other Operating Expenses,788554000.0,501365000.0,369518000.0,468127000.0
Depreciation And Amortization In Income Statement,75995000.0,412591000.0,411490000.0,415622000.0
Amortization,,112000.0,315000.0,315000.0
Depreciation Income Statement,75995000.0,412479000.0,411175000.0,415307000.0
Selling General And Administration,,116690000.0,129347000.0,74354000.0
General And Administrative Expense,,116690000.0,129347000.0,74354000.0
Rent And Landing Fees,,101214000.0,60939000.0,48232000.0
Gross Profit,2037022000.0,3263785000.0,3179383000.0,3162505000.0
Cost Of Revenue,6257963000.0,7474881000.0,5712903000.0,5599156000.0
Total Revenue,8294985000.0,10738666000.0,8892286000.0,8761661000.0
Operating Revenue,8294985000.0,10738666000.0,8892286000.0,8761661000.0
