,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-827538.092814,-7191348.854352,-1753593.109956
Tax Rate For Calcs,0.23038,0.258929,0.262842,0.268544
Normalized EBITDA,1558495000.0,1486161000.0,1430863000.0,1847095000.0
Total Unusual Items,0.0,-3196000.0,-27360000.0,-6530000.0
Total Unusual Items Excluding Goodwill,0.0,-3196000.0,-27360000.0,-6530000.0
Net Income From Continuing Operation Net Minority Interest,557031000.0,577901000.0,420007000.0,734084000.0
Reconciled Depreciation,155398000.0,174261000.0,198942000.0,184497000.0
Reconciled Cost Of Revenue,12848628000.0,12419011000.0,10043364000.0,12848168000.0
EBITDA,1558495000.0,1482965000.0,1403503000.0,1840565000.0
EBIT,1403097000.0,1308704000.0,1204561000.0,1656068000.0
Net Interest Income,-679323000.0,-628466000.0,-642141000.0,-734895000.0
Interest Expense,679323000.0,528885000.0,634796000.0,652475000.0
Interest Income,48832000.0,32946000.0,35469000.0,30953000.0
Normalized Income,557031000.0,580269461.907186,440175651.145648,738860406.890044
Net Income From Continuing And Discontinued Operation,557031000.0,577901000.0,420007000.0,734084000.0
Total Expenses,14242694000.0,13759826000.0,11366907000.0,14474294000.0
Rent Expense Supplemental,35277000.0,29418000.0,25271000.0,27254000.0
Diluted Average Shares,48447170.0,48447170.0,48447170.0,48447170.0
Basic Average Shares,48447170.0,48447170.0,48447170.0,48447170.0
Diluted EPS,11.5,11.93,8.67,15.15
Basic EPS,11.5,11.93,8.67,15.15
Diluted NI Availto Com Stockholders,557031000.0,577901000.0,420007000.0,734084000.0
Net Income Common Stockholders,557031000.0,577901000.0,420007000.0,734084000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,557031000.0,577901000.0,420007000.0,734084000.0
Net Income Including Noncontrolling Interests,557031000.0,577901000.0,420007000.0,734084000.0
Net Income Extraordinary,0.0,,,
Net Income Continuous Operations,557031000.0,577901000.0,420007000.0,734084000.0
Tax Provision,166743000.0,201918000.0,149758000.0,269509000.0
Pretax Income,723774000.0,779819000.0,569765000.0,1003593000.0
Other Non Operating Income Expenses,216945000.0,8487000.0,224079000.0,12518000.0
Special Income Charges,0.0,-3196000.0,-27360000.0,-6530000.0
Other Special Charges,-2097000.0,-5186000.0,-12688000.0,-6290000.0
Write Off,7261000.0,8382000.0,40048000.0,12820000.0
Net Non Operating Interest Income Expense,-679323000.0,-628466000.0,-642141000.0,-734895000.0
Total Other Finance Cost,154155000.0,132527000.0,42814000.0,113373000.0
Interest Expense Non Operating,679323000.0,528885000.0,634796000.0,652475000.0
Interest Income Non Operating,48832000.0,32946000.0,35469000.0,30953000.0
Operating Income,1186152000.0,1402562000.0,1014867000.0,1731760000.0
Operating Expense,1394066000.0,1340815000.0,1323543000.0,1626126000.0
Other Operating Expenses,444329000.0,231954000.0,357612000.0,536704000.0
Depreciation And Amortization In Income Statement,155398000.0,174261000.0,198942000.0,184497000.0
Amortization,2428000.0,2522000.0,2654000.0,2520000.0
Depreciation Income Statement,155398000.0,171739000.0,196288000.0,181977000.0
Selling General And Administration,155909000.0,157581000.0,69736000.0,116005000.0
Selling And Marketing Expense,42942000.0,53019000.0,,
General And Administrative Expense,112967000.0,104562000.0,69736000.0,116005000.0
Rent And Landing Fees,35277000.0,29418000.0,25271000.0,27254000.0
Gross Profit,2580218000.0,2743377000.0,2338410000.0,3357886000.0
Cost Of Revenue,12848628000.0,12419011000.0,10043364000.0,12848168000.0
Total Revenue,15428846000.0,15162388000.0,12381774000.0,16206054000.0
Operating Revenue,15428846000.0,15162388000.0,12381774000.0,16206054000.0
