,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.249572,0.241671,0.217623,0.39611
Total Unusual Items,0.0,0.0,0.0,1450000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,1450000.0
Net Income From Continuing Operation Net Minority Interest,340366400000.0,251101000000.0,183843200000.0,95663100000.0
Reconciled Depreciation,16455900000.0,14794600000.0,14713700000.0,13696400000.0
Net Interest Income,705234200000.0,542402000000.0,465035700000.0,401702500000.0
Interest Expense,505433900000.0,411666700000.0,426590900000.0,446655200000.0
Interest Income,1210668100000.0,954068700000.0,891626600000.0,848357700000.0
Normalized Income,340366400000.0,251101000000.0,183843200000.0,95663100000.0
Net Income From Continuing And Discontinued Operation,340366400000.0,251101000000.0,183843200000.0,95663100000.0
Rent Expense Supplemental,15846567000.0,14085917000.0,13829516000.0,15505773000.0
Diluted Average Shares,7104990357.0,7075943848.0,6842000000.0,6567000000.0
Basic Average Shares,6966305957.0,6933652636.0,6743000000.0,6460000000.0
Diluted EPS,47.84,35.44,26.83,14.55
Basic EPS,48.86,36.21,27.26,14.81
Diluted NI Availto Com Stockholders,340366400000.0,251101000000.0,183843200000.0,95663100000.0
Net Income Common Stockholders,340366400000.0,251101000000.0,183843200000.0,95663100000.0
Net Income,340366400000.0,251101000000.0,183843200000.0,95663100000.0
Minority Interests,-14246700000.0,-14281600000.0,-19796400000.0,-16591600000.0
Net Income Including Noncontrolling Interests,354613100000.0,265382600000.0,203639600000.0,112254700000.0
Net Income Extraordinary,0.0,0.0,0.0,
Net Income Continuous Operations,354613100000.0,265382600000.0,203639600000.0,112254700000.0
Tax Provision,117934400000.0,84574400000.0,56643700000.0,73631400000.0
Pretax Income,472547500000.0,349957000000.0,260283300000.0,185886100000.0
Special Income Charges,0.0,0.0,0.0,1450000.0
Other Special Charges,-542579000.0,-56635000.0,63424000.0,-1450000.0
Gain On Sale Of Security,11412527000.0,25126881000.0,79823949000.0,32376198000.0
Depreciation Amortization Depletion Income Statement,15145592000.0,13300074000.0,13400744000.0,11712176000.0
Depreciation And Amortization In Income Statement,15145592000.0,13300074000.0,13400744000.0,11712176000.0
Depreciation Income Statement,15145592000.0,13300074000.0,13400744000.0,11712176000.0
Selling General And Administration,152341700000.0,123416000000.0,110509100000.0,111567500000.0
Selling And Marketing Expense,65407090000.0,49011460000.0,48920061000.0,47429310000.0
General And Administrative Expense,152341700000.0,123416000000.0,110509100000.0,111567500000.0
Other Gand A,10188362000.0,9324939000.0,7951883000.0,8739095000.0
Insurance And Claims,68215530000.0,72063619000.0,108819710000.0,96103596000.0
Rent And Landing Fees,15846567000.0,14085917000.0,13829516000.0,15505773000.0
Salaries And Wages,152341700000.0,123416000000.0,110509100000.0,111567500000.0
Total Revenue,1356354100000.0,1163696500000.0,1186773900000.0,1051205800000.0
Operating Revenue,1356354100000.0,1163696500000.0,1186773900000.0,1051205800000.0
