,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,17983.675666,18543.41437,321196.278083
Tax Rate For Calcs,0.188049,0.179837,0.185434,0.267664
Total Unusual Items,1600000.0,100000.0,100000.0,1200000.0
Total Unusual Items Excluding Goodwill,1600000.0,100000.0,100000.0,1200000.0
Net Income From Continuing Operation Net Minority Interest,28907700000.0,22856500000.0,27407200000.0,24032600000.0
Reconciled Depreciation,690400000.0,551900000.0,524700000.0,511100000.0
Net Interest Income,64112600000.0,55697500000.0,52589000000.0,48329400000.0
Interest Expense,161347500000.0,141510900000.0,144503800000.0,147819800000.0
Interest Income,225460100000.0,197208400000.0,197092800000.0,196149200000.0
Normalized Income,28907700000.0,22856417983.675667,27407118543.41437,24031721196.278084
Net Income From Continuing And Discontinued Operation,28907700000.0,22856500000.0,27407200000.0,24032600000.0
Diluted Average Shares,550063000.0,530161630.0,504663000.0,504663000.0
Basic Average Shares,550063000.0,530161630.0,504663000.0,504663000.0
Diluted EPS,52.56,43.12,54.32,47.63
Basic EPS,52.56,43.12,54.32,47.63
Diluted NI Availto Com Stockholders,28907700000.0,22856500000.0,27407200000.0,24032600000.0
Net Income Common Stockholders,28907700000.0,22856500000.0,27407200000.0,24032600000.0
Net Income,28907700000.0,22856500000.0,27407200000.0,24032600000.0
Minority Interests,-4100000.0,-3500000.0,-4100000.0,-4000000.0
Net Income Including Noncontrolling Interests,28911700000.0,22860000000.0,27411200000.0,24036600000.0
Net Income Continuous Operations,28911700000.0,22860000000.0,27411200000.0,24036600000.0
Tax Provision,6696000000.0,5012500000.0,6240100000.0,8785200000.0
Pretax Income,35607700000.0,27872500000.0,33651300000.0,32821800000.0
Special Income Charges,1600000.0,100000.0,100000.0,1200000.0
Other Special Charges,-1600000.0,-100000.0,-100000.0,-1200000.0
Impairment Of Capital Assets,0.0,0.0,,
Gain On Sale Of Security,747600000.0,262000000.0,161300000.0,179100000.0
Operating Expense,9071400000.0,9311500000.0,6314000000.0,5963200000.0
Other Operating Expenses,3216900000.0,1805600000.0,1693200000.0,1484800000.0
Depreciation And Amortization In Income Statement,690400000.0,551900000.0,524700000.0,511100000.0
Depreciation Income Statement,690400000.0,551900000.0,524700000.0,511100000.0
Selling General And Administration,551100000.0,659200000.0,589000000.0,517200000.0
Selling And Marketing Expense,437600000.0,282000000.0,429700000.0,447400000.0
General And Administrative Expense,113500000.0,377200000.0,159300000.0,69800000.0
Insurance And Claims,1800000.0,1800000.0,1800000.0,1600000.0
Rent And Landing Fees,293300000.0,259700000.0,261300000.0,165400000.0
Total Revenue,64108700000.0,56810000000.0,52836500000.0,48670000000.0
Operating Revenue,64108700000.0,56810000000.0,52836500000.0,48670000000.0
