,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-1201422.097855,2907363.234639,48237453.627957
Tax Rate For Calcs,0.196665,0.266983,0.221936,0.217384
Normalized EBITDA,37340000000.0,42043000000.0,38979500000.0,38471400000.0
Total Unusual Items,,-4500000.0,13100000.0,221900000.0
Total Unusual Items Excluding Goodwill,,-4500000.0,13100000.0,221900000.0
Net Income From Continuing Operation Net Minority Interest,13430000000.0,13580700000.0,13309300000.0,13020500000.0
Reconciled Depreciation,8780000000.0,11099600000.0,8666500000.0,7814200000.0
Reconciled Cost Of Revenue,91450000000.0,73721800000.0,64436900000.0,62092700000.0
EBITDA,37340000000.0,42038500000.0,38992600000.0,38693300000.0
EBIT,28560000000.0,30938900000.0,30326100000.0,30879100000.0
Net Interest Income,-11170000000.0,-11749700000.0,-12837000000.0,-14261600000.0
Interest Expense,11170000000.0,11784100000.0,12810700000.0,14193400000.0
Interest Income,,729600000.0,563500000.0,379700000.0
Normalized Income,13430000000.0,13583998577.902145,13299107363.234638,12846837453.627956
Net Income From Continuing And Discontinued Operation,13430000000.0,13580700000.0,13309300000.0,13020500000.0
Total Expenses,129750000000.0,103366000000.0,91530400000.0,88188300000.0
Rent Expense Supplemental,,144000000.0,139700000.0,114900000.0
Diluted Average Shares,1325765054.0,1325853659.0,1325570430.0,1325570430.0
Basic Average Shares,1325765054.0,1325853659.0,1325570430.0,1325570430.0
Diluted EPS,10.13,10.25,10.04,9.558
Basic EPS,10.13,10.25,10.04,9.558
Diluted NI Availto Com Stockholders,13430000000.0,13580700000.0,13309300000.0,13020500000.0
Net Income Common Stockholders,13430000000.0,13580700000.0,13309300000.0,13020500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,13430000000.0,13580700000.0,13309300000.0,13020500000.0
Minority Interests,-540000000.0,-460100000.0,-318800000.0,-38000000.0
Net Income Including Noncontrolling Interests,13970000000.0,14040800000.0,13628100000.0,13058500000.0
Net Income Continuous Operations,13970000000.0,14040800000.0,13628100000.0,13058500000.0
Tax Provision,3420000000.0,5114000000.0,3887300000.0,3627200000.0
Pretax Income,17390000000.0,19154800000.0,17515400000.0,16685700000.0
Other Non Operating Income Expenses,15850000000.0,9180000000.0,5214000000.0,7689000000.0
Special Income Charges,,-63600000.0,-5800000.0,-50600000.0
Other Special Charges,,63600000.0,5800000.0,50600000.0
Net Non Operating Interest Income Expense,-11170000000.0,-11749700000.0,-12837000000.0,-14261600000.0
Total Other Finance Cost,,695200000.0,589800000.0,447900000.0
Interest Expense Non Operating,11170000000.0,11784100000.0,12810700000.0,14193400000.0
Interest Income Non Operating,,729600000.0,563500000.0,379700000.0
Operating Income,12710000000.0,21568700000.0,24855700000.0,21957500000.0
Operating Expense,38300000000.0,29644200000.0,27093500000.0,26095600000.0
Other Operating Expenses,17630000000.0,9918600000.0,7138300000.0,6976900000.0
Depreciation And Amortization In Income Statement,8780000000.0,8846600000.0,8666500000.0,7814200000.0
Amortization,,147900000.0,166500000.0,121700000.0
Depreciation Income Statement,8780000000.0,8698700000.0,8500000000.0,7692500000.0
Selling General And Administration,,430200000.0,406900000.0,360100000.0
General And Administrative Expense,,430200000.0,406900000.0,360100000.0
Rent And Landing Fees,,144000000.0,139700000.0,114900000.0
Gross Profit,51010000000.0,51212900000.0,51949200000.0,48053100000.0
Cost Of Revenue,91450000000.0,73721800000.0,64436900000.0,62092700000.0
Total Revenue,142460000000.0,124934700000.0,116386100000.0,110145800000.0
Operating Revenue,142460000000.0,124934700000.0,116386100000.0,110145800000.0
