,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,163471229.475961,628680647.712072,8446500.0,113945700.0
Tax Rate For Calcs,0.222077,0.200288,0.3,0.3
Normalized EBITDA,11849000000.0,10897033000.0,4795705000.0,6729125000.0
Total Unusual Items,736100000.0,3261999000.0,28155000.0,379819000.0
Total Unusual Items Excluding Goodwill,736100000.0,3138889000.0,28155000.0,379819000.0
Net Income From Continuing Operation Net Minority Interest,5887300000.0,5551185000.0,-1097618000.0,579359000.0
Reconciled Depreciation,3157400000.0,3008422000.0,2906006000.0,2917291000.0
Reconciled Cost Of Revenue,27661700000.0,14179767000.0,18440133000.0,20220795000.0
EBITDA,12585100000.0,14159032000.0,4823860000.0,7108944000.0
EBIT,9427700000.0,11150610000.0,1917854000.0,4191653000.0
Net Interest Income,-1290900000.0,-1252975000.0,-1238685000.0,-1747590000.0
Interest Expense,1290900000.0,1272741000.0,1484900000.0,1798061000.0
Interest Income,238293000.0,215477000.0,420130000.0,303045000.0
Normalized Income,5314671229.475961,3164086647.712072,-1117326500.0,313485700.0
Net Income From Continuing And Discontinued Operation,5887300000.0,5551185000.0,-1097618000.0,579359000.0
Total Expenses,55120300000.0,48941325000.0,38647189000.0,42025800000.0
Rent Expense Supplemental,764539000.0,645423000.0,469026000.0,498866000.0
Diluted Average Shares,754958148.0,754958148.0,754958148.0,754960967.0
Basic Average Shares,754958148.0,754958148.0,754958148.0,754957623.0
Diluted EPS,7.8,7.35,-1.45,0.77
Basic EPS,7.8,7.35,-1.45,0.77
Diluted NI Availto Com Stockholders,5887300000.0,5551185000.0,-1097618000.0,579359000.0
Net Income Common Stockholders,5887300000.0,5551185000.0,-1097618000.0,579359000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5887300000.0,5551185000.0,-1097618000.0,579359000.0
Minority Interests,-442500000.0,-2348269000.0,-535931000.0,-335525000.0
Net Income Including Noncontrolling Interests,6329800000.0,7899454000.0,-561687000.0,914884000.0
Net Income Discontinuous Operations,0.0,0.0,,
Net Income Continuous Operations,6329800000.0,7899454000.0,-561687000.0,914884000.0
Tax Provision,1807000000.0,1978415000.0,994641000.0,1478708000.0
Pretax Income,8136800000.0,9877869000.0,432954000.0,2393592000.0
Other Non Operating Income Expenses,617200000.0,289438000.0,322737000.0,408279000.0
Special Income Charges,736100000.0,3139582000.0,28155000.0,375703000.0
Other Special Charges,-736100000.0,-3300133000.0,-29238000.0,-375929000.0
Write Off,-673836000.0,37441000.0,1083000.0,226000.0
Impairment Of Capital Assets,,,,0.0
Restructuring And Mergern Acquisition,,,,0.0
Net Non Operating Interest Income Expense,-1290900000.0,-1252975000.0,-1238685000.0,-1747590000.0
Total Other Finance Cost,207037000.0,195711000.0,173915000.0,252574000.0
Interest Expense Non Operating,1290900000.0,1272741000.0,1484900000.0,1798061000.0
Interest Income Non Operating,238293000.0,215477000.0,420130000.0,303045000.0
Operating Income,7856000000.0,7445146000.0,966157000.0,3042933000.0
Operating Expense,27458600000.0,34761558000.0,20207056000.0,21805005000.0
Other Operating Expenses,13832400000.0,6452170000.0,5564821000.0,5553038000.0
Depreciation And Amortization In Income Statement,3157400000.0,3008422000.0,2906006000.0,2917291000.0
Amortization,384779000.0,293678000.0,238485000.0,293332000.0
Depreciation Income Statement,3157400000.0,2714744000.0,2667521000.0,2623959000.0
Selling General And Administration,3564323000.0,13964265000.0,2040781000.0,3147241000.0
Selling And Marketing Expense,2319938000.0,1619164000.0,851832000.0,1947904000.0
General And Administrative Expense,1244385000.0,12345101000.0,1188949000.0,1199337000.0
Rent And Landing Fees,764539000.0,645423000.0,469026000.0,498866000.0
Gross Profit,35314600000.0,42206704000.0,21173213000.0,24847938000.0
Cost Of Revenue,27661700000.0,14179767000.0,18440133000.0,20220795000.0
Total Revenue,62976300000.0,56386471000.0,39613346000.0,45068733000.0
Operating Revenue,62976300000.0,56386471000.0,39613346000.0,45068733000.0
