,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-597786.198728,-341635.128587,-2230969.330369
Tax Rate For Calcs,0.258143,0.261957,0.258423,0.313031
Total Unusual Items,0.0,-2282000.0,-1322000.0,-7127000.0
Total Unusual Items Excluding Goodwill,0.0,-2282000.0,-1322000.0,-7127000.0
Net Income From Continuing Operation Net Minority Interest,4655600000.0,2875043000.0,3357898000.0,3379361000.0
Reconciled Depreciation,770100000.0,637140000.0,566043000.0,511393000.0
Net Interest Income,17170100000.0,13575074000.0,12866166000.0,12649143000.0
Interest Expense,24832600000.0,21552576000.0,21715978000.0,22717186000.0
Interest Income,42002700000.0,35127650000.0,34582144000.0,35366329000.0
Normalized Income,4655600000.0,2876727213.801272,3358878364.871413,3384257030.669631
Net Income From Continuing And Discontinued Operation,4655600000.0,2875043000.0,3357898000.0,3379361000.0
Diluted Average Shares,,312826393.0,313708662.0,314536841.0
Basic Average Shares,,310638511.0,310464925.0,310006295.0
Diluted EPS,,9.19,10.7,10.74
Basic EPS,,9.26,10.82,10.9
Diluted NI Availto Com Stockholders,4655600000.0,2875043000.0,3357898000.0,3379361000.0
Net Income Common Stockholders,4655600000.0,2875043000.0,3357898000.0,3379361000.0
Net Income,4655600000.0,2875043000.0,3357898000.0,3379361000.0
Net Income Including Noncontrolling Interests,4655600000.0,2875043000.0,3357898000.0,3379361000.0
Net Income Extraordinary,0.0,0.0,,
Net Income Continuous Operations,4655600000.0,2875043000.0,3357898000.0,3379361000.0
Tax Provision,1620000000.0,1020453000.0,1170152000.0,1539870000.0
Pretax Income,6275600000.0,3895496000.0,4528050000.0,4919231000.0
Special Income Charges,0.0,-2282000.0,-1322000.0,-7127000.0
Other Special Charges,7699000.0,2282000.0,1322000.0,7127000.0
Gain On Sale Of Security,95012000.0,740659000.0,1427626000.0,652662000.0
Operating Expense,13396700000.0,10267235000.0,7961751000.0,9841965000.0
Other Operating Expenses,5235100000.0,2721054000.0,1752184000.0,3383471000.0
Depreciation And Amortization In Income Statement,770110000.0,637140000.0,566043000.0,511393000.0
Depreciation Income Statement,770110000.0,637140000.0,566043000.0,511393000.0
Selling General And Administration,223924000.0,152745000.0,102634000.0,156253000.0
Selling And Marketing Expense,53691000.0,33663000.0,18606000.0,28179000.0
General And Administrative Expense,170233000.0,119082000.0,84028000.0,128074000.0
Insurance And Claims,421958000.0,373587000.0,343506000.0,268171000.0
Rent And Landing Fees,1232600000.0,977862000.0,848723000.0,919214000.0
Total Revenue,21264000000.0,18097748000.0,17374049000.0,16582207000.0
Operating Revenue,21264000000.0,18097748000.0,17374049000.0,16582207000.0
