,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,131476400.0,-646650.0,-5246400.0,-34776600.0
Tax Rate For Calcs,0.4,0.15,0.24,0.3
Normalized EBITDA,7621458000.0,3441749000.0,8382339000.0,7259248000.0
Total Unusual Items,328691000.0,-4311000.0,-21860000.0,95292000.0
Total Unusual Items Excluding Goodwill,328691000.0,-4311000.0,-21860000.0,-115922000.0
Net Income From Continuing Operation Net Minority Interest,3022494000.0,30632000.0,3360513000.0,1803714000.0
Reconciled Depreciation,4553836000.0,2820620000.0,3075131000.0,3299544000.0
Reconciled Cost Of Revenue,397344000.0,,,
EBITDA,7950149000.0,3437438000.0,8360479000.0,7354540000.0
EBIT,3396313000.0,616818000.0,5285348000.0,4054996000.0
Net Interest Income,-1372695000.0,684082000.0,-479076000.0,-755489000.0
Interest Expense,1372695000.0,243393000.0,845718000.0,881996000.0
Interest Income,,960204000.0,403888000.0,186920000.0
Normalized Income,2825279400.0,34296350.0,3377126600.0,2096073400.0
Net Income From Continuing And Discontinued Operation,3484705000.0,61035521000.0,3360513000.0,2019432000.0
Total Expenses,47164295000.0,33336016000.0,51244121000.0,46095300000.0
Rent Expense Supplemental,,125852000.0,255576000.0,287382000.0
Diluted Average Shares,52174053.0,52390744.0,41815527.0,41725980.0
Basic Average Shares,52174053.0,52347204.0,41770562.0,41702950.0
Diluted EPS,66.79,1154.18,80.37,48.395
Basic EPS,66.79,1155.14,80.46,48.425
Diluted NI Availto Com Stockholders,3484705000.0,61035521000.0,3360513000.0,2019432000.0
Net Income Common Stockholders,3484705000.0,61035521000.0,3360513000.0,2019432000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3484705000.0,61035521000.0,3360513000.0,2019432000.0
Minority Interests,-23140000.0,0.0,,-36700000.0
Net Income Including Noncontrolling Interests,3507844000.0,61035521000.0,3360513000.0,2056132000.0
Net Income Discontinuous Operations,462211000.0,61004889000.0,,215718000.0
Net Income Continuous Operations,3045633000.0,30632000.0,3360513000.0,1840414000.0
Tax Provision,-1022015000.0,342793000.0,1079117000.0,1332586000.0
Pretax Income,2023618000.0,373425000.0,4439630000.0,3173000000.0
Other Non Operating Income Expenses,5180282000.0,76851000.0,431729000.0,123295000.0
Special Income Charges,328691000.0,-4311000.0,-21860000.0,-115922000.0
Other Special Charges,-328691000.0,-9437000.0,3070000.0,-109416000.0
Write Off,,9395000.0,6012000.0,12787000.0
Impairment Of Capital Assets,,4353000.0,12778000.0,1337000.0
Net Non Operating Interest Income Expense,-1372695000.0,684082000.0,-479076000.0,-755489000.0
Total Other Finance Cost,,32729000.0,37246000.0,60413000.0
Interest Expense Non Operating,1372695000.0,243393000.0,845718000.0,881996000.0
Interest Income Non Operating,,960204000.0,403888000.0,186920000.0
Operating Income,-2112660000.0,-699071000.0,4645062000.0,3769737000.0
Operating Expense,46766951000.0,33336016000.0,51244121000.0,46095300000.0
Other Operating Expenses,14641591000.0,3155087000.0,5755752000.0,5459963000.0
Depreciation And Amortization In Income Statement,4553836000.0,1208919000.0,3075131000.0,2912435000.0
Amortization,,99852000.0,344784000.0,391390000.0
Depreciation Income Statement,4553836000.0,1109067000.0,2730347000.0,2521045000.0
Selling General And Administration,,3556801000.0,4059883000.0,4113675000.0
Selling And Marketing Expense,,219921000.0,247731000.0,224480000.0
General And Administrative Expense,,3336880000.0,3812152000.0,3889195000.0
Rent And Landing Fees,,125852000.0,255576000.0,287382000.0
Gross Profit,44654291000.0,,,
Cost Of Revenue,397344000.0,,,
Total Revenue,45051635000.0,32636945000.0,55889183000.0,49865037000.0
Operating Revenue,45051635000.0,32636945000.0,55889183000.0,49865037000.0
