,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,638552989.517501,-214647423.530878,396090000.0,-1947431525.512028
Tax Rate For Calcs,0.247511,0.248492,0.3,0.357668
Normalized EBITDA,96354600000.0,221654200000.0,139661400000.0,110619600000.0
Total Unusual Items,2579900000.0,-863800000.0,1320300000.0,-5444800000.0
Total Unusual Items Excluding Goodwill,2579900000.0,-863800000.0,1320300000.0,-5444800000.0
Net Income From Continuing Operation Net Minority Interest,21765300000.0,122434700000.0,41481300000.0,21207100000.0
Reconciled Depreciation,49635400000.0,42750200000.0,41027800000.0,37557300000.0
Reconciled Cost Of Revenue,570252000000.0,542045800000.0,336303700000.0,296071700000.0
EBITDA,98934500000.0,220790400000.0,140981700000.0,105174800000.0
EBIT,49299100000.0,178040200000.0,99953900000.0,67617500000.0
Net Interest Income,-20374700000.0,-14134800000.0,-25441700000.0,-32458800000.0
Interest Expense,20374700000.0,15121500000.0,27897400000.0,34601700000.0
Interest Income,,2844100000.0,2729800000.0,2408800000.0
Normalized Income,19823952989.5175,123083852576.46912,40557090000.0,24704468474.487972
Net Income From Continuing And Discontinued Operation,21765300000.0,122434700000.0,41481300000.0,21207100000.0
Total Expenses,1013718300000.0,853407300000.0,594930200000.0,540415800000.0
Rent Expense Supplemental,,127500000.0,162200000.0,166900000.0
Diluted Average Shares,4130037951.0,4130725371.0,4130525289.0,4130525289.0
Basic Average Shares,4130037951.0,4130725371.0,4130525289.0,4130525289.0
Diluted EPS,5.27,29.64,10.04,5.13
Basic EPS,5.27,29.64,10.04,5.13
Diluted NI Availto Com Stockholders,21765300000.0,122434700000.0,41481300000.0,21207100000.0
Net Income Common Stockholders,21765300000.0,122434700000.0,41481300000.0,21207100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,21765300000.0,122434700000.0,41481300000.0,21207100000.0
Minority Interests,,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,21765300000.0,122434700000.0,41481300000.0,21207100000.0
Net Income Continuous Operations,21765300000.0,122434700000.0,41481300000.0,21207100000.0
Tax Provision,7159100000.0,40484000000.0,30575200000.0,11808700000.0
Pretax Income,28924400000.0,162918700000.0,72056500000.0,33015800000.0
Other Non Operating Income Expenses,9503600000.0,2142800000.0,1901700000.0,2531900000.0
Special Income Charges,2579900000.0,-864600000.0,1275600000.0,-5450700000.0
Other Special Charges,,863700000.0,-1433700000.0,5450100000.0
Write Off,,900000.0,158100000.0,600000.0
Net Non Operating Interest Income Expense,-20374700000.0,-14134800000.0,-25441700000.0,-32458800000.0
Total Other Finance Cost,,1857400000.0,274100000.0,265900000.0
Interest Expense Non Operating,20374700000.0,15121500000.0,27897400000.0,34601700000.0
Interest Income Non Operating,,2844100000.0,2729800000.0,2408800000.0
Operating Income,30758900000.0,173757800000.0,88523900000.0,68867000000.0
Operating Expense,443466300000.0,311361500000.0,258626500000.0,244344100000.0
Other Operating Expenses,273115600000.0,117990100000.0,96780600000.0,102105600000.0
Depreciation And Amortization In Income Statement,49635400000.0,42750200000.0,41027800000.0,37557300000.0
Depreciation Income Statement,49635400000.0,42750200000.0,41027800000.0,37557300000.0
Selling General And Administration,,29525500000.0,23738900000.0,23909200000.0
Selling And Marketing Expense,,28323800000.0,22834900000.0,23183100000.0
General And Administrative Expense,,1201700000.0,904000000.0,726100000.0
Rent And Landing Fees,,127500000.0,162200000.0,166900000.0
Gross Profit,474225200000.0,485119300000.0,347150400000.0,313211100000.0
Cost Of Revenue,570252000000.0,542045800000.0,336303700000.0,296071700000.0
Total Revenue,1044477200000.0,1027165100000.0,683454100000.0,609282800000.0
Operating Revenue,1044477200000.0,1027165100000.0,683454100000.0,609282800000.0
