,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,239050087.341517,757748475.377674,1199827186.045554,-757120800.168309
Tax Rate For Calcs,0.249088,0.188809,0.177829,0.244714
Normalized EBITDA,18004900000.0,17179100000.0,12390700000.0,11124800000.0
Total Unusual Items,959700000.0,4013300000.0,6747100000.0,-3093900000.0
Total Unusual Items Excluding Goodwill,959700000.0,4013300000.0,6747100000.0,-3093900000.0
Net Income From Continuing Operation Net Minority Interest,9316900000.0,13097800000.0,12454500000.0,1833700000.0
Reconciled Depreciation,583800000.0,482600000.0,472700000.0,397100000.0
Reconciled Cost Of Revenue,18696900000.0,17141500000.0,12451300000.0,9776200000.0
EBITDA,18964600000.0,21192400000.0,19137800000.0,8030900000.0
EBIT,18380800000.0,20709800000.0,18665100000.0,7633800000.0
Net Interest Income,-5958300000.0,-3457500000.0,-4294700000.0,-4941400000.0
Interest Expense,5958300000.0,4551700000.0,4097700000.0,4781900000.0
Interest Income,2198000000.0,1324500000.0,8100000.0,3300000.0
Normalized Income,8596250087.341516,9842248475.377674,6907227186.045554,4170479199.831691
Net Income From Continuing And Discontinued Operation,9316900000.0,13097800000.0,12454500000.0,1833700000.0
Total Expenses,22486800000.0,21330300000.0,15582000000.0,12755700000.0
Rent Expense Supplemental,153300000.0,98800000.0,63200000.0,50500000.0
Diluted Average Shares,148680117.0,148202745.0,149672433.0,150325188.0
Basic Average Shares,148135120.0,146936417.0,147131648.0,147023376.0
Diluted EPS,62.66,88.38,88.38,12.2
Basic EPS,62.89,89.14,89.14,12.47
Diluted NI Availto Com Stockholders,9316900000.0,13097800000.0,12454500000.0,1833700000.0
Net Income Common Stockholders,9316900000.0,13097800000.0,12454500000.0,1833700000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,9316900000.0,13097800000.0,12454500000.0,1833700000.0
Minority Interests,-30900000.0,-26600000.0,-140100000.0,-62100000.0
Net Income Including Noncontrolling Interests,9347800000.0,13124500000.0,12594600000.0,1895800000.0
Net Income Continuous Operations,9347800000.0,13124500000.0,12594600000.0,1895800000.0
Tax Provision,3094300000.0,3050800000.0,2590500000.0,697900000.0
Pretax Income,12422500000.0,16158100000.0,14567400000.0,2851900000.0
Other Non Operating Income Expenses,202600000.0,218400000.0,47400000.0,69800000.0
Special Income Charges,-427900000.0,-946100000.0,-1857100000.0,-903700000.0
Other Special Charges,,-500000.0,881000000.0,-9300000.0
Write Off,427900000.0,946600000.0,1857100000.0,913000000.0
Net Non Operating Interest Income Expense,-5958300000.0,-3457500000.0,-4294700000.0,-4941400000.0
Total Other Finance Cost,339600000.0,230300000.0,205100000.0,162800000.0
Interest Expense Non Operating,5958300000.0,4551700000.0,4097700000.0,4781900000.0
Interest Income Non Operating,2198000000.0,1324500000.0,8100000.0,3300000.0
Operating Income,17130300000.0,14343300000.0,12052800000.0,10796500000.0
Operating Expense,3789900000.0,4188800000.0,3130700000.0,2979500000.0
Other Operating Expenses,3881800000.0,1082600000.0,807600000.0,1106000000.0
Depreciation And Amortization In Income Statement,583800000.0,482600000.0,472700000.0,397100000.0
Amortization,133800000.0,115000000.0,98400000.0,
Depreciation Income Statement,583800000.0,367600000.0,374300000.0,397100000.0
Selling General And Administration,2223500000.0,1852700000.0,1303300000.0,1015400000.0
Selling And Marketing Expense,1241200000.0,1025900000.0,577300000.0,477800000.0
General And Administrative Expense,982300000.0,826800000.0,726000000.0,537600000.0
Rent And Landing Fees,153300000.0,98800000.0,63200000.0,50500000.0
Gross Profit,20920200000.0,18532100000.0,15183500000.0,13776000000.0
Cost Of Revenue,18696900000.0,17141500000.0,12451300000.0,9776200000.0
Total Revenue,39617100000.0,35673600000.0,27634800000.0,23552200000.0
Operating Revenue,39617100000.0,35673600000.0,27634800000.0,23552200000.0
