,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,36401600.0,0.0,0.0
Tax Rate For Calcs,0.399958,0.4,0.0,0.0
Total Unusual Items,0.0,91004000.0,-209964000.0,-224129000.0
Total Unusual Items Excluding Goodwill,0.0,91004000.0,-209964000.0,-224129000.0
Net Income From Continuing Operation Net Minority Interest,16787800000.0,10573415000.0,-8837081000.0,-11309525000.0
Reconciled Depreciation,3859800000.0,2967600000.0,2925300000.0,2854800000.0
Net Interest Income,117520000000.0,95424609000.0,82865667000.0,76710295000.0
Interest Expense,139051000000.0,133608786000.0,145429610000.0,160045607000.0
Interest Income,256571000000.0,229033395000.0,228295277000.0,236755902000.0
Normalized Income,16787800000.0,10518812600.0,-8627117000.0,-11085396000.0
Net Income From Continuing And Discontinued Operation,16787800000.0,10573415000.0,-8837081000.0,-11309525000.0
Diluted Average Shares,8680939432.0,8680939432.0,5793798207.0,4666040090.0
Basic Average Shares,8680939432.0,8680939432.0,5793798207.0,4666040090.0
Diluted EPS,1.93,1.24,-1.73,-2.69
Basic EPS,1.93,1.24,-1.73,-2.69
Diluted NI Availto Com Stockholders,16787800000.0,10757916000.0,-10001100000.0,-12557234000.0
Net Income Common Stockholders,16787800000.0,10757916000.0,-10001100000.0,-12557234000.0
Otherunder Preferred Stock Dividend,-790621000.0,-184501000.0,1164019000.0,1247709000.0
Net Income,16787800000.0,10573415000.0,-8837081000.0,-11309525000.0
Minority Interests,-96100000.0,-71589000.0,-52225000.0,-36407000.0
Net Income Including Noncontrolling Interests,16883900000.0,10645004000.0,-8784856000.0,-11273118000.0
Net Income Extraordinary,0.0,0.0,0.0,
Net Income Continuous Operations,16883900000.0,10645004000.0,-8784856000.0,-11273118000.0
Tax Provision,10727000000.0,6803100000.0,-4305200000.0,
Pretax Income,26820300000.0,10645004000.0,-8784856000.0,-11273118000.0
Special Income Charges,0.0,91004000.0,-209964000.0,-224129000.0
Other Special Charges,13395000.0,-91004000.0,209964000.0,224129000.0
Gain On Sale Of Security,2761640000.0,2140938000.0,13805508000.0,12149423000.0
Operating Expense,96140800000.0,72770729000.0,64489091000.0,69389948000.0
Other Operating Expenses,39983800000.0,15228707000.0,10118168000.0,14781576000.0
Depreciation And Amortization In Income Statement,3859798000.0,2967646000.0,2925288000.0,2854811000.0
Amortization,0.0,0.0,,
Depreciation Income Statement,3859798000.0,2967646000.0,2925288000.0,2854811000.0
Selling General And Administration,803522000.0,633287000.0,598341000.0,738286000.0
Selling And Marketing Expense,175363000.0,133946000.0,48055000.0,109291000.0
General And Administrative Expense,628159000.0,499341000.0,550286000.0,628995000.0
Insurance And Claims,4414494000.0,4280664000.0,4380824000.0,3786203000.0
Rent And Landing Fees,5285758000.0,4832319000.0,4954177000.0,4953346000.0
Total Revenue,158364900000.0,125008502000.0,110712116000.0,113158403000.0
Operating Revenue,158364900000.0,125008502000.0,110712116000.0,113158403000.0
