,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-584088899.232022,493185000.0,-208288817.215139,-6423978.805014
Tax Rate For Calcs,0.246451,0.245,0.26876,0.229428
Normalized EBITDA,87278000000.0,89123000000.0,75840000000.0,64808000000.0
Total Unusual Items,0.0,2013000000.0,-268000000.0,2147000000.0
Total Unusual Items Excluding Goodwill,-2370000000.0,2013000000.0,-775000000.0,-28000000.0
Net Income From Continuing Operation Net Minority Interest,48313000000.0,55661000000.0,44280000000.0,40330000000.0
Reconciled Depreciation,19567000000.0,15204000000.0,14577000000.0,14458000000.0
Reconciled Cost Of Revenue,276918000000.0,241110000000.0,209364000000.0,197060000000.0
EBITDA,87278000000.0,91136000000.0,75572000000.0,66955000000.0
EBIT,67711000000.0,75932000000.0,60995000000.0,52497000000.0
Net Interest Income,-3256000000.0,-722000000.0,1514000000.0,515000000.0
Interest Expense,3256000000.0,1411000000.0,1466000000.0,1919000000.0
Interest Income,1050000000.0,904000000.0,3254000000.0,2434000000.0
Normalized Income,52468911100.767975,54141185000.0,45353711182.78486,42526576021.194984
Net Income From Continuing And Discontinued Operation,48313000000.0,55661000000.0,44280000000.0,40330000000.0
Total Expenses,472181000000.0,380831000000.0,322053000000.0,324390000000.0
Rent Expense Supplemental,2744000000.0,2202000000.0,1799000000.0,3485000000.0
Diluted Average Shares,885803630.0,886164661.0,882193796.0,879569644.0
Basic Average Shares,882208730.0,878976889.0,874376628.0,872732666.0
Diluted EPS,54.54,62.81,50.19,45.85
Basic EPS,54.76,63.32,50.64,46.21
Diluted NI Availto Com Stockholders,48313000000.0,55661000000.0,44280000000.0,40330000000.0
Net Income Common Stockholders,48313000000.0,55661000000.0,44280000000.0,40330000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,48313000000.0,55661000000.0,44280000000.0,40330000000.0
Minority Interests,-257000000.0,-640000000.0,750000000.0,1356000000.0
Net Income Including Noncontrolling Interests,48570000000.0,56301000000.0,43530000000.0,38974000000.0
Net Income Continuous Operations,48570000000.0,56301000000.0,43530000000.0,38974000000.0
Tax Provision,15885000000.0,18220000000.0,15999000000.0,11604000000.0
Pretax Income,64455000000.0,74521000000.0,59529000000.0,50578000000.0
Other Non Operating Income Expenses,9650000000.0,1849000000.0,1303000000.0,2496000000.0
Special Income Charges,-2370000000.0,-570000000.0,-2368000000.0,-2091000000.0
Other Special Charges,-42000000.0,-63000000.0,-744000000.0,-1568000000.0
Write Off,1775000000.0,633000000.0,2605000000.0,1484000000.0
Net Non Operating Interest Income Expense,-3256000000.0,-722000000.0,1514000000.0,515000000.0
Total Other Finance Cost,358000000.0,215000000.0,274000000.0,
Interest Expense Non Operating,3256000000.0,1411000000.0,1466000000.0,1919000000.0
Interest Income Non Operating,1050000000.0,904000000.0,3254000000.0,2434000000.0
Operating Income,60721000000.0,65629000000.0,56498000000.0,44287000000.0
Operating Expense,195263000000.0,139721000000.0,112689000000.0,127330000000.0
Other Operating Expenses,175696000000.0,84850000000.0,65586000000.0,77722000000.0
Depreciation And Amortization In Income Statement,19567000000.0,15204000000.0,14577000000.0,14458000000.0
Depreciation Income Statement,19567000000.0,15204000000.0,14577000000.0,14458000000.0
Selling General And Administration,20135000000.0,18231000000.0,16742000000.0,17362000000.0
Selling And Marketing Expense,2307000000.0,1969000000.0,987000000.0,2388000000.0
General And Administrative Expense,17828000000.0,16262000000.0,15755000000.0,14974000000.0
Rent And Landing Fees,2744000000.0,2202000000.0,1799000000.0,3485000000.0
Gross Profit,255984000000.0,205350000000.0,169187000000.0,171617000000.0
Cost Of Revenue,276918000000.0,241110000000.0,209364000000.0,197060000000.0
Total Revenue,532902000000.0,446460000000.0,378551000000.0,368677000000.0
Operating Revenue,532902000000.0,446460000000.0,378551000000.0,368677000000.0
