,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-7937244.884838,-44553051.668559,-17202294.42502
Tax Rate For Calcs,0.262189,0.345654,0.295094,0.155917
Normalized EBITDA,2884400000.0,3325343000.0,2412614000.0,1327244000.0
Total Unusual Items,,-22963000.0,-150979000.0,-110330000.0
Total Unusual Items Excluding Goodwill,,-22963000.0,-150979000.0,-110330000.0
Net Income From Continuing Operation Net Minority Interest,1422500000.0,1547995000.0,930455000.0,241174000.0
Reconciled Depreciation,706100000.0,772089000.0,731251000.0,708159000.0
Reconciled Cost Of Revenue,5212900000.0,4637656000.0,3596410000.0,3350699000.0
EBITDA,2884400000.0,3302380000.0,2261635000.0,1216914000.0
EBIT,2178300000.0,2530291000.0,1530384000.0,508755000.0
Net Interest Income,-250300000.0,-169576000.0,-213111000.0,-223872000.0
Interest Expense,250300000.0,164579000.0,210413000.0,223032000.0
Interest Income,,4738000.0,7885000.0,12399000.0
Normalized Income,1422500000.0,1563020755.115162,1036880948.331441,334301705.57498
Net Income From Continuing And Discontinued Operation,1422500000.0,1547995000.0,930455000.0,241174000.0
Total Expenses,14245600000.0,12848753000.0,10611523000.0,10316868000.0
Rent Expense Supplemental,,56708000.0,49998000.0,51324000.0
Diluted Average Shares,92250324.0,92142857.0,92150355.0,92150355.0
Basic Average Shares,92130829.0,92142857.0,92124257.0,92150355.0
Diluted EPS,15.42,16.8,10.1,2.62
Basic EPS,15.44,16.8,10.1,2.62
Diluted NI Availto Com Stockholders,1422500000.0,1547995000.0,930455000.0,241174000.0
Net Income Common Stockholders,1422500000.0,1547995000.0,930455000.0,241174000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1422500000.0,1547995000.0,930455000.0,241174000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,1422500000.0,1547995000.0,930455000.0,241174000.0
Net Income Continuous Operations,1422500000.0,1547995000.0,930455000.0,241174000.0
Tax Provision,505500000.0,817717000.0,389516000.0,44549000.0
Pretax Income,1928000000.0,2365712000.0,1319971000.0,285723000.0
Other Non Operating Income Expenses,23400000.0,4668000.0,6247000.0,10903000.0
Special Income Charges,,-22963000.0,-150979000.0,-110330000.0
Other Special Charges,,5107000.0,2434000.0,2266000.0
Write Off,,-13641000.0,-16753000.0,-788000.0
Impairment Of Capital Assets,,31497000.0,165298000.0,108852000.0
Net Non Operating Interest Income Expense,-250300000.0,-169576000.0,-213111000.0,-223872000.0
Total Other Finance Cost,,9735000.0,10583000.0,13239000.0
Interest Expense Non Operating,250300000.0,164579000.0,210413000.0,223032000.0
Interest Income Non Operating,,4738000.0,7885000.0,12399000.0
Operating Income,2154900000.0,2188621000.0,1574555000.0,482886000.0
Operating Expense,9032700000.0,8211097000.0,7015113000.0,6966169000.0
Other Operating Expenses,4576700000.0,2221866000.0,1730500000.0,1764841000.0
Depreciation And Amortization In Income Statement,706100000.0,772089000.0,731251000.0,679475000.0
Amortization,,264400000.0,233758000.0,204509000.0
Depreciation Income Statement,706100000.0,507689000.0,497493000.0,474966000.0
Research And Development,809700000.0,746419000.0,597036000.0,497020000.0
Selling General And Administration,,1512349000.0,1288255000.0,1520354000.0
Selling And Marketing Expense,,1387215000.0,1120960000.0,1224851000.0
General And Administrative Expense,,125134000.0,167295000.0,295503000.0
Rent And Landing Fees,,56708000.0,49998000.0,51324000.0
Gross Profit,11187600000.0,10399718000.0,8589668000.0,7449055000.0
Cost Of Revenue,5212900000.0,4637656000.0,3596410000.0,3350699000.0
Total Revenue,16400500000.0,15037374000.0,12186078000.0,10799754000.0
Operating Revenue,16400500000.0,15037374000.0,12186078000.0,10799754000.0
