,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-34096206.86377,-2857775.808595,15745935.988948,-9524740.089595
Tax Rate For Calcs,0.219127,0.285778,0.237854,0.293973
Normalized EBITDA,-68400000.0,1048400000.0,1258500000.0,1828600000.0
Total Unusual Items,-155600000.0,-10000000.0,66200000.0,-32400000.0
Total Unusual Items Excluding Goodwill,-155600000.0,-10000000.0,66200000.0,-32400000.0
Net Income From Continuing Operation Net Minority Interest,-821400000.0,161200000.0,331000000.0,835300000.0
Reconciled Depreciation,752600000.0,721300000.0,754800000.0,562900000.0
Reconciled Cost Of Revenue,17881100000.0,15531200000.0,10627300000.0,14439400000.0
EBITDA,-224000000.0,1038400000.0,1324700000.0,1796200000.0
EBIT,-976600000.0,317100000.0,569900000.0,1233300000.0
Net Interest Income,-75300000.0,-79600000.0,-127600000.0,-6700000.0
Interest Expense,75300000.0,91400000.0,135600000.0,50200000.0
Interest Income,,11800000.0,8000000.0,43500000.0
Normalized Income,-699896206.86377,168342224.191405,280545935.988948,858175259.910405
Net Income From Continuing And Discontinued Operation,-821400000.0,161200000.0,331000000.0,835300000.0
Total Expenses,24785200000.0,20993400000.0,15867700000.0,20534800000.0
Rent Expense Supplemental,,150500000.0,281800000.0,373100000.0
Diluted Average Shares,27198675.0,27322034.0,27190884.0,27190884.0
Basic Average Shares,27198675.0,27322034.0,27190884.0,27190884.0
Diluted EPS,-30.2,5.9,12.2,30.7
Basic EPS,-30.2,5.9,12.2,30.7
Diluted NI Availto Com Stockholders,-821400000.0,161200000.0,331000000.0,835300000.0
Net Income Common Stockholders,-821400000.0,161200000.0,331000000.0,835300000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-821400000.0,161200000.0,331000000.0,835300000.0
Net Income Including Noncontrolling Interests,-821400000.0,161200000.0,331000000.0,835300000.0
Net Income Continuous Operations,-821400000.0,161200000.0,331000000.0,835300000.0
Tax Provision,-230500000.0,64500000.0,103300000.0,347800000.0
Pretax Income,-1051900000.0,225700000.0,434300000.0,1183100000.0
Other Non Operating Income Expenses,119800000.0,57400000.0,59600000.0,24100000.0
Special Income Charges,-155600000.0,-10000000.0,66200000.0,-32400000.0
Other Special Charges,,10000000.0,-66200000.0,24500000.0
Write Off,,0.0,0.0,7900000.0
Net Non Operating Interest Income Expense,-75300000.0,-79600000.0,-127600000.0,-6700000.0
Interest Expense Non Operating,75300000.0,91400000.0,135600000.0,50200000.0
Interest Income Non Operating,,11800000.0,8000000.0,43500000.0
Operating Income,-940800000.0,322200000.0,459600000.0,1266300000.0
Operating Expense,6904100000.0,5462200000.0,5240400000.0,6095400000.0
Other Operating Expenses,4315200000.0,1429400000.0,1316600000.0,1708100000.0
Depreciation And Amortization In Income Statement,752600000.0,721300000.0,754800000.0,562900000.0
Amortization,,78200000.0,92800000.0,86700000.0
Depreciation Income Statement,752600000.0,643100000.0,662000000.0,476200000.0
Selling General And Administration,,1177000000.0,936600000.0,1348500000.0
Selling And Marketing Expense,,941100000.0,764700000.0,1160500000.0
General And Administrative Expense,,235900000.0,171900000.0,188000000.0
Rent And Landing Fees,,150500000.0,281800000.0,373100000.0
Gross Profit,5963300000.0,5784400000.0,5700000000.0,7361700000.0
Cost Of Revenue,17881100000.0,15531200000.0,10627300000.0,14439400000.0
Total Revenue,23844400000.0,21315600000.0,16327300000.0,21801100000.0
Operating Revenue,23844400000.0,21315600000.0,16327300000.0,21801100000.0
