,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,675324.862457,-1031448.348507,12517477.594723
Tax Rate For Calcs,0.106383,0.143686,0.194613,0.191399
Normalized EBITDA,10890000000.0,19205600000.0,9731000000.0,9702000000.0
Total Unusual Items,,4700000.0,-5300000.0,65400000.0
Total Unusual Items Excluding Goodwill,,4700000.0,-5300000.0,65400000.0
Net Income From Continuing Operation Net Minority Interest,5450000000.0,13071900000.0,5234700000.0,5360800000.0
Reconciled Depreciation,3100000000.0,2885200000.0,2313100000.0,1852100000.0
Reconciled Cost Of Revenue,38420000000.0,41941200000.0,28629500000.0,26692300000.0
EBITDA,10890000000.0,19210300000.0,9725700000.0,9767400000.0
EBIT,7790000000.0,16325100000.0,7412600000.0,7915300000.0
Net Interest Income,-1680000000.0,-1142900000.0,-863700000.0,-1247800000.0
Interest Expense,1680000000.0,1057100000.0,767100000.0,1153500000.0
Normalized Income,5450000000.0,13067875324.862457,5238968551.651493,5307917477.594723
Net Income From Continuing And Discontinued Operation,5450000000.0,13071900000.0,5234700000.0,5360800000.0
Total Expenses,65040000000.0,44442400000.0,35395700000.0,33000400000.0
Rent Expense Supplemental,,77300000.0,122700000.0,135800000.0
Diluted Average Shares,362367021.0,362580251.0,348468948.0,348468948.0
Basic Average Shares,362367021.0,362580251.0,348468948.0,348468948.0
Diluted EPS,15.04,32.71,15.02,15.385
Basic EPS,15.04,32.71,15.02,15.385
Diluted NI Availto Com Stockholders,5450000000.0,13071900000.0,5234700000.0,5360800000.0
Net Income Common Stockholders,5450000000.0,13071900000.0,5234700000.0,5360800000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5450000000.0,13071900000.0,5234700000.0,5360800000.0
Minority Interests,0.0,-2300000.0,-117500000.0,-106800000.0
Net Income Including Noncontrolling Interests,5450000000.0,13074200000.0,5352200000.0,5467600000.0
Net Income Extraordinary,0.0,0.0,0.0,
Net Income Continuous Operations,5450000000.0,13074200000.0,5352200000.0,5467600000.0
Tax Provision,650000000.0,2193800000.0,1293300000.0,1294200000.0
Pretax Income,6110000000.0,15268000000.0,6645500000.0,6761800000.0
Other Non Operating Income Expenses,10000000.0,-127700000.0,-141600000.0,-108700000.0
Special Income Charges,,4700000.0,-5300000.0,65400000.0
Other Special Charges,,-6000000.0,-3400000.0,-84900000.0
Write Off,,1300000.0,8700000.0,19500000.0
Net Non Operating Interest Income Expense,-1680000000.0,-1142900000.0,-863700000.0,-1247800000.0
Total Other Finance Cost,,85800000.0,96600000.0,94300000.0
Interest Expense Non Operating,1680000000.0,1057100000.0,767100000.0,1153500000.0
Operating Income,7790000000.0,16534900000.0,7656500000.0,8052100000.0
Operating Expense,26620000000.0,2501200000.0,6766200000.0,6308100000.0
Other Operating Expenses,19670000000.0,13352500000.0,600000.0,1300000.0
Depreciation And Amortization In Income Statement,3100000000.0,2885200000.0,2313100000.0,1852100000.0
Depreciation Income Statement,3100000000.0,2885200000.0,2313100000.0,1852100000.0
Selling General And Administration,,4140200000.0,2624700000.0,2077200000.0
Selling And Marketing Expense,,3703000000.0,2226700000.0,1713800000.0
General And Administrative Expense,,437200000.0,398000000.0,363400000.0
Rent And Landing Fees,,77300000.0,122700000.0,135800000.0
Gross Profit,34410000000.0,19036100000.0,14422700000.0,14360200000.0
Cost Of Revenue,38420000000.0,41941200000.0,28629500000.0,26692300000.0
Total Revenue,72830000000.0,60977300000.0,43052200000.0,41052500000.0
Operating Revenue,72830000000.0,60977300000.0,43052200000.0,41052500000.0
