,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,26392500.0,20190730.0,-14058440.0
Tax Rate For Calcs,0.251695,0.255,0.2527,0.1958
Normalized EBITDA,5490500000.0,7275000000.0,5508600000.0,2939600000.0
Total Unusual Items,0.0,103500000.0,79900000.0,-71800000.0
Total Unusual Items Excluding Goodwill,0.0,103500000.0,79900000.0,-71800000.0
Net Income From Continuing Operation Net Minority Interest,3301000000.0,4754400000.0,3380700000.0,1458400000.0
Reconciled Depreciation,946600000.0,974600000.0,1033700000.0,1007800000.0
Reconciled Cost Of Revenue,35465700000.0,32910300000.0,35550500000.0,30657900000.0
EBITDA,5490500000.0,7378500000.0,5588500000.0,2867800000.0
EBIT,4543900000.0,6403900000.0,4554800000.0,1860000000.0
Net Interest Income,-132600000.0,211700000.0,32500000.0,-58200000.0
Interest Expense,132600000.0,22200000.0,30800000.0,46500000.0
Interest Income,527800000.0,268500000.0,90200000.0,32800000.0
Normalized Income,3301000000.0,4677292500.0,3320990730.0,1516141560.0
Net Income From Continuing And Discontinued Operation,3301000000.0,4754400000.0,3380700000.0,1458400000.0
Total Expenses,45286100000.0,40783800000.0,42720600000.0,36162600000.0
Rent Expense Supplemental,26800000.0,22300000.0,27600000.0,24500000.0
Diluted Average Shares,229300000.0,229300000.0,229300000.0,229400000.0
Basic Average Shares,229300000.0,229300000.0,229300000.0,229400000.0
Diluted EPS,14.4,20.73,14.74,3.18
Basic EPS,14.4,20.73,14.74,3.18
Diluted NI Availto Com Stockholders,3301000000.0,4754400000.0,3380700000.0,1458400000.0
Net Income Common Stockholders,3301000000.0,4754400000.0,3380700000.0,1458400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3301000000.0,4754400000.0,3380700000.0,1458400000.0
Net Income Including Noncontrolling Interests,3301000000.0,4754400000.0,3380700000.0,1458400000.0
Net Income Continuous Operations,3301000000.0,4754400000.0,3380700000.0,1458400000.0
Tax Provision,1110300000.0,1627300000.0,1143300000.0,355100000.0
Pretax Income,4411300000.0,6381700000.0,4524000000.0,1813500000.0
Other Non Operating Income Expenses,740100000.0,16400000.0,288500000.0,28900000.0
Special Income Charges,0.0,12900000.0,-19800000.0,-4700000.0
Other Special Charges,8400000.0,-12900000.0,19800000.0,4700000.0
Net Non Operating Interest Income Expense,-132600000.0,211700000.0,32500000.0,-58200000.0
Total Other Finance Cost,34400000.0,34600000.0,26900000.0,44500000.0
Interest Expense Non Operating,132600000.0,22200000.0,30800000.0,46500000.0
Interest Income Non Operating,527800000.0,268500000.0,90200000.0,32800000.0
Operating Income,3803800000.0,5919300000.0,4332400000.0,2003300000.0
Operating Expense,9820400000.0,7873500000.0,7170100000.0,5504700000.0
Other Operating Expenses,7661700000.0,3142300000.0,2582600000.0,2231300000.0
Depreciation And Amortization In Income Statement,946600000.0,973300000.0,1032500000.0,1007800000.0
Depreciation Income Statement,946600000.0,973300000.0,1032500000.0,1007800000.0
Selling General And Administration,2245800000.0,2026500000.0,2041800000.0,991700000.0
Selling And Marketing Expense,2134500000.0,1948200000.0,1971800000.0,939000000.0
General And Administrative Expense,111300000.0,78300000.0,70000000.0,52700000.0
Rent And Landing Fees,26800000.0,22300000.0,27600000.0,24500000.0
Gross Profit,13624200000.0,13792800000.0,11502500000.0,7508000000.0
Cost Of Revenue,35465700000.0,32910300000.0,35550500000.0,30657900000.0
Total Revenue,49089900000.0,46703100000.0,47053000000.0,38165900000.0
Operating Revenue,49089900000.0,46703100000.0,47053000000.0,38165900000.0
