,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,422647992.010652,-192561537.6,-3522651958.8,181013400.0
Tax Rate For Calcs,0.241265,0.2412,0.2523,0.3
Normalized EBITDA,3808500000.0,6313341000.0,7069770000.0,1033343000.0
Total Unusual Items,1751800000.0,-798348000.0,-13962156000.0,603378000.0
Total Unusual Items Excluding Goodwill,1751800000.0,-798348000.0,-13962156000.0,603378000.0
Net Income From Continuing Operation Net Minority Interest,5687600000.0,3751161000.0,-5589644000.0,270534000.0
Reconciled Depreciation,776300000.0,545502000.0,562529000.0,747899000.0
Reconciled Cost Of Revenue,11100800000.0,11881132000.0,14428038000.0,21947733000.0
EBITDA,5560300000.0,5514993000.0,-6892386000.0,1636721000.0
EBIT,4784000000.0,4969491000.0,-7454915000.0,888822000.0
Net Interest Income,-4718800000.0,-115650000.0,-3710000.0,-20401000.0
Interest Expense,4713200000.0,52750000.0,32771000.0,71048000.0
Interest Income,95100000.0,288067000.0,375593000.0,354631000.0
Normalized Income,4358447992.010652,4356947462.4,4849860041.2,-151830600.0
Net Income From Continuing And Discontinued Operation,6839800000.0,3751161000.0,-5589644000.0,270534000.0
Total Expenses,13983300000.0,14269868000.0,16119823000.0,24268813000.0
Rent Expense Supplemental,15100000.0,12712000.0,19223000.0,21288000.0
Diluted Average Shares,773022521.0,726032365.0,271025838.0,270025772.0
Basic Average Shares,765343568.0,717034063.0,269552784.0,269394955.0
Diluted EPS,8.848125,5.16685,-20.74,1.0
Basic EPS,8.936901,5.23169,-20.74,1.0
Diluted NI Availto Com Stockholders,6839800000.0,3751161000.0,-5589644000.0,270534000.0
Net Income Common Stockholders,6839800000.0,3751161000.0,-5589644000.0,270534000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,6839800000.0,3751161000.0,-5589644000.0,270534000.0
Minority Interests,-10600000.0,-2939000.0,0.0,
Net Income Including Noncontrolling Interests,6850300000.0,3754100000.0,-5589644000.0,270534000.0
Net Income Discontinuous Operations,1152200000.0,,,
Net Income Continuous Operations,5698100000.0,3754100000.0,-5589644000.0,270534000.0
Tax Provision,1811900000.0,1162641000.0,-1898042000.0,547240000.0
Pretax Income,7510000000.0,4916741000.0,-7487686000.0,817774000.0
Other Non Operating Income Expenses,974200000.0,365427000.0,248924000.0,392666000.0
Special Income Charges,1707300000.0,-833724000.0,-13968288000.0,-9138000.0
Other Special Charges,-73900000.0,3357000.0,815000.0,-326000.0
Write Off,-1633400000.0,830367000.0,13967159000.0,
Impairment Of Capital Assets,72500000.0,0.0,314000.0,9464000.0
Net Non Operating Interest Income Expense,-4718800000.0,-115650000.0,-3710000.0,-20401000.0
Total Other Finance Cost,100700000.0,350967000.0,346532000.0,303984000.0
Interest Expense Non Operating,4713200000.0,52750000.0,32771000.0,71048000.0
Interest Income Non Operating,95100000.0,288067000.0,375593000.0,354631000.0
Operating Income,4784000000.0,5450297000.0,6174408000.0,-147797000.0
Operating Expense,2882500000.0,2388736000.0,1691785000.0,2321080000.0
Other Operating Expenses,2268400000.0,544955000.0,465989000.0,702455000.0
Depreciation And Amortization In Income Statement,614100000.0,545502000.0,562529000.0,747899000.0
Amortization,53100000.0,56301000.0,60750000.0,166371000.0
Depreciation Income Statement,614100000.0,489201000.0,501779000.0,581528000.0
Selling General And Administration,837600000.0,675098000.0,338449000.0,552413000.0
Selling And Marketing Expense,294000000.0,152970000.0,31293000.0,49682000.0
General And Administrative Expense,543600000.0,522128000.0,307156000.0,502731000.0
Rent And Landing Fees,15100000.0,12712000.0,19223000.0,21288000.0
Gross Profit,7666500000.0,7839033000.0,7866193000.0,2173283000.0
Cost Of Revenue,11100800000.0,11881132000.0,14428038000.0,21947733000.0
Total Revenue,18767300000.0,19720165000.0,22294231000.0,24121016000.0
Operating Revenue,18767300000.0,19720165000.0,22294231000.0,24121016000.0
