,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,116515551.828483,168409050.492087,-18191321.129087
Tax Rate For Calcs,0.248155,0.253033,0.223165,0.250273
Normalized EBITDA,3008299000.0,2831468000.0,3528436000.0,3676987000.0
Total Unusual Items,147757000.0,460476000.0,754640000.0,-72686000.0
Total Unusual Items Excluding Goodwill,147757000.0,460476000.0,754640000.0,-72686000.0
Net Income From Continuing Operation Net Minority Interest,1940374000.0,2164033000.0,3011993000.0,2398784000.0
Reconciled Depreciation,389394000.0,373021000.0,378134000.0,374589000.0
Reconciled Cost Of Revenue,6557863000.0,5474512000.0,4269619000.0,4367775000.0
EBITDA,3008299000.0,3291944000.0,4283076000.0,3604301000.0
EBIT,2618905000.0,2918923000.0,3904942000.0,3229712000.0
Net Interest Income,-40872000.0,199532000.0,85538000.0,42609000.0
Interest Expense,40872000.0,25022000.0,27681000.0,30170000.0
Interest Income,238161000.0,230427000.0,119880000.0,76771000.0
Normalized Income,1940374000.0,1820072551.828483,2425762050.492087,2453278678.870913
Net Income From Continuing And Discontinued Operation,1940374000.0,2164033000.0,3011993000.0,2398784000.0
Total Expenses,15717153000.0,13089658000.0,10305841000.0,10569937000.0
Rent Expense Supplemental,1488000.0,947000.0,2428000.0,151000.0
Diluted Average Shares,166219947.0,168810084.0,169983437.0,172044372.0
Basic Average Shares,166219947.0,168810084.0,169983437.0,172044372.0
Diluted EPS,11.66,12.81,17.72,13.94
Basic EPS,11.66,12.81,17.72,13.94
Diluted NI Availto Com Stockholders,1940374000.0,2164033000.0,3011993000.0,2398784000.0
Net Income Common Stockholders,1940374000.0,2164033000.0,3011993000.0,2398784000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1940374000.0,2164033000.0,3011993000.0,2398784000.0
Minority Interests,2093000.0,2384000.0,1463000.0,
Net Income Including Noncontrolling Interests,1938281000.0,2161649000.0,3011993000.0,2398784000.0
Net Income Continuous Operations,1938281000.0,2161649000.0,3011993000.0,2398784000.0
Tax Provision,639752000.0,732252000.0,865268000.0,800758000.0
Pretax Income,2578033000.0,2893901000.0,3877261000.0,3199542000.0
Other Non Operating Income Expenses,498556000.0,21709000.0,45179000.0,44321000.0
Special Income Charges,-6925000.0,56021000.0,-14512000.0,176713000.0
Other Special Charges,-9054000.0,-9973000.0,14512000.0,-176713000.0
Write Off,15979000.0,-46048000.0,150000000.0,
Net Non Operating Interest Income Expense,-40872000.0,199532000.0,85538000.0,42609000.0
Total Other Finance Cost,5158000.0,5873000.0,6661000.0,3992000.0
Interest Expense Non Operating,40872000.0,25022000.0,27681000.0,30170000.0
Interest Income Non Operating,238161000.0,230427000.0,119880000.0,76771000.0
Operating Income,2120349000.0,2167799000.0,2962435000.0,2804255000.0
Operating Expense,9159290000.0,7615146000.0,6036222000.0,6202162000.0
Other Operating Expenses,4860942000.0,1975315000.0,1692487000.0,1999419000.0
Depreciation And Amortization In Income Statement,389394000.0,373021000.0,378134000.0,374589000.0
Amortization,87437000.0,77723000.0,75544000.0,19921000.0
Depreciation Income Statement,389394000.0,295298000.0,302590000.0,354668000.0
Research And Development,170976000.0,158475000.0,132578000.0,
Selling General And Administration,1853171000.0,1511920000.0,780746000.0,969162000.0
Selling And Marketing Expense,1681165000.0,1413831000.0,687604000.0,842064000.0
General And Administrative Expense,172006000.0,98089000.0,93142000.0,127098000.0
Rent And Landing Fees,1488000.0,947000.0,2428000.0,151000.0
Gross Profit,11279639000.0,9782945000.0,8998657000.0,9006417000.0
Cost Of Revenue,6557863000.0,5474512000.0,4269619000.0,4367775000.0
Total Revenue,17837502000.0,15257457000.0,13268276000.0,13374192000.0
Operating Revenue,17837502000.0,15257457000.0,13268276000.0,13374192000.0
