,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,26505786.06254,29048325.685834,2016901.986057
Tax Rate For Calcs,0.357978,0.328856,0.362199,0.113949
Normalized EBITDA,8277500000.0,7787600000.0,4678300000.0,4479400000.0
Total Unusual Items,0.0,80600000.0,80200000.0,17700000.0
Total Unusual Items Excluding Goodwill,0.0,80600000.0,80200000.0,17700000.0
Net Income From Continuing Operation Net Minority Interest,3648800000.0,3447800000.0,1330700000.0,1537200000.0
Reconciled Depreciation,1598100000.0,1596900000.0,1326100000.0,1375400000.0
Reconciled Cost Of Revenue,13829500000.0,11632000000.0,10364600000.0,10827600000.0
EBITDA,8277500000.0,7868200000.0,4758500000.0,4497100000.0
EBIT,6679400000.0,6271300000.0,3432400000.0,3121700000.0
Net Interest Income,-1046100000.0,-1184900000.0,-1421800000.0,-1443700000.0
Interest Expense,1046100000.0,1164200000.0,1383800000.0,1414800000.0
Interest Income,43600000.0,24700000.0,9700000.0,16900000.0
Normalized Income,3648800000.0,3393705786.06254,1279548325.685834,1521516901.986057
Net Income From Continuing And Discontinued Operation,3648800000.0,3447800000.0,1330700000.0,1537200000.0
Total Expenses,33709300000.0,25419500000.0,21031800000.0,23260200000.0
Diluted Average Shares,,243089931.0,243089931.0,243089931.0
Basic Average Shares,,243089931.0,243089931.0,243089931.0
Diluted EPS,,14.18,5.47,6.32
Basic EPS,,14.18,5.47,6.32
Diluted NI Availto Com Stockholders,3648800000.0,3447800000.0,1330700000.0,1537200000.0
Net Income Common Stockholders,3648800000.0,3447800000.0,1330700000.0,1537200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3648800000.0,3447800000.0,1330700000.0,1537200000.0
Minority Interests,32100000.0,20200000.0,24100000.0,24800000.0
Net Income Including Noncontrolling Interests,3616700000.0,3427600000.0,1306600000.0,1512400000.0
Net Income Continuous Operations,3616700000.0,3427600000.0,1306600000.0,1512400000.0
Tax Provision,2016600000.0,1679500000.0,742000000.0,194500000.0
Pretax Income,5633300000.0,5107100000.0,2048600000.0,1706900000.0
Other Non Operating Income Expenses,162300000.0,55100000.0,145000000.0,57900000.0
Special Income Charges,0.0,80600000.0,78200000.0,17700000.0
Other Special Charges,-73100000.0,-80600000.0,-78200000.0,-17700000.0
Write Off,2300000.0,,,
Net Non Operating Interest Income Expense,-1046100000.0,-1184900000.0,-1421800000.0,-1443700000.0
Total Other Finance Cost,39800000.0,45400000.0,47700000.0,45800000.0
Interest Expense Non Operating,1046100000.0,1164200000.0,1383800000.0,1414800000.0
Interest Income Non Operating,43600000.0,24700000.0,9700000.0,16900000.0
Operating Income,6354600000.0,6054900000.0,3023300000.0,3172200000.0
Operating Expense,19879800000.0,13787500000.0,10667200000.0,12432600000.0
Other Operating Expenses,15186900000.0,6806400000.0,4776200000.0,7955600000.0
Depreciation And Amortization In Income Statement,1596500000.0,1596900000.0,1322700000.0,1370600000.0
Amortization,17100000.0,16600000.0,19000000.0,18600000.0
Depreciation Income Statement,1596500000.0,1580300000.0,1303700000.0,1352000000.0
Selling General And Administration,8600000.0,2719100000.0,2095700000.0,400200000.0
Selling And Marketing Expense,,2711500000.0,2089700000.0,393200000.0
General And Administrative Expense,8600000.0,7600000.0,6000000.0,7000000.0
Gross Profit,26234400000.0,19842400000.0,13690500000.0,15604800000.0
Cost Of Revenue,13829500000.0,11632000000.0,10364600000.0,10827600000.0
Total Revenue,40063900000.0,31474400000.0,24055100000.0,26432400000.0
Operating Revenue,40063900000.0,31474400000.0,24055100000.0,26432400000.0
