,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,191472120.0,214271860.0,207036780.0
Tax Rate For Calcs,0.246259,0.252,0.254,0.218
Normalized EBITDA,25955570000.0,22020740000.0,18500440000.0,17295740000.0
Total Unusual Items,752750000.0,759810000.0,843590000.0,949710000.0
Total Unusual Items Excluding Goodwill,752750000.0,759810000.0,843590000.0,949710000.0
Net Income From Continuing Operation Net Minority Interest,16379220000.0,14308890000.0,12168050000.0,11848370000.0
Reconciled Depreciation,3252420000.0,2907520000.0,2417880000.0,2316310000.0
Reconciled Cost Of Revenue,80757800000.0,68712250000.0,59035510000.0,51335330000.0
EBITDA,25955570000.0,22780550000.0,19344030000.0,18245450000.0
EBIT,22703150000.0,19873030000.0,16926150000.0,15929140000.0
Net Interest Income,-972580000.0,-391570000.0,-332230000.0,-196270000.0
Interest Expense,972580000.0,744030000.0,620070000.0,775340000.0
Interest Income,350350000.0,352460000.0,287840000.0,579070000.0
Normalized Income,16379220000.0,13740552120.0,11538731860.0,11105696780.0
Net Income From Continuing And Discontinued Operation,16379220000.0,14308890000.0,12168050000.0,11848370000.0
Total Expenses,116897810000.0,101345910000.0,81612330000.0,74247840000.0
Diluted Average Shares,189637120.0,189250372.0,188857332.0,187799223.0
Basic Average Shares,188164920.0,187349367.0,186674485.0,186374412.0
Diluted EPS,86.37,75.61,64.43,63.09
Basic EPS,87.05,76.38,65.18,63.57
Diluted NI Availto Com Stockholders,16379220000.0,14308890000.0,12168050000.0,11848370000.0
Net Income Common Stockholders,16379220000.0,14308890000.0,12168050000.0,11848370000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,16379220000.0,14308890000.0,12168050000.0,11848370000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,16379220000.0,14308890000.0,12168050000.0,11848370000.0
Net Income Continuous Operations,16379220000.0,14308890000.0,12168050000.0,11848370000.0
Tax Provision,5351350000.0,4820110000.0,4138030000.0,3305430000.0
Pretax Income,21730570000.0,19129000000.0,16306080000.0,15153800000.0
Other Non Operating Income Expenses,1615990000.0,6770000.0,105030000.0,102210000.0
Special Income Charges,18140000.0,4970000.0,4310000.0,16330000.0
Other Special Charges,-18140000.0,-4970000.0,-4310000.0,-16330000.0
Net Non Operating Interest Income Expense,-972580000.0,-391570000.0,-332230000.0,-196270000.0
Interest Expense Non Operating,972580000.0,744030000.0,620070000.0,775340000.0
Interest Income Non Operating,350350000.0,352460000.0,287840000.0,579070000.0
Operating Income,21087160000.0,18268530000.0,15610780000.0,14187530000.0
Operating Expense,36140010000.0,32633660000.0,22576820000.0,22912510000.0
Other Operating Expenses,32887590000.0,20285990000.0,16429980000.0,16748510000.0
Depreciation And Amortization In Income Statement,3252420000.0,2907520000.0,2417880000.0,2316310000.0
Amortization,545560000.0,575870000.0,297600000.0,293910000.0
Depreciation Income Statement,3252420000.0,2331650000.0,2120280000.0,2022400000.0
Selling General And Administration,3507430000.0,3666340000.0,3728960000.0,3847690000.0
General And Administrative Expense,3507430000.0,3666340000.0,3728960000.0,3847690000.0
Gross Profit,57227170000.0,50902190000.0,38187600000.0,37100040000.0
Cost Of Revenue,80757800000.0,68712250000.0,59035510000.0,51335330000.0
Total Revenue,137984970000.0,119614440000.0,97223110000.0,88435370000.0
Operating Revenue,137984970000.0,119614440000.0,97223110000.0,88435370000.0
