,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,1748742.776823,11358063.128949,59331168.148101,33088839.211697
Tax Rate For Calcs,0.282055,0.261743,0.246899,0.226552
Normalized EBITDA,2310400000.0,2971755000.0,3487483000.0,2905108000.0
Total Unusual Items,6200000.0,43394000.0,240305000.0,146054000.0
Total Unusual Items Excluding Goodwill,6200000.0,43394000.0,240305000.0,146054000.0
Net Income From Continuing Operation Net Minority Interest,919400000.0,1642018000.0,2285662000.0,1848443000.0
Reconciled Depreciation,913600000.0,743117000.0,640703000.0,615116000.0
Reconciled Cost Of Revenue,19433300000.0,16298230000.0,14837695000.0,13978980000.0
EBITDA,2316600000.0,3015149000.0,3727788000.0,3051162000.0
EBIT,1403000000.0,2272032000.0,3087085000.0,2436046000.0
Net Interest Income,-122400000.0,-36026000.0,-2818000.0,-51844000.0
Interest Expense,122400000.0,47886000.0,52076000.0,61122000.0
Interest Income,,30704000.0,64891000.0,45835000.0
Normalized Income,914948742.776823,1609982063.128949,2104688168.148101,1735477839.211697
Net Income From Continuing And Discontinued Operation,919400000.0,1642018000.0,2285662000.0,1848443000.0
Total Expenses,28400000000.0,23651902000.0,21406355000.0,20042611000.0
Rent Expense Supplemental,,129781000.0,127833000.0,134623000.0
Diluted Average Shares,194376321.0,194402367.0,194468890.0,194468890.0
Basic Average Shares,194376321.0,194402367.0,194468890.0,194468890.0
Diluted EPS,4.73,8.45,11.75,9.51
Basic EPS,4.73,8.45,11.75,9.51
Diluted NI Availto Com Stockholders,919400000.0,1642018000.0,2285662000.0,1848443000.0
Net Income Common Stockholders,919400000.0,1642018000.0,2285662000.0,1848443000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,919400000.0,1642018000.0,2285662000.0,1848443000.0
Minority Interests,,-26000.0,-5000.0,11563000.0
Net Income Including Noncontrolling Interests,919400000.0,1641992000.0,2285667000.0,1836880000.0
Net Income Continuous Operations,919400000.0,1641992000.0,2285667000.0,1836880000.0
Tax Provision,361200000.0,582154000.0,749342000.0,538044000.0
Pretax Income,1280600000.0,2224146000.0,3035009000.0,2374924000.0
Other Non Operating Income Expenses,127100000.0,24011000.0,42898000.0,58213000.0
Special Income Charges,6200000.0,-73855000.0,88937000.0,72548000.0
Other Special Charges,,25282000.0,-154731000.0,-116151000.0
Write Off,,-30767000.0,0.0,22273000.0
Impairment Of Capital Assets,,79340000.0,65794000.0,21330000.0
Net Non Operating Interest Income Expense,-122400000.0,-36026000.0,-2818000.0,-51844000.0
Total Other Finance Cost,,18844000.0,15633000.0,36557000.0
Interest Expense Non Operating,122400000.0,47886000.0,52076000.0,61122000.0
Interest Income Non Operating,,30704000.0,64891000.0,45835000.0
Operating Income,1269700000.0,2259369000.0,2783961000.0,2343066000.0
Operating Expense,8966700000.0,7353672000.0,6568660000.0,6063631000.0
Other Operating Expenses,5495600000.0,2310262000.0,1893452000.0,1969223000.0
Depreciation And Amortization In Income Statement,913600000.0,743117000.0,640703000.0,615116000.0
Amortization,,52512000.0,61391000.0,57590000.0
Depreciation Income Statement,913600000.0,690605000.0,579312000.0,557526000.0
Selling General And Administration,,1918977000.0,1893876000.0,1588055000.0
Selling And Marketing Expense,,1655264000.0,1580202000.0,1366292000.0
General And Administrative Expense,,263713000.0,313674000.0,221763000.0
Rent And Landing Fees,,129781000.0,127833000.0,134623000.0
Gross Profit,10236400000.0,9613041000.0,9352621000.0,8406697000.0
Cost Of Revenue,19433300000.0,16298230000.0,14837695000.0,13978980000.0
Total Revenue,29669700000.0,25911271000.0,24190316000.0,22385677000.0
Operating Revenue,29669700000.0,25911271000.0,24190316000.0,22385677000.0
