,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,71073624.656597,90896341.292212,214753800.0
Tax Rate For Calcs,0.214032,0.230907,0.177472,0.3
Normalized EBITDA,8056400000.0,6163892000.0,24017000.0,662471000.0
Total Unusual Items,0.0,307802000.0,512173000.0,715846000.0
Total Unusual Items Excluding Goodwill,0.0,307802000.0,512173000.0,715846000.0
Net Income From Continuing Operation Net Minority Interest,5323600000.0,4310435000.0,-179382000.0,676296000.0
Reconciled Depreciation,1023000000.0,792876000.0,731156000.0,721316000.0
Reconciled Cost Of Revenue,12310500000.0,12614607000.0,10405457000.0,18724686000.0
EBITDA,8056400000.0,6471694000.0,536190000.0,1378317000.0
EBIT,7033400000.0,5678818000.0,-194966000.0,657001000.0
Net Interest Income,-260100000.0,249664000.0,175149000.0,-5918000.0
Interest Expense,260100000.0,74249000.0,112615000.0,364131000.0
Interest Income,508057000.0,324539000.0,288832000.0,359199000.0
Normalized Income,5323600000.0,4073706624.656597,-600658658.707788,175203800.0
Net Income From Continuing And Discontinued Operation,5323600000.0,4310435000.0,-179382000.0,676296000.0
Total Expenses,19511500000.0,17218862000.0,13568394000.0,21781753000.0
Rent Expense Supplemental,3688000.0,3688000.0,3688000.0,9302000.0
Diluted Average Shares,38595506.0,38595506.0,38595506.0,38595506.0
Basic Average Shares,38595506.0,38595506.0,38595506.0,38595506.0
Diluted EPS,137.95,111.68,-4.65,17.52
Basic EPS,137.95,111.68,-4.65,17.52
Diluted NI Availto Com Stockholders,5323600000.0,4310435000.0,-179382000.0,676296000.0
Net Income Common Stockholders,5323600000.0,4310435000.0,-179382000.0,676296000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5323600000.0,4310435000.0,-179382000.0,676296000.0
Net Income Including Noncontrolling Interests,5323600000.0,4310435000.0,-179382000.0,676296000.0
Net Income Continuous Operations,5323600000.0,4310435000.0,-179382000.0,676296000.0
Tax Provision,1449700000.0,1294134000.0,-54587000.0,-240845000.0
Pretax Income,6773300000.0,5604569000.0,-307581000.0,292870000.0
Other Non Operating Income Expenses,1091400000.0,106795000.0,169218000.0,180223000.0
Special Income Charges,0.0,-34032000.0,-98911000.0,-16679000.0
Other Special Charges,4806000.0,28135000.0,59402000.0,8787000.0
Write Off,15594000.0,5897000.0,39509000.0,7892000.0
Net Non Operating Interest Income Expense,-260100000.0,249664000.0,175149000.0,-5918000.0
Total Other Finance Cost,1204000.0,626000.0,1068000.0,986000.0
Interest Expense Non Operating,260100000.0,74249000.0,112615000.0,364131000.0
Interest Income Non Operating,508057000.0,324539000.0,288832000.0,359199000.0
Operating Income,5160900000.0,4513412000.0,-1224067000.0,-762902000.0
Operating Expense,7201000000.0,4604255000.0,3162937000.0,3057067000.0
Other Operating Expenses,5257500000.0,1431441000.0,1271142000.0,1296549000.0
Depreciation And Amortization In Income Statement,1023000000.0,792876000.0,731156000.0,721316000.0
Amortization,615000.0,987000.0,986000.0,926000.0
Depreciation Income Statement,1023000000.0,791889000.0,730170000.0,720390000.0
Selling General And Administration,2122100000.0,1854520000.0,824281000.0,815779000.0
Selling And Marketing Expense,1896201000.0,1666718000.0,664306000.0,641219000.0
General And Administrative Expense,225899000.0,187802000.0,159975000.0,174560000.0
Rent And Landing Fees,3688000.0,3688000.0,3688000.0,9302000.0
Gross Profit,12361900000.0,9117667000.0,1938870000.0,2294165000.0
Cost Of Revenue,12310500000.0,12614607000.0,10405457000.0,18724686000.0
Total Revenue,24672400000.0,21732274000.0,12344327000.0,21018851000.0
Operating Revenue,24672400000.0,21732274000.0,12344327000.0,21018851000.0
