,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-4952270.443412,44335950.0,81810199.929958,545344529.722096
Tax Rate For Calcs,0.301784,0.181,0.173015,0.039314
Normalized EBITDA,351740000.0,3207440000.0,2123780000.0,1058200000.0
Total Unusual Items,-16410000.0,244950000.0,472850000.0,13871550000.0
Total Unusual Items Excluding Goodwill,-16410000.0,244950000.0,472850000.0,13871550000.0
Net Income From Continuing Operation Net Minority Interest,59360000.0,2301070000.0,1599320000.0,13580020000.0
Reconciled Depreciation,164490000.0,576650000.0,595440000.0,635170000.0
Reconciled Cost Of Revenue,2693670000.0,8795330000.0,6524530000.0,6464750000.0
EBITDA,335330000.0,3452390000.0,2596630000.0,14929750000.0
EBIT,170840000.0,2875740000.0,2001190000.0,14294580000.0
Net Interest Income,-11620000.0,151900000.0,281110000.0,184800000.0
Interest Expense,11620000.0,20430000.0,59510000.0,161660000.0
Interest Income,,201290000.0,368020000.0,388040000.0
Normalized Income,70817729.556588,2100455950.0,1208280199.929958,253814529.722096
Net Income From Continuing And Discontinued Operation,31770000.0,2261960000.0,1430240000.0,13274560000.0
Total Expenses,3606470000.0,11344360000.0,8342340000.0,8829330000.0
Rent Expense Supplemental,,119460000.0,92770000.0,218620000.0
Diluted Average Shares,138130435.0,137672550.0,143611363.0,161098664.0
Basic Average Shares,132375000.0,134400475.0,141777217.0,160186996.0
Diluted EPS,0.23,16.43,9.96,82.4
Basic EPS,0.24,16.83,10.09,82.87
Diluted NI Availto Com Stockholders,31770000.0,2261960000.0,1430240000.0,13274560000.0
Net Income Common Stockholders,31770000.0,2261960000.0,1430240000.0,13274560000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,31770000.0,2261960000.0,1430240000.0,13274560000.0
Minority Interests,-51810000.0,-36650000.0,-6420000.0,2720000.0
Net Income Including Noncontrolling Interests,83580000.0,2298610000.0,1436660000.0,13271840000.0
Net Income Discontinuous Operations,-27590000.0,-39110000.0,-169080000.0,-305460000.0
Net Income Continuous Operations,111170000.0,2337720000.0,1605740000.0,13577300000.0
Tax Provision,48050000.0,517590000.0,335940000.0,555620000.0
Pretax Income,159220000.0,2855310000.0,1941680000.0,14132920000.0
Other Non Operating Income Expenses,381220000.0,15780000.0,31550000.0,15470000.0
Special Income Charges,-16410000.0,-15200000.0,4580000.0,13108400000.0
Other Special Charges,16120000.0,15200000.0,-4580000.0,-13115300000.0
Write Off,,,,0.0
Restructuring And Mergern Acquisition,290000.0,9510000.0,0.0,6900000.0
Net Non Operating Interest Income Expense,-11620000.0,151900000.0,281110000.0,184800000.0
Total Other Finance Cost,,28960000.0,27400000.0,41580000.0
Interest Expense Non Operating,11620000.0,20430000.0,59510000.0,161660000.0
Interest Income Non Operating,,201290000.0,368020000.0,388040000.0
Operating Income,-193970000.0,2430450000.0,1152600000.0,62500000.0
Operating Expense,912800000.0,2549030000.0,1817810000.0,2364580000.0
Other Operating Expenses,748320000.0,307320000.0,255400000.0,983680000.0
Depreciation And Amortization In Income Statement,164480000.0,576610000.0,589400000.0,598040000.0
Amortization,,0.0,,324020000.0
Depreciation Income Statement,164480000.0,576610000.0,589400000.0,274020000.0
Selling General And Administration,,899020000.0,524380000.0,564240000.0
Selling And Marketing Expense,,434740000.0,161880000.0,230110000.0
General And Administrative Expense,,464280000.0,362500000.0,334130000.0
Rent And Landing Fees,,119460000.0,92770000.0,218620000.0
Gross Profit,718830000.0,4979480000.0,2970410000.0,2427080000.0
Cost Of Revenue,2693670000.0,8795330000.0,6524530000.0,6464750000.0
Total Revenue,3412500000.0,13774810000.0,9494940000.0,8891830000.0
Operating Revenue,3412500000.0,13774810000.0,9494940000.0,8891830000.0
