,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-202453416.149068,558789783.277264,674130000.0,26760000.0
Tax Rate For Calcs,0.381988,0.27156,0.3,0.3
Normalized EBITDA,4450000000.0,5462900000.0,-1241700000.0,792500000.0
Total Unusual Items,-530000000.0,2057700000.0,2247100000.0,89200000.0
Total Unusual Items Excluding Goodwill,-530000000.0,2057700000.0,2247100000.0,89200000.0
Net Income From Continuing Operation Net Minority Interest,1990000000.0,5045600000.0,-320800000.0,449600000.0
Reconciled Depreciation,570000000.0,551200000.0,519000000.0,514500000.0
Reconciled Cost Of Revenue,16460000000.0,14221400000.0,13241200000.0,22981400000.0
EBITDA,3920000000.0,7520600000.0,1005400000.0,881700000.0
EBIT,3350000000.0,6969400000.0,486400000.0,367200000.0
Net Interest Income,-130000000.0,863500000.0,700600000.0,661000000.0
Interest Expense,130000000.0,43500000.0,58300000.0,175300000.0
Interest Income,706600000.0,909200000.0,761200000.0,838600000.0
Normalized Income,2317546583.850932,3546689783.277264,-1893770000.0,387160000.0
Net Income From Continuing And Discontinued Operation,1990000000.0,5045600000.0,-320800000.0,449600000.0
Total Expenses,29260000000.0,25782400000.0,21712900000.0,31276900000.0
Rent Expense Supplemental,28000000.0,11800000.0,10600000.0,12400000.0
Diluted Average Shares,195375594.0,195375594.0,195375594.0,195375594.0
Basic Average Shares,195375594.0,195375594.0,195375594.0,195375594.0
Diluted EPS,10.19,25.82,-1.64,2.3
Basic EPS,10.19,25.82,-1.64,2.3
Diluted NI Availto Com Stockholders,1990000000.0,5045600000.0,-320800000.0,449600000.0
Net Income Common Stockholders,1990000000.0,5045600000.0,-320800000.0,449600000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1990000000.0,5045600000.0,-320800000.0,449600000.0
Minority Interests,0.0,500000.0,,
Net Income Including Noncontrolling Interests,1990000000.0,5045100000.0,-320800000.0,449600000.0
Net Income Continuous Operations,1990000000.0,5045100000.0,-320800000.0,449600000.0
Tax Provision,1230000000.0,1880800000.0,748900000.0,-257700000.0
Pretax Income,3220000000.0,6925900000.0,428100000.0,191900000.0
Other Non Operating Income Expenses,1330000000.0,172700000.0,389900000.0,321900000.0
Special Income Charges,-530000000.0,2700000.0,921100000.0,-390000000.0
Other Special Charges,528400000.0,-4100000.0,-924900000.0,-1100000.0
Write Off,800000.0,1400000.0,3800000.0,391100000.0
Net Non Operating Interest Income Expense,-130000000.0,863500000.0,700600000.0,661000000.0
Total Other Finance Cost,10300000.0,2200000.0,2300000.0,2300000.0
Interest Expense Non Operating,130000000.0,43500000.0,58300000.0,175300000.0
Interest Income Non Operating,706600000.0,909200000.0,761200000.0,838600000.0
Operating Income,2550000000.0,3847300000.0,-2582400000.0,-903300000.0
Operating Expense,12800000000.0,11561000000.0,8471700000.0,8295500000.0
Other Operating Expenses,9080000000.0,7200100000.0,4814000000.0,4600700000.0
Depreciation And Amortization In Income Statement,570000000.0,551200000.0,519000000.0,514500000.0
Amortization,10700000.0,4900000.0,4200000.0,4400000.0
Depreciation Income Statement,570000000.0,546300000.0,514800000.0,510100000.0
Selling General And Administration,820600000.0,391800000.0,317400000.0,463300000.0
Selling And Marketing Expense,223900000.0,241600000.0,165700000.0,339000000.0
General And Administrative Expense,596700000.0,150200000.0,151700000.0,124300000.0
Rent And Landing Fees,28000000.0,11800000.0,10600000.0,12400000.0
Gross Profit,15350000000.0,15408300000.0,5889300000.0,7392200000.0
Cost Of Revenue,16460000000.0,14221400000.0,13241200000.0,22981400000.0
Total Revenue,31810000000.0,29629700000.0,19130500000.0,30373600000.0
Operating Revenue,31810000000.0,29629700000.0,19130500000.0,30373600000.0
