,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-41266431.93786,-35013440.0,36600822.23227,-48105480.0
Tax Rate For Calcs,0.259374,0.2552,0.273549,0.1866
Normalized EBITDA,17927600000.0,19345800000.0,17457600000.0,11678400000.0
Total Unusual Items,-159100000.0,-137200000.0,133800000.0,-257800000.0
Total Unusual Items Excluding Goodwill,-159100000.0,-137200000.0,133800000.0,-257800000.0
Net Income From Continuing Operation Net Minority Interest,10717300000.0,11964700000.0,10443100000.0,7356100000.0
Reconciled Depreciation,2961700000.0,2608900000.0,2488600000.0,2179700000.0
Reconciled Cost Of Revenue,117054700000.0,97557700000.0,67853500000.0,60814900000.0
EBITDA,17768500000.0,19208600000.0,17591400000.0,11420600000.0
EBIT,14806800000.0,16599700000.0,15102300000.0,9240900000.0
Net Interest Income,-336200000.0,375300000.0,174700000.0,252400000.0
Interest Expense,336200000.0,534100000.0,726800000.0,197200000.0
Interest Income,1232400000.0,1044500000.0,1075600000.0,766000000.0
Normalized Income,10835133568.06214,12066886560.0,10345900822.23227,7565794520.0
Net Income From Continuing And Discontinued Operation,10717300000.0,11964700000.0,10443100000.0,7353500000.0
Total Expenses,155918500000.0,123033700000.0,90154400000.0,85181800000.0
Rent Expense Supplemental,324400000.0,246000000.0,317300000.0,374900000.0
Diluted Average Shares,626533502.0,626261228.0,626018900.0,625746355.0
Basic Average Shares,626488642.0,626250618.0,626005520.0,625731426.0
Diluted EPS,17.11,19.1,16.68,11.76
Basic EPS,17.11,19.11,16.68,11.76
Diluted NI Availto Com Stockholders,10717300000.0,11964700000.0,10443100000.0,7353500000.0
Net Income Common Stockholders,10717300000.0,11964700000.0,10443100000.0,7353500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,10717300000.0,11964700000.0,10443100000.0,7353500000.0
Minority Interests,,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,10717300000.0,11964700000.0,10443100000.0,7353500000.0
Net Income Discontinuous Operations,,,0.0,-2600000.0
Net Income Continuous Operations,10717300000.0,11964700000.0,10443100000.0,7356100000.0
Tax Provision,3753300000.0,4100900000.0,3932400000.0,1687600000.0
Pretax Income,14470600000.0,16065600000.0,14375500000.0,9043700000.0
Other Non Operating Income Expenses,1777100000.0,169200000.0,158800000.0,158700000.0
Special Income Charges,-159100000.0,-137200000.0,133800000.0,-257800000.0
Other Special Charges,200000.0,9400000.0,-403900000.0,67300000.0
Write Off,159100000.0,127800000.0,270100000.0,190500000.0
Net Non Operating Interest Income Expense,-336200000.0,375300000.0,174700000.0,252400000.0
Total Other Finance Cost,214400000.0,135100000.0,174100000.0,316400000.0
Interest Expense Non Operating,336200000.0,534100000.0,726800000.0,197200000.0
Interest Income Non Operating,1232400000.0,1044500000.0,1075600000.0,766000000.0
Operating Income,13188800000.0,15320800000.0,13672900000.0,8686100000.0
Operating Expense,38863800000.0,25476000000.0,22300900000.0,24366900000.0
Other Operating Expenses,18844900000.0,2943600000.0,2371500000.0,2991900000.0
Depreciation And Amortization In Income Statement,2961700000.0,2608900000.0,2489100000.0,2179700000.0
Amortization,261300000.0,270200000.0,261200000.0,255400000.0
Depreciation Income Statement,2961700000.0,2338700000.0,2227900000.0,1924300000.0
Selling General And Administration,4374000000.0,10544700000.0,8957900000.0,10284500000.0
Selling And Marketing Expense,4374000000.0,9876600000.0,8454900000.0,9783700000.0
General And Administrative Expense,592800000.0,668100000.0,503000000.0,500800000.0
Rent And Landing Fees,324400000.0,246000000.0,317300000.0,374900000.0
Gross Profit,52052600000.0,40796800000.0,35973800000.0,33053000000.0
Cost Of Revenue,117054700000.0,97557700000.0,67853500000.0,60814900000.0
Total Revenue,169107300000.0,138354500000.0,103827300000.0,93867900000.0
Operating Revenue,169107300000.0,138354500000.0,103827300000.0,93867900000.0
