,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-19372140.0,-46522140.0,84828600.0,10470000.0
Tax Rate For Calcs,0.2529,0.2586,0.2732,0.3
Normalized EBITDA,22453900000.0,26093900000.0,12079900000.0,6889200000.0
Total Unusual Items,-76600000.0,-179900000.0,310500000.0,34900000.0
Total Unusual Items Excluding Goodwill,-76600000.0,-179900000.0,310500000.0,34900000.0
Net Income From Continuing Operation Net Minority Interest,14715400000.0,17104100000.0,6969500000.0,5080100000.0
Reconciled Depreciation,3029400000.0,2916900000.0,2723000000.0,2643300000.0
Reconciled Cost Of Revenue,49887200000.0,39831900000.0,23281200000.0,27377600000.0
EBITDA,22377300000.0,25914000000.0,12390400000.0,6924100000.0
EBIT,19347900000.0,22997100000.0,9667400000.0,4280800000.0
Net Interest Income,2282100000.0,1157100000.0,659900000.0,397800000.0
Interest Expense,32400000.0,16600000.0,184300000.0,32500000.0
Interest Income,2334700000.0,1191700000.0,859400000.0,450500000.0
Normalized Income,14772627860.0,17237477860.0,6743828600.0,5055670000.0
Net Income From Continuing And Discontinued Operation,14715400000.0,17104100000.0,6969500000.0,5080100000.0
Total Expenses,85367700000.0,64459200000.0,42983100000.0,47924600000.0
Rent Expense Supplemental,33900000.0,40100000.0,44700000.0,43600000.0
Diluted Average Shares,155418783.0,155418783.0,155418783.0,155418783.0
Basic Average Shares,155418783.0,155418783.0,155418783.0,155418783.0
Diluted EPS,94.68,110.05,44.84,32.69
Basic EPS,94.68,110.05,44.84,32.69
Diluted NI Availto Com Stockholders,14715400000.0,17104100000.0,6969500000.0,5080100000.0
Net Income Common Stockholders,14715400000.0,17104100000.0,6969500000.0,5080100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,14715400000.0,17104100000.0,6969500000.0,5080100000.0
Net Income Including Noncontrolling Interests,14715400000.0,17104100000.0,6969500000.0,5080100000.0
Net Income Continuous Operations,14715400000.0,17104100000.0,6969500000.0,5080100000.0
Tax Provision,4675700000.0,5943000000.0,2591000000.0,-740700000.0
Pretax Income,19315500000.0,22980500000.0,9483100000.0,4248300000.0
Other Non Operating Income Expenses,320200000.0,211500000.0,284300000.0,211400000.0
Special Income Charges,-14900000.0,-130400000.0,-74600000.0,39100000.0
Other Special Charges,-18700000.0,-23200000.0,-45300000.0,-113700000.0
Write Off,33600000.0,153600000.0,119900000.0,27800000.0
Impairment Of Capital Assets,,,,46800000.0
Net Non Operating Interest Income Expense,2282100000.0,1157100000.0,659900000.0,397800000.0
Total Other Finance Cost,20200000.0,18000000.0,15200000.0,20200000.0
Interest Expense Non Operating,32400000.0,16600000.0,184300000.0,32500000.0
Interest Income Non Operating,2334700000.0,1191700000.0,859400000.0,450500000.0
Operating Income,16704600000.0,21775400000.0,8138600000.0,3510100000.0
Operating Expense,35480500000.0,24627300000.0,19701900000.0,20547000000.0
Other Operating Expenses,26633700000.0,17386800000.0,12788600000.0,13251000000.0
Depreciation And Amortization In Income Statement,3029400000.0,2916900000.0,2723000000.0,2643300000.0
Amortization,38900000.0,39600000.0,29500000.0,27400000.0
Depreciation Income Statement,2990500000.0,2877300000.0,2693500000.0,2615900000.0
Selling General And Administration,538900000.0,403700000.0,421600000.0,320300000.0
Selling And Marketing Expense,71900000.0,20200000.0,22300000.0,14800000.0
General And Administrative Expense,467000000.0,383500000.0,399300000.0,305500000.0
Rent And Landing Fees,33900000.0,40100000.0,44700000.0,43600000.0
Gross Profit,52185100000.0,46402700000.0,27840500000.0,24057100000.0
Cost Of Revenue,49887200000.0,39831900000.0,23281200000.0,27377600000.0
Total Revenue,102072300000.0,86234600000.0,51121700000.0,51434700000.0
Operating Revenue,102072300000.0,86234600000.0,51121700000.0,51434700000.0
