,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,1044254.870642,-1252761.9232,-1112201.768557
Tax Rate For Calcs,0.4,0.274371,0.078434,0.096213
Normalized EBITDA,2562562000.0,1333087000.0,-377570239.0,-501315679.0
Total Unusual Items,0.0,3806000.0,-15972154.0,-11559822.0
Total Unusual Items Excluding Goodwill,0.0,3806000.0,-15972154.0,-11559822.0
Net Income From Continuing Operation Net Minority Interest,1000771000.0,706275000.0,-1052361388.0,-1200482466.0
Reconciled Depreciation,27200000.0,19614000.0,17245826.0,20742775.0
Reconciled Cost Of Revenue,3282346000.0,2216326000.0,1935643814.0,2925746004.0
EBITDA,2562562000.0,1336893000.0,-393542393.0,-512875501.0
EBIT,2535362000.0,1317279000.0,-410788219.0,-533618276.0
Net Interest Income,-134837000.0,-350467000.0,-642845935.0,-775747305.0
Interest Expense,134837000.0,344974000.0,731320895.0,789993436.0
Interest Income,,12501000.0,104719797.0,23092206.0
Normalized Income,1000771000.0,703513254.870642,-1037641995.9232,-1190034845.768557
Net Income From Continuing And Discontinued Operation,1000771000.0,706275000.0,-1052361388.0,-1200482466.0
Total Expenses,3672847000.0,2384138000.0,1833731574.0,3237382794.0
Rent Expense Supplemental,,25242000.0,1357383.0,498888.0
Diluted Average Shares,81695592.0,83387090.0,49227090.0,49227090.0
Basic Average Shares,81695592.0,83387090.0,49227090.0,49227090.0
Diluted EPS,12.25,12.47,-21.37768,-24.39
Basic EPS,12.25,12.47,-21.37768,-24.39
Diluted NI Availto Com Stockholders,1000771000.0,706275000.0,-1052361388.0,-1200482466.0
Net Income Common Stockholders,1000771000.0,706275000.0,-1052361388.0,-1200482466.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1000771000.0,706275000.0,-1052361388.0,-1200482466.0
Minority Interests,-20765000.0,742000.0,167397.0,-4219020.0
Net Income Including Noncontrolling Interests,1021536000.0,705533000.0,-1052528785.0,-1196263446.0
Net Income Discontinuous Operations,0.0,0.0,0.0,
Net Income Continuous Operations,1021536000.0,705533000.0,-1052528785.0,-1196263446.0
Tax Provision,1378989000.0,266772000.0,-89580329.0,-127348266.0
Pretax Income,2400525000.0,972305000.0,-1142109114.0,-1323611712.0
Other Non Operating Income Expenses,44731000.0,12501000.0,104720000.0,
Special Income Charges,0.0,3806000.0,-15972154.0,-11559822.0
Other Special Charges,,-549000.0,-1364631.0,-1971846.0
Write Off,,-3257000.0,17336785.0,13531668.0
Net Non Operating Interest Income Expense,-134837000.0,-350467000.0,-642845935.0,-775747305.0
Total Other Finance Cost,,17994000.0,16244837.0,8846075.0
Interest Expense Non Operating,134837000.0,344974000.0,731320895.0,789993436.0
Interest Income Non Operating,,12501000.0,104719797.0,23092206.0
Operating Income,2490631000.0,1318968000.0,-483291025.0,-536304585.0
Operating Expense,390501000.0,167812000.0,-101912240.0,311636790.0
Other Operating Expenses,186823000.0,39968000.0,79461798.0,86658854.0
Depreciation And Amortization In Income Statement,27200000.0,19614000.0,17245826.0,20742775.0
Depreciation Income Statement,27200000.0,19614000.0,17245826.0,20742775.0
Selling General And Administration,,106147000.0,55812258.0,83218424.0
Selling And Marketing Expense,,28308000.0,11159912.0,19968705.0
General And Administrative Expense,,77839000.0,44652346.0,63249719.0
Rent And Landing Fees,,186000.0,0.0,498888.0
Gross Profit,2881132000.0,1486780000.0,-585203265.0,-224667795.0
Cost Of Revenue,3282346000.0,2216326000.0,1935643814.0,2925746004.0
Total Revenue,6163478000.0,3703106000.0,1350440549.0,2701078209.0
Operating Revenue,6163478000.0,3703106000.0,1350440549.0,2701078209.0
