,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,5027100000.0,4800600000.0,-2792400000.0,-20459200000.0
Total Unusual Items,12800000.0,20100000.0,67400000.0,570600000.0
Total Unusual Items Excluding Goodwill,12800000.0,20100000.0,67400000.0,570600000.0
Net Income From Continuing Operation Net Minority Interest,-11447200000.0,-12150000000.0,-19966900000.0,-37141100000.0
Reconciled Depreciation,1471600000.0,1602100000.0,1687300000.0,1949800000.0
Reconciled Cost Of Revenue,2682900000.0,2959600000.0,2408400000.0,2331400000.0
EBITDA,5039900000.0,4820700000.0,-2725000000.0,-19888600000.0
EBIT,3568300000.0,3218600000.0,-4412300000.0,-21838400000.0
Net Interest Income,-14985100000.0,-15365000000.0,-15502400000.0,-15402000000.0
Interest Expense,15015500000.0,15368600000.0,15554600000.0,15302700000.0
Interest Income,30400000.0,28400000.0,109000000.0,57600000.0
Normalized Income,-11460000000.0,-12170100000.0,-20034300000.0,-37711700000.0
Net Income From Continuing And Discontinued Operation,-11447200000.0,-12150000000.0,-19966900000.0,-37141100000.0
Total Expenses,7608300000.0,7651600000.0,15015700000.0,32864200000.0
Rent Expense Supplemental,592800000.0,593700000.0,438500000.0,390800000.0
Diluted Average Shares,1954927727.0,1954927727.0,1954927727.0,1954927727.0
Basic Average Shares,1954927727.0,1954927727.0,1954927727.0,1954927727.0
Diluted EPS,-5.86,-6.22,-10.21,-19.0
Basic EPS,-5.86,-6.22,-10.21,-19.0
Diluted NI Availto Com Stockholders,-11447200000.0,-12150000000.0,-19966900000.0,-37141100000.0
Net Income Common Stockholders,-11447200000.0,-12150000000.0,-19966900000.0,-37141100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-11447200000.0,-12150000000.0,-19966900000.0,-37141100000.0
Net Income Including Noncontrolling Interests,-11447200000.0,-12150000000.0,-19966900000.0,-37141100000.0
Net Income Continuous Operations,-11447200000.0,-12150000000.0,-19966900000.0,-37141100000.0
Tax Provision,0.0,0.0,0.0,0.0
Pretax Income,-11447200000.0,-12150000000.0,-19966900000.0,-37141100000.0
Other Non Operating Income Expenses,71700000.0,59500000.0,41300000.0,32800000.0
Special Income Charges,-52700000.0,-6100000.0,50400000.0,456000000.0
Other Special Charges,-21700000.0,-43500000.0,-50400000.0,930000000.0
Write Off,14000000.0,49600000.0,0.0,-1853900000.0
Restructuring And Mergern Acquisition,,,0.0,467900000.0
Net Non Operating Interest Income Expense,-14985100000.0,-15365000000.0,-15502400000.0,-15402000000.0
Total Other Finance Cost,30200000.0,24800000.0,56800000.0,156900000.0
Interest Expense Non Operating,15015500000.0,15368600000.0,15554600000.0,15302700000.0
Interest Income Non Operating,30400000.0,28400000.0,109000000.0,57600000.0
Operating Income,3453400000.0,3136600000.0,-4583800000.0,-22338000000.0
Operating Expense,7608300000.0,4692000000.0,12607300000.0,30532800000.0
Other Operating Expenses,5517700000.0,1668900000.0,9668500000.0,27346000000.0
Depreciation And Amortization In Income Statement,1471600000.0,1602100000.0,1687300000.0,1949800000.0
Amortization,2000000.0,2800000.0,3200000.0,
Depreciation Income Statement,1471600000.0,1599300000.0,1684100000.0,1949800000.0
Selling General And Administration,418700000.0,419800000.0,314900000.0,506200000.0
Selling And Marketing Expense,175400000.0,158600000.0,84300000.0,187100000.0
General And Administrative Expense,243300000.0,261200000.0,230600000.0,319100000.0
Rent And Landing Fees,592800000.0,593700000.0,438500000.0,390800000.0
Gross Profit,8255100000.0,7828600000.0,8023500000.0,8194800000.0
Cost Of Revenue,2682900000.0,2959600000.0,2408400000.0,2331400000.0
Total Revenue,11061700000.0,10788200000.0,10431900000.0,10526200000.0
Operating Revenue,11061700000.0,10788200000.0,10431900000.0,10526200000.0
