,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,345030.0,-92820000.0,-310290000.0
Tax Rate For Calcs,0.014393,0.1113,0.3,0.3
Normalized EBITDA,3206300000.0,11539500000.0,8462000000.0,6568700000.0
Total Unusual Items,66100000.0,3100000.0,-309400000.0,-1034300000.0
Total Unusual Items Excluding Goodwill,66100000.0,3100000.0,-309400000.0,-1034300000.0
Net Income From Continuing Operation Net Minority Interest,-842700000.0,2075400000.0,322800000.0,-2366100000.0
Reconciled Depreciation,1277400000.0,1195400000.0,1468100000.0,1746300000.0
Reconciled Cost Of Revenue,31462900000.0,24260800000.0,17841200000.0,24213600000.0
EBITDA,3206300000.0,11542600000.0,8152600000.0,5534400000.0
EBIT,1928900000.0,10347200000.0,6684500000.0,3788100000.0
Net Interest Income,-2088700000.0,-647100000.0,-1275100000.0,-2080800000.0
Interest Expense,2088700000.0,954500000.0,1566800000.0,2356100000.0
Interest Income,743400000.0,318900000.0,296100000.0,277900000.0
Normalized Income,-842700000.0,2072645030.0,539380000.0,-1642090000.0
Net Income From Continuing And Discontinued Operation,-842700000.0,2075400000.0,322800000.0,-2366100000.0
Total Expenses,62134100000.0,48488900000.0,39929900000.0,47319100000.0
Rent Expense Supplemental,338700000.0,394700000.0,408500000.0,510500000.0
Diluted Average Shares,1035361757.0,1035361757.0,1035361757.0,1035361757.0
Basic Average Shares,1035361757.0,1035361757.0,1035361757.0,1035361757.0
Diluted EPS,-0.81,2.0,0.31,-2.29
Basic EPS,-0.81,2.0,0.31,-2.29
Diluted NI Availto Com Stockholders,-842700000.0,2075400000.0,322800000.0,-2366100000.0
Net Income Common Stockholders,-842700000.0,2075400000.0,322800000.0,-2366100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-842700000.0,2075400000.0,322800000.0,-2366100000.0
Minority Interests,-685200000.0,-6301100000.0,-5143100000.0,-2927500000.0
Net Income Including Noncontrolling Interests,-157500000.0,8376500000.0,5465900000.0,561400000.0
Net Income Continuous Operations,-157500000.0,8376500000.0,5465900000.0,561400000.0
Tax Provision,-2300000.0,1016200000.0,-348200000.0,870600000.0
Pretax Income,-159800000.0,9392700000.0,5117700000.0,1432000000.0
Other Non Operating Income Expenses,979600000.0,92200000.0,99100000.0,122300000.0
Special Income Charges,200000.0,-38500000.0,-345000000.0,-707300000.0
Other Special Charges,-200000.0,18500000.0,1700000.0,22500000.0
Write Off,,20000000.0,343300000.0,684800000.0
Net Non Operating Interest Income Expense,-2088700000.0,-647100000.0,-1275100000.0,-2080800000.0
Total Other Finance Cost,129000000.0,11500000.0,4400000.0,2600000.0
Interest Expense Non Operating,2088700000.0,954500000.0,1566800000.0,2356100000.0
Interest Income Non Operating,743400000.0,318900000.0,296100000.0,277900000.0
Operating Income,95800000.0,9659200000.0,6897700000.0,4802600000.0
Operating Expense,30671200000.0,24228100000.0,22088700000.0,23105500000.0
Other Operating Expenses,3673100000.0,1998700000.0,2022100000.0,2450000000.0
Depreciation And Amortization In Income Statement,1277400000.0,1195400000.0,1468100000.0,1746300000.0
Amortization,182100000.0,215700000.0,,421900000.0
Depreciation Income Statement,1277400000.0,979700000.0,1468100000.0,1324400000.0
Selling General And Administration,13652200000.0,10885000000.0,8851800000.0,9512400000.0
Selling And Marketing Expense,13652200000.0,10364700000.0,8298200000.0,8978200000.0
General And Administrative Expense,776100000.0,520300000.0,553600000.0,534200000.0
Rent And Landing Fees,338700000.0,394700000.0,408500000.0,510500000.0
Gross Profit,30767000000.0,33887300000.0,28986400000.0,27908100000.0
Cost Of Revenue,31462900000.0,24260800000.0,17841200000.0,24213600000.0
Total Revenue,62229900000.0,58148100000.0,46827600000.0,52121700000.0
Operating Revenue,62229900000.0,58148100000.0,46827600000.0,52121700000.0
