,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-38777144.795613,444655928.97208,40362650.336533,-53587242.511178
Tax Rate For Calcs,0.269848,0.221608,0.219243,0.188157
Normalized EBITDA,16165500000.0,9570100000.0,8678200000.0,10318800000.0
Total Unusual Items,-143700000.0,2006500000.0,184100000.0,-284800000.0
Total Unusual Items Excluding Goodwill,-143700000.0,2006500000.0,184100000.0,-284800000.0
Net Income From Continuing Operation Net Minority Interest,6092000000.0,4824100000.0,2683100000.0,3365300000.0
Reconciled Depreciation,2026100000.0,1867400000.0,1812500000.0,1992200000.0
Reconciled Cost Of Revenue,132169400000.0,94045000000.0,64439700000.0,70486600000.0
EBITDA,16021800000.0,11576600000.0,8862300000.0,10034000000.0
EBIT,13995700000.0,9709200000.0,7049800000.0,8041800000.0
Net Interest Income,-5152200000.0,-4394300000.0,-4377800000.0,-5082800000.0
Interest Expense,5152200000.0,3362400000.0,3424600000.0,4172700000.0
Interest Income,801000000.0,386400000.0,421300000.0,455700000.0
Normalized Income,6196922855.204387,3262255928.97208,2539362650.336533,3596512757.488822
Net Income From Continuing And Discontinued Operation,6092000000.0,4824100000.0,2683100000.0,3365300000.0
Total Expenses,142970300000.0,102252100000.0,71294900000.0,79779000000.0
Rent Expense Supplemental,2750500000.0,2259800000.0,1584300000.0,1859100000.0
Diluted Average Shares,623726137.0,614097235.0,610598660.0,602280468.0
Basic Average Shares,623389054.0,609846588.0,609846588.0,602280468.0
Diluted EPS,9.77,7.86,4.39,5.59
Basic EPS,9.77,7.91,4.4,5.59
Diluted NI Availto Com Stockholders,6092000000.0,4824100000.0,2683100000.0,3365300000.0
Net Income Common Stockholders,6092000000.0,4824100000.0,2683100000.0,3365300000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,6092000000.0,4824100000.0,2683100000.0,3365300000.0
Minority Interests,-370100000.0,-116000000.0,-147300000.0,224200000.0
Net Income Including Noncontrolling Interests,6462100000.0,4940300000.0,2830400000.0,3141100000.0
Net Income Continuous Operations,6457100000.0,4940300000.0,2830400000.0,3141100000.0
Tax Provision,2386400000.0,1406500000.0,794800000.0,728000000.0
Pretax Income,8843500000.0,6346800000.0,3625200000.0,3869100000.0
Other Non Operating Income Expenses,1475900000.0,248100000.0,381100000.0,462900000.0
Special Income Charges,-143700000.0,1985900000.0,81500000.0,-385600000.0
Other Special Charges,143700000.0,-1996000000.0,-116600000.0,385600000.0
Write Off,35300000.0,10100000.0,35100000.0,0.0
Net Non Operating Interest Income Expense,-5152200000.0,-4394300000.0,-4377800000.0,-5082800000.0
Total Other Finance Cost,1762200000.0,1418300000.0,1374500000.0,1365800000.0
Interest Expense Non Operating,5152200000.0,3362400000.0,3424600000.0,4172700000.0
Interest Income Non Operating,801000000.0,386400000.0,421300000.0,455700000.0
Operating Income,12563800000.0,8420400000.0,7413400000.0,8880300000.0
Operating Expense,10800900000.0,8207100000.0,6855200000.0,9292400000.0
Other Operating Expenses,3317900000.0,1377200000.0,1168700000.0,1735900000.0
Depreciation And Amortization In Income Statement,2026100000.0,1867400000.0,1812500000.0,1992200000.0
Amortization,,,1100000.0,
Depreciation Income Statement,2026100000.0,1867400000.0,1811400000.0,1992200000.0
Selling General And Administration,683100000.0,532800000.0,339000000.0,465400000.0
General And Administrative Expense,683100000.0,532800000.0,339000000.0,465400000.0
Rent And Landing Fees,659900000.0,606100000.0,510500000.0,608200000.0
Gross Profit,23364700000.0,16627500000.0,14268600000.0,18172700000.0
Cost Of Revenue,132169400000.0,94045000000.0,64439700000.0,70486600000.0
Total Revenue,155534100000.0,110672500000.0,78708300000.0,88659300000.0
Operating Revenue,155534100000.0,110672500000.0,78708300000.0,88659300000.0
