,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,159601.37511,-2240884272.712687,291057482.012698
Tax Rate For Calcs,0.202827,0.040518,0.354263,0.18515
Normalized EBITDA,1186900000.0,1214109000.0,2276948000.0,1587611000.0
Total Unusual Items,82466000.0,3939000.0,-6325483000.0,1572009000.0
Total Unusual Items Excluding Goodwill,82466000.0,3939000.0,-6325483000.0,1572009000.0
Net Income From Continuing Operation Net Minority Interest,276300000.0,464701000.0,-3115206000.0,1782882000.0
Reconciled Depreciation,273900000.0,274739000.0,272316000.0,289656000.0
Reconciled Cost Of Revenue,8267000000.0,7257399000.0,6898329000.0,7431748000.0
EBITDA,1186900000.0,1218048000.0,-4048535000.0,3159620000.0
EBIT,913000000.0,943309000.0,-4320851000.0,2869964000.0
Net Interest Income,-566400000.0,-457487000.0,-493734000.0,-317117000.0
Interest Expense,566400000.0,458984000.0,503413000.0,681976000.0
Interest Income,3580000.0,22970000.0,26623000.0,389696000.0
Normalized Income,276300000.0,460921601.37511,969392727.287313,501930482.012698
Net Income From Continuing And Discontinued Operation,276300000.0,464701000.0,-3115206000.0,1782882000.0
Total Expenses,12450300000.0,11027502000.0,10339030000.0,11076483000.0
Rent Expense Supplemental,2021000.0,4258000.0,7156000.0,18539000.0
Diluted Average Shares,72687260.0,72687260.0,72687260.0,72687260.0
Basic Average Shares,72687260.0,72687260.0,72687260.0,72687260.0
Diluted EPS,3.8,6.39,-42.86,24.53
Basic EPS,3.8,6.39,-42.86,24.53
Diluted NI Availto Com Stockholders,276300000.0,464701000.0,-3115206000.0,1782882000.0
Net Income Common Stockholders,276300000.0,464701000.0,-3115206000.0,1782882000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,276300000.0,464701000.0,-3115206000.0,1782882000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,276300000.0,464701000.0,-3115206000.0,1782882000.0
Net Income Continuous Operations,276300000.0,464701000.0,-3115206000.0,1782882000.0
Tax Provision,70300000.0,19624000.0,-1709058000.0,405106000.0
Pretax Income,346600000.0,484325000.0,-4824264000.0,2187988000.0
Other Non Operating Income Expenses,86000000.0,20000000.0,58000.0,16584000.0
Special Income Charges,7466000.0,3939000.0,-6325483000.0,1572012000.0
Other Special Charges,-7466000.0,-3939000.0,6325483000.0,-1572012000.0
Net Non Operating Interest Income Expense,-566400000.0,-457487000.0,-493734000.0,-317117000.0
Total Other Finance Cost,61476000.0,21473000.0,16944000.0,24837000.0
Interest Expense Non Operating,566400000.0,458984000.0,503413000.0,681976000.0
Interest Income Non Operating,3580000.0,22970000.0,26623000.0,389696000.0
Operating Income,827000000.0,937110000.0,2030378000.0,1006613000.0
Operating Expense,4183300000.0,3770103000.0,3440701000.0,3644735000.0
Other Operating Expenses,2443400000.0,1090870000.0,903313000.0,959489000.0
Depreciation And Amortization In Income Statement,273900000.0,274739000.0,272316000.0,289656000.0
Amortization,18254000.0,16890000.0,18381000.0,28903000.0
Depreciation Income Statement,273900000.0,257849000.0,253935000.0,260753000.0
Selling General And Administration,1509154000.0,1018807000.0,952091000.0,1010314000.0
Selling And Marketing Expense,1222163000.0,988465000.0,923982000.0,987463000.0
General And Administrative Expense,286991000.0,30342000.0,28109000.0,22851000.0
Rent And Landing Fees,2021000.0,4258000.0,7156000.0,18539000.0
Gross Profit,5010300000.0,4707213000.0,5471079000.0,4651348000.0
Cost Of Revenue,8267000000.0,7257399000.0,6898329000.0,7431748000.0
Total Revenue,13277300000.0,11964612000.0,12369408000.0,12083096000.0
Operating Revenue,13277300000.0,11964612000.0,12369408000.0,12083096000.0
