,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,7105700.174915,-28329008.009454,-6780000.0
Tax Rate For Calcs,0.231386,0.168382,0.227908,0.3
Normalized EBITDA,-2758400000.0,-464600000.0,-971600000.0,2341100000.0
Total Unusual Items,,42200000.0,25700000.0,-22600000.0
Total Unusual Items Excluding Goodwill,,42200000.0,-124300000.0,-22600000.0
Net Income From Continuing Operation Net Minority Interest,-3479100000.0,-1595300000.0,-2351800000.0,-972200000.0
Reconciled Depreciation,681300000.0,497400000.0,673400000.0,774500000.0
Reconciled Cost Of Revenue,8662900000.0,5576300000.0,4735100000.0,7858200000.0
EBITDA,-2758400000.0,-422400000.0,-945900000.0,2318500000.0
EBIT,-3439700000.0,-919800000.0,-1619300000.0,1544000000.0
Net Interest Income,-1128000000.0,-1104700000.0,-1356100000.0,-842600000.0
Interest Expense,1128000000.0,1024000000.0,1427100000.0,1101400000.0
Interest Income,,106200000.0,258200000.0,240400000.0
Normalized Income,-3479100000.0,-1630394299.825085,-2105829008.009454,-956380000.0
Net Income From Continuing And Discontinued Operation,-3479100000.0,-1595300000.0,-2351800000.0,-972200000.0
Total Expenses,11419800000.0,7086600000.0,6423400000.0,9964500000.0
Rent Expense Supplemental,,49800000.0,24700000.0,34800000.0
Diluted Average Shares,182917981.0,182947248.0,182900540.0,182900540.0
Basic Average Shares,182917981.0,182947248.0,182900540.0,182900540.0
Diluted EPS,-19.02,-8.72,-12.86,-5.32
Basic EPS,-19.02,-8.72,-12.86,-5.32
Diluted NI Availto Com Stockholders,-3479100000.0,-1595300000.0,-2351800000.0,-972200000.0
Net Income Common Stockholders,-3479100000.0,-1595300000.0,-2351800000.0,-972200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-3479100000.0,-1595300000.0,-2351800000.0,-972200000.0
Minority Interests,31700000.0,20800000.0,-300000.0,-800000.0
Net Income Including Noncontrolling Interests,-3510800000.0,-1616100000.0,-2352100000.0,-971400000.0
Net Income Continuous Operations,-3510800000.0,-1616100000.0,-2352100000.0,-971400000.0
Tax Provision,-1056900000.0,-327300000.0,-694300000.0,1414000000.0
Pretax Income,-4567700000.0,-1943800000.0,-3046400000.0,442600000.0
Other Non Operating Income Expenses,246800000.0,27300000.0,100400000.0,58000000.0
Special Income Charges,,29600000.0,-145300000.0,-59900000.0
Other Special Charges,,-37500000.0,-9300000.0,59300000.0
Write Off,,7900000.0,4600000.0,600000.0
Net Non Operating Interest Income Expense,-1128000000.0,-1104700000.0,-1356100000.0,-842600000.0
Total Other Finance Cost,,186900000.0,187200000.0,-18400000.0
Interest Expense Non Operating,1128000000.0,1024000000.0,1427100000.0,1101400000.0
Interest Income Non Operating,,106200000.0,258200000.0,240400000.0
Operating Income,-3686500000.0,-908600000.0,-1666400000.0,1249800000.0
Operating Expense,2756900000.0,1510300000.0,1688300000.0,2106300000.0
Other Operating Expenses,1709600000.0,87000000.0,47300000.0,107200000.0
Depreciation And Amortization In Income Statement,653700000.0,465800000.0,634000000.0,726700000.0
Amortization,,500000.0,400000.0,1000000.0
Depreciation Income Statement,653700000.0,465300000.0,633600000.0,725700000.0
Selling General And Administration,,501100000.0,644400000.0,665300000.0
Selling And Marketing Expense,,320600000.0,475300000.0,430600000.0
General And Administrative Expense,,180500000.0,169100000.0,234700000.0
Rent And Landing Fees,,49800000.0,24700000.0,34800000.0
Gross Profit,-929600000.0,601700000.0,21900000.0,3356100000.0
Cost Of Revenue,8662900000.0,5576300000.0,4735100000.0,7858200000.0
Total Revenue,7733300000.0,6178000000.0,4757000000.0,11214300000.0
Operating Revenue,7733300000.0,6178000000.0,4757000000.0,11214300000.0
