,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-227280000.0,-11115607.06927,-85639767.161534,-96503678.997068
Tax Rate For Calcs,0.4,0.344884,0.341208,0.257976
Normalized EBITDA,8268300000.0,11536150000.0,15211800000.0,19825770000.0
Total Unusual Items,-568200000.0,-32230000.0,-250990000.0,-374080000.0
Total Unusual Items Excluding Goodwill,-568200000.0,-32230000.0,-250990000.0,-374080000.0
Net Income From Continuing Operation Net Minority Interest,-609800000.0,4139360000.0,5741160000.0,8982460000.0
Reconciled Depreciation,5540300000.0,3817040000.0,4516480000.0,4619290000.0
Reconciled Cost Of Revenue,18779300000.0,17869880000.0,17534520000.0,34544700000.0
EBITDA,7700100000.0,11503920000.0,14960810000.0,19451690000.0
EBIT,2159800000.0,7686880000.0,10444330000.0,14832400000.0
Net Interest Income,-1882000000.0,-1430350000.0,-1760000000.0,-2658820000.0
Interest Expense,1882000000.0,1382410000.0,1733570000.0,2727090000.0
Interest Income,98280000.0,24510000.0,80970000.0,215270000.0
Normalized Income,-268880000.0,4160474392.93073,5906510232.838466,9260036321.002932
Net Income From Continuing And Discontinued Operation,-609800000.0,4139360000.0,8358690000.0,8982460000.0
Total Expenses,59970800000.0,52347140000.0,48452040000.0,74886210000.0
Rent Expense Supplemental,77730000.0,44950000.0,49080000.0,74720000.0
Diluted Average Shares,159147533.0,159173999.0,159266462.0,159278804.0
Basic Average Shares,159147533.0,159173999.0,159266462.0,159278804.0
Diluted EPS,-3.83,26.0,52.48,56.39
Basic EPS,-3.83,26.0,52.48,56.39
Diluted NI Availto Com Stockholders,-609800000.0,4139360000.0,8358690000.0,8982460000.0
Net Income Common Stockholders,-609800000.0,4139360000.0,8358690000.0,8982460000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-609800000.0,4139360000.0,8358690000.0,8982460000.0
Minority Interests,39000000.0,9200000.0,2580000.0,30000.0
Net Income Including Noncontrolling Interests,-648800000.0,4130160000.0,8356110000.0,8982430000.0
Net Income Discontinuous Operations,,0.0,2617530000.0,
Net Income Continuous Operations,-648800000.0,4130160000.0,5738580000.0,8982430000.0
Tax Provision,926600000.0,2174310000.0,2972180000.0,3122880000.0
Pretax Income,277800000.0,6304470000.0,8710760000.0,12105310000.0
Other Non Operating Income Expenses,383300000.0,86900000.0,67180000.0,115140000.0
Special Income Charges,-568200000.0,-33700000.0,-279220000.0,-371710000.0
Other Special Charges,594740000.0,33700000.0,279220000.0,258510000.0
Write Off,,,,36710000.0
Impairment Of Capital Assets,,,,113200000.0
Net Non Operating Interest Income Expense,-1882000000.0,-1430350000.0,-1760000000.0,-2658820000.0
Total Other Finance Cost,196050000.0,72450000.0,107400000.0,147000000.0
Interest Expense Non Operating,1882000000.0,1382410000.0,1733570000.0,2727090000.0
Interest Income Non Operating,98280000.0,24510000.0,80970000.0,215270000.0
Operating Income,2222200000.0,8244510000.0,11186720000.0,14879160000.0
Operating Expense,41191500000.0,34477260000.0,30917520000.0,40341510000.0
Other Operating Expenses,14615300000.0,6634990000.0,5532240000.0,11122050000.0
Depreciation And Amortization In Income Statement,5540300000.0,3817040000.0,3489470000.0,4619290000.0
Amortization,2378670000.0,895470000.0,884970000.0,1107380000.0
Depreciation Income Statement,5540300000.0,2921570000.0,2604500000.0,3511910000.0
Selling General And Administration,3757290000.0,4017200000.0,3813110000.0,4783570000.0
Selling And Marketing Expense,1526510000.0,1559240000.0,1490510000.0,2318880000.0
General And Administrative Expense,2230780000.0,2457960000.0,2322600000.0,2464690000.0
Rent And Landing Fees,77730000.0,44950000.0,49080000.0,74720000.0
Gross Profit,43413700000.0,42721770000.0,42104240000.0,55220670000.0
Cost Of Revenue,18779300000.0,17869880000.0,17534520000.0,34544700000.0
Total Revenue,62193000000.0,60591650000.0,59638760000.0,89765370000.0
Operating Revenue,62193000000.0,60591650000.0,59638760000.0,89765370000.0
