,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-8774712.00278,6604035.298976,23401.198631
Tax Rate For Calcs,0.348856,0.342936,0.195536,0.241249
Normalized EBITDA,3435752000.0,2233691000.0,2158338000.0,2354773000.0
Total Unusual Items,0.0,-25587000.0,33774000.0,97000.0
Total Unusual Items Excluding Goodwill,0.0,-25587000.0,33774000.0,97000.0
Net Income From Continuing Operation Net Minority Interest,1433914000.0,799839000.0,921400000.0,956358000.0
Reconciled Depreciation,740375000.0,678567000.0,657213000.0,649404000.0
Reconciled Cost Of Revenue,17560698000.0,15426092000.0,11553140000.0,11633824000.0
EBITDA,3435752000.0,2208104000.0,2192112000.0,2354870000.0
EBIT,2695377000.0,1529537000.0,1534899000.0,1705466000.0
Net Interest Income,-493232000.0,-291472000.0,-378218000.0,-435279000.0
Interest Expense,493232000.0,312244000.0,389540000.0,445028000.0
Interest Income,352949000.0,22717000.0,15208000.0,8089000.0
Normalized Income,1433914000.0,816651287.99722,894230035.298976,956284401.198631
Net Income From Continuing And Discontinued Operation,1433914000.0,799839000.0,921400000.0,956358000.0
Total Expenses,22953974000.0,18165109000.0,13599159000.0,13867537000.0
Rent Expense Supplemental,7092000.0,6317000.0,8384000.0,8150000.0
Diluted Average Shares,12539700.0,12539700.0,12539700.0,12539700.0
Basic Average Shares,12539700.0,12539700.0,12539700.0,12539700.0
Diluted EPS,114.35,63.78,73.48,76.27
Basic EPS,114.35,63.78,73.48,76.27
Diluted NI Availto Com Stockholders,1433914000.0,799839000.0,921400000.0,956358000.0
Net Income Common Stockholders,1433914000.0,799839000.0,921400000.0,956358000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1433914000.0,799839000.0,921400000.0,956358000.0
Net Income Including Noncontrolling Interests,1433914000.0,799839000.0,921400000.0,956358000.0
Net Income Continuous Operations,1433914000.0,799839000.0,921400000.0,956358000.0
Tax Provision,768231000.0,417454000.0,223959000.0,304080000.0
Pretax Income,2202145000.0,1217293000.0,1145359000.0,1260438000.0
Other Non Operating Income Expenses,393592000.0,32738000.0,41186000.0,30241000.0
Special Income Charges,0.0,-25587000.0,33774000.0,97000.0
Other Special Charges,-91000.0,25587000.0,-33774000.0,-97000.0
Impairment Of Capital Assets,492000.0,,,
Net Non Operating Interest Income Expense,-493232000.0,-291472000.0,-378218000.0,-435279000.0
Total Other Finance Cost,5846000.0,1945000.0,3886000.0,-1660000.0
Interest Expense Non Operating,493232000.0,312244000.0,389540000.0,445028000.0
Interest Income Non Operating,352949000.0,22717000.0,15208000.0,8089000.0
Operating Income,2301785000.0,1501563000.0,1448566000.0,1665177000.0
Operating Expense,5393276000.0,2739017000.0,2046019000.0,2233713000.0
Other Operating Expenses,3214153000.0,835438000.0,629460000.0,749187000.0
Depreciation And Amortization In Income Statement,740375000.0,678567000.0,657213000.0,649404000.0
Depreciation Income Statement,740375000.0,678567000.0,657213000.0,649404000.0
Research And Development,170175000.0,111682000.0,31354000.0,58594000.0
Selling General And Administration,223258000.0,255233000.0,159693000.0,209644000.0
Selling And Marketing Expense,140929000.0,180354000.0,103462000.0,158999000.0
General And Administrative Expense,82329000.0,74879000.0,56231000.0,50645000.0
Rent And Landing Fees,7092000.0,6317000.0,8384000.0,8150000.0
Gross Profit,7695061000.0,4240580000.0,3494585000.0,3898890000.0
Cost Of Revenue,17560698000.0,15426092000.0,11553140000.0,11633824000.0
Total Revenue,25255759000.0,19666672000.0,15047725000.0,15532714000.0
Operating Revenue,25255759000.0,19666672000.0,15047725000.0,15532714000.0
