,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-4057719.0,-1493181.9,1469802.227337
Tax Rate For Calcs,0.257918,0.2406,0.2401,0.236874
Normalized EBITDA,3077900000.0,3424384000.0,4424766000.0,2671472000.0
Total Unusual Items,0.0,-16865000.0,-6219000.0,6205000.0
Total Unusual Items Excluding Goodwill,0.0,-16865000.0,-6219000.0,6205000.0
Net Income From Continuing Operation Net Minority Interest,1663100000.0,2050386000.0,2804130000.0,1414006000.0
Reconciled Depreciation,503200000.0,500489000.0,498835000.0,487533000.0
Reconciled Cost Of Revenue,18885100000.0,19848201000.0,15544706000.0,14018253000.0
EBITDA,3077900000.0,3407519000.0,4418547000.0,2677677000.0
EBIT,2574700000.0,2907030000.0,3919712000.0,2190144000.0
Net Interest Income,-332900000.0,-231908000.0,-236348000.0,-362977000.0
Interest Expense,332900000.0,207479000.0,229573000.0,337259000.0
Interest Income,6992000.0,7169000.0,25958000.0,11257000.0
Normalized Income,1663100000.0,2063193281.0,2808855818.1,1409270802.227337
Net Income From Continuing And Discontinued Operation,1663100000.0,2050386000.0,2804130000.0,1414006000.0
Total Expenses,24607700000.0,21908488000.0,17597936000.0,15830913000.0
Rent Expense Supplemental,600000.0,600000.0,600000.0,600000.0
Diluted Average Shares,92600000.0,92600000.0,93200000.0,93200000.0
Basic Average Shares,92600000.0,92600000.0,93200000.0,93200000.0
Diluted EPS,17.959914,22.142397,30.09,15.171738
Basic EPS,17.959914,22.142397,30.09,15.171738
Diluted NI Availto Com Stockholders,1663100000.0,2050386000.0,2804130000.0,1414006000.0
Net Income Common Stockholders,1663100000.0,2050386000.0,2804130000.0,1414006000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1663100000.0,2050386000.0,2804130000.0,1414006000.0
Minority Interests,-484000.0,428000.0,147000.0,21000.0
Net Income Including Noncontrolling Interests,1663600000.0,2049958000.0,2803983000.0,1413985000.0
Net Income Continuous Operations,1663600000.0,2049958000.0,2803983000.0,1413985000.0
Tax Provision,578200000.0,649593000.0,886156000.0,438900000.0
Pretax Income,2241800000.0,2699551000.0,3690139000.0,1852885000.0
Other Non Operating Income Expenses,21900000.0,-45632000.0,-27397000.0,-20339000.0
Special Income Charges,0.0,-16865000.0,-6219000.0,6205000.0
Other Special Charges,,,-32668000.0,-44665000.0
Write Off,15305000.0,16865000.0,38887000.0,38460000.0
Net Non Operating Interest Income Expense,-332900000.0,-231908000.0,-236348000.0,-362977000.0
Total Other Finance Cost,38448000.0,31598000.0,32733000.0,36975000.0
Interest Expense Non Operating,332900000.0,207479000.0,229573000.0,337259000.0
Interest Income Non Operating,6992000.0,7169000.0,25958000.0,11257000.0
Operating Income,2552800000.0,2977970000.0,3949862000.0,2229972000.0
Operating Expense,5722600000.0,2060287000.0,2053230000.0,1812660000.0
Other Operating Expenses,4299200000.0,3226000.0,3915000.0,3814000.0
Depreciation And Amortization In Income Statement,503200000.0,500489000.0,498835000.0,487533000.0
Amortization,648000.0,407000.0,11755000.0,14814000.0
Depreciation Income Statement,503200000.0,500082000.0,487080000.0,472719000.0
Selling General And Administration,836523000.0,815937000.0,744591000.0,626156000.0
Selling And Marketing Expense,702800000.0,683648000.0,650196000.0,545317000.0
General And Administrative Expense,133723000.0,132289000.0,94395000.0,80839000.0
Gross Profit,8275400000.0,5038257000.0,6003092000.0,4042632000.0
Cost Of Revenue,18885100000.0,19848201000.0,15544706000.0,14018253000.0
Total Revenue,27160500000.0,24886458000.0,21547798000.0,18060885000.0
Operating Revenue,27160500000.0,24886458000.0,21547798000.0,18060885000.0
