,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-315092528.877548,832400.0,20529057.654026,112466010.910012
Tax Rate For Calcs,0.033757,0.4,0.342831,0.218729
Normalized EBITDA,1104100000.0,769322000.0,2082921000.0,587694000.0
Total Unusual Items,-9334200000.0,2081000.0,59881000.0,514180000.0
Total Unusual Items Excluding Goodwill,-9334200000.0,2081000.0,59881000.0,514180000.0
Net Income From Continuing Operation Net Minority Interest,-10565000000.0,-1809248000.0,-523909000.0,-1477897000.0
Reconciled Depreciation,698900000.0,748081000.0,903806000.0,779498000.0
Reconciled Cost Of Revenue,1273400000.0,3351703000.0,3108658000.0,2169519000.0
EBITDA,-8230100000.0,771403000.0,2142802000.0,1101874000.0
EBIT,-8929000000.0,23322000.0,1238996000.0,322376000.0
Net Interest Income,-2005100000.0,-1607081000.0,-1983026000.0,-2211614000.0
Interest Expense,2005100000.0,1645032000.0,2036217000.0,2214033000.0
Interest Income,,47820000.0,62113000.0,55307000.0
Normalized Income,-1545892528.877548,-1810496600.0,-563260942.345974,-1879610989.089988
Net Income From Continuing And Discontinued Operation,-10565000000.0,-1809248000.0,-523909000.0,-1477897000.0
Total Expenses,13460900000.0,13300383000.0,13009755000.0,11521167000.0
Rent Expense Supplemental,,2834000.0,4038000.0,8788000.0
Diluted Average Shares,104459166.0,104457275.0,104455735.0,104455735.0
Basic Average Shares,104459166.0,104457275.0,104455735.0,104455735.0
Diluted EPS,-101.14,-17.32,-5.02,-14.15
Basic EPS,-101.14,-17.32,-5.02,-14.15
Diluted NI Availto Com Stockholders,-10565000000.0,-1809248000.0,-523909000.0,-1477897000.0
Net Income Common Stockholders,-10565000000.0,-1809248000.0,-523909000.0,-1477897000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-10565000000.0,-1809248000.0,-523909000.0,-1477897000.0
Minority Interests,0.0,0.0,,0.0
Net Income Including Noncontrolling Interests,-10565000000.0,-1809248000.0,-523909000.0,-1477897000.0
Net Income Continuous Operations,-10565000000.0,-1809248000.0,-523909000.0,-1477897000.0
Tax Provision,-369100000.0,187538000.0,-273312000.0,-413760000.0
Pretax Income,-10934100000.0,-1621710000.0,-797221000.0,-1891657000.0
Other Non Operating Income Expenses,170400000.0,27894000.0,40123000.0,193009000.0
Special Income Charges,-9334200000.0,163000.0,52442000.0,459351000.0
Other Special Charges,,-41302000.0,-74647000.0,-459351000.0
Write Off,,41139000.0,22205000.0,0.0
Impairment Of Capital Assets,,,0.0,-157439000.0
Net Non Operating Interest Income Expense,-2005100000.0,-1607081000.0,-1983026000.0,-2211614000.0
Total Other Finance Cost,,9869000.0,8922000.0,52888000.0
Interest Expense Non Operating,2005100000.0,1645032000.0,2036217000.0,2214033000.0
Interest Income Non Operating,,47820000.0,62113000.0,55307000.0
Operating Income,234800000.0,-7071000.0,1014207000.0,-346603000.0
Operating Expense,12187500000.0,9948680000.0,9901097000.0,9351648000.0
Other Operating Expenses,4265700000.0,2227784000.0,2437286000.0,2267520000.0
Depreciation And Amortization In Income Statement,698900000.0,748081000.0,903806000.0,779498000.0
Amortization,,31299000.0,32178000.0,32714000.0
Depreciation Income Statement,698900000.0,716782000.0,871628000.0,746784000.0
Selling General And Administration,,825789000.0,878708000.0,809788000.0
Selling And Marketing Expense,,674503000.0,661906000.0,611096000.0
General And Administrative Expense,,151286000.0,216802000.0,198692000.0
Rent And Landing Fees,,2834000.0,4038000.0,8788000.0
Gross Profit,12422300000.0,9941609000.0,10915304000.0,9005045000.0
Cost Of Revenue,1273400000.0,3351703000.0,3108658000.0,2169519000.0
Total Revenue,13695700000.0,13293312000.0,14023962000.0,11174564000.0
Operating Revenue,13695700000.0,13293312000.0,14023962000.0,11174564000.0
