,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,29411487.485649,73535397.143215,65565744.001494
Tax Rate For Calcs,0.208011,0.16466,0.202724,0.199788
Normalized EBITDA,4119696000.0,2460084000.0,2138164000.0,2877339000.0
Total Unusual Items,0.0,178620000.0,362736000.0,328176000.0
Total Unusual Items Excluding Goodwill,0.0,178620000.0,362736000.0,328176000.0
Net Income From Continuing Operation Net Minority Interest,2906363000.0,1891712000.0,1724556000.0,2338901000.0
Reconciled Depreciation,327882000.0,283055000.0,257306000.0,224377000.0
Reconciled Cost Of Revenue,358748000.0,271925000.0,180830000.0,197681000.0
EBITDA,4119696000.0,2638704000.0,2500900000.0,3205515000.0
EBIT,3791814000.0,2355649000.0,2243594000.0,2981138000.0
Net Interest Income,-122112000.0,127521000.0,146060000.0,-2422000.0
Interest Expense,122112000.0,91049000.0,80533000.0,58285000.0
Interest Income,375557000.0,219716000.0,228256000.0,57819000.0
Normalized Income,2906363000.0,1742503487.485649,1435355397.143215,2076290744.001494
Net Income From Continuing And Discontinued Operation,2906363000.0,1891712000.0,1724556000.0,2338901000.0
Total Expenses,2300755000.0,1446555000.0,1282662000.0,1738796000.0
Rent Expense Supplemental,21328000.0,4601000.0,8207000.0,30877000.0
Diluted Average Shares,70459960.0,70459960.0,70459960.0,70459960.0
Basic Average Shares,70459960.0,70459960.0,70459960.0,70459960.0
Diluted EPS,41.25,26.85,24.48,33.19
Basic EPS,41.25,26.85,24.48,33.19
Diluted NI Availto Com Stockholders,2906363000.0,1891712000.0,1724556000.0,2338901000.0
Net Income Common Stockholders,2906363000.0,1891712000.0,1724556000.0,2338901000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2906363000.0,1891712000.0,1724556000.0,2338901000.0
Minority Interests,-40000.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,2906363000.0,1891712000.0,1724556000.0,2338901000.0
Net Income Continuous Operations,2906363000.0,1891712000.0,1724556000.0,2338901000.0
Tax Provision,763339000.0,372888000.0,438505000.0,583952000.0
Pretax Income,3669702000.0,2264600000.0,2163061000.0,2922853000.0
Other Non Operating Income Expenses,632553000.0,27470000.0,20576000.0,14274000.0
Special Income Charges,0.0,-20625000.0,-28926000.0,-20843000.0
Other Special Charges,186815000.0,13077000.0,,
Write Off,4130000.0,7548000.0,28926000.0,20843000.0
Net Non Operating Interest Income Expense,-122112000.0,127521000.0,146060000.0,-2422000.0
Total Other Finance Cost,2820000.0,1146000.0,1663000.0,1956000.0
Interest Expense Non Operating,122112000.0,91049000.0,80533000.0,58285000.0
Interest Income Non Operating,375557000.0,219716000.0,228256000.0,57819000.0
Operating Income,3159261000.0,1927432000.0,1628315000.0,2578522000.0
Operating Expense,1942007000.0,1174630000.0,1101832000.0,1541115000.0
Other Operating Expenses,1417678000.0,495368000.0,414229000.0,627205000.0
Depreciation And Amortization In Income Statement,327882000.0,283055000.0,257306000.0,224377000.0
Depreciation Income Statement,327882000.0,283055000.0,257306000.0,224377000.0
Selling General And Administration,116903000.0,86977000.0,63693000.0,161880000.0
Selling And Marketing Expense,35778000.0,17359000.0,16666000.0,9821000.0
General And Administrative Expense,81125000.0,69618000.0,47027000.0,152059000.0
Rent And Landing Fees,21328000.0,4601000.0,8207000.0,30877000.0
Gross Profit,5101268000.0,3102062000.0,2730147000.0,4119637000.0
Cost Of Revenue,358748000.0,271925000.0,180830000.0,197681000.0
Total Revenue,5460016000.0,3373987000.0,2910977000.0,4317318000.0
Operating Revenue,5460016000.0,3373987000.0,2910977000.0,4317318000.0
