,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,3232691.484829,-22769176.837337,-132738922.211238
Tax Rate For Calcs,0.249707,0.331151,0.263349,0.293045
Normalized EBITDA,6063534000.0,5491479000.0,3492563000.0,3285924000.0
Total Unusual Items,-209015000.0,9762000.0,-86460000.0,-452964000.0
Total Unusual Items Excluding Goodwill,-209015000.0,9762000.0,-86460000.0,-452964000.0
Net Income From Continuing Operation Net Minority Interest,3832956000.0,3130555000.0,1914674000.0,1505815000.0
Reconciled Depreciation,775080000.0,742817000.0,686508000.0,763107000.0
Reconciled Cost Of Revenue,19162063000.0,15020790000.0,10405384000.0,11605281000.0
EBITDA,6063534000.0,5501241000.0,3406103000.0,2832960000.0
EBIT,5288454000.0,4758424000.0,2719595000.0,2069853000.0
Net Interest Income,-169784000.0,14686000.0,-124848000.0,-298074000.0
Interest Expense,169784000.0,76369000.0,123814000.0,297669000.0
Interest Income,207257000.0,103610000.0,8889000.0,11903000.0
Normalized Income,3832956000.0,3124025691.484829,1978364823.162663,1826040077.788762
Net Income From Continuing And Discontinued Operation,3832956000.0,3130555000.0,1914674000.0,1505815000.0
Total Expenses,31654111000.0,25467932000.0,18525194000.0,20476236000.0
Rent Expense Supplemental,121616000.0,112459000.0,111031000.0,110064000.0
Diluted Average Shares,222172990.0,222172990.0,222172990.0,222172990.0
Basic Average Shares,222172990.0,222172990.0,222172990.0,222172990.0
Diluted EPS,17.25,14.09,8.62,6.78
Basic EPS,17.25,14.09,8.62,6.78
Diluted NI Availto Com Stockholders,3832956000.0,3130555000.0,1914674000.0,1505815000.0
Net Income Common Stockholders,3832956000.0,3130555000.0,1914674000.0,1505815000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3832956000.0,3130555000.0,1914674000.0,1505815000.0
Minority Interests,-7547000.0,-1035000.0,2490000.0,252961000.0
Net Income Including Noncontrolling Interests,3840503000.0,3131590000.0,1912184000.0,1252854000.0
Net Income Continuous Operations,3840503000.0,3131590000.0,1912184000.0,1252854000.0
Tax Provision,1278167000.0,1550465000.0,683597000.0,519330000.0
Pretax Income,5118670000.0,4682055000.0,2595781000.0,1772184000.0
Other Non Operating Income Expenses,476897000.0,3092000.0,70733000.0,19829000.0
Special Income Charges,-209015000.0,-5005000.0,-94529000.0,-463992000.0
Other Special Charges,132627000.0,-26115000.0,93706000.0,-53499000.0
Write Off,76388000.0,31120000.0,823000.0,517491000.0
Impairment Of Capital Assets,,,0.0,
Net Non Operating Interest Income Expense,-169784000.0,14686000.0,-124848000.0,-298074000.0
Total Other Finance Cost,14784000.0,12555000.0,9923000.0,12308000.0
Interest Expense Non Operating,169784000.0,76369000.0,123814000.0,297669000.0
Interest Income Non Operating,207257000.0,103610000.0,8889000.0,11903000.0
Operating Income,4811557000.0,4619129000.0,2671045000.0,2561905000.0
Operating Expense,12492048000.0,10447142000.0,8119810000.0,8870955000.0
Other Operating Expenses,6967861000.0,2405669000.0,1978439000.0,2263304000.0
Depreciation And Amortization In Income Statement,775080000.0,742817000.0,686508000.0,763107000.0
Amortization,1344000.0,1905000.0,2373000.0,2560000.0
Depreciation Income Statement,775080000.0,740912000.0,684135000.0,760547000.0
Selling General And Administration,3617220000.0,3193616000.0,2131569000.0,2286405000.0
Selling And Marketing Expense,3203847000.0,2767331000.0,2034718000.0,2215024000.0
General And Administrative Expense,413373000.0,426285000.0,96851000.0,71381000.0
Rent And Landing Fees,121616000.0,112459000.0,111031000.0,110064000.0
Gross Profit,17303605000.0,15066271000.0,10790855000.0,11432860000.0
Cost Of Revenue,19162063000.0,15020790000.0,10405384000.0,11605281000.0
Total Revenue,36465668000.0,30087061000.0,21196239000.0,23038141000.0
Operating Revenue,36465668000.0,30087061000.0,21196239000.0,23038141000.0
