,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,113242207.795168,89507899.25036,1785375.54979
Tax Rate For Calcs,0.179402,0.316781,0.158579,0.221924
Normalized EBITDA,17427100000.0,14666680000.0,6975493000.0,4245930000.0
Total Unusual Items,,357478000.0,564439000.0,8045000.0
Total Unusual Items Excluding Goodwill,,357478000.0,564439000.0,8045000.0
Net Income From Continuing Operation Net Minority Interest,12659200000.0,8986043000.0,4501303000.0,1095905000.0
Reconciled Depreciation,1850000000.0,1817722000.0,1801444000.0,1745085000.0
Reconciled Cost Of Revenue,69429500000.0,54781206000.0,49794373000.0,53721220000.0
EBITDA,17427100000.0,15024158000.0,7539932000.0,4253975000.0
EBIT,15577100000.0,13206436000.0,5738488000.0,2508890000.0
Net Interest Income,-150300000.0,578777000.0,-187011000.0,-941636000.0
Interest Expense,150300000.0,54340000.0,389119000.0,1099716000.0
Interest Income,,676494000.0,242941000.0,206338000.0
Normalized Income,12659200000.0,8741807207.795168,4026371899.25036,1089645375.54979
Net Income From Continuing And Discontinued Operation,12659200000.0,8986043000.0,4501303000.0,1095905000.0
Total Expenses,87130100000.0,69283213000.0,65344309000.0,69393541000.0
Rent Expense Supplemental,,62522000.0,81501000.0,255572000.0
Diluted Average Shares,398463960.0,398483370.0,398477530.0,398477530.0
Basic Average Shares,398463960.0,398483370.0,398477530.0,398477530.0
Diluted EPS,31.77,22.55,11.3,2.75
Basic EPS,31.77,22.55,11.3,2.75
Diluted NI Availto Com Stockholders,12659200000.0,8986043000.0,4501303000.0,1095905000.0
Average Dilution Earnings,,0.0,0.0,0.0
Net Income Common Stockholders,12659200000.0,8986043000.0,4501303000.0,1095905000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,12659200000.0,8986043000.0,4501303000.0,1095905000.0
Minority Interests,,279000.0,229000.0,-540000.0
Net Income Including Noncontrolling Interests,12659200000.0,8985763000.0,4501073000.0,1096445000.0
Net Income Discontinuous Operations,,0.0,,
Net Income Continuous Operations,12659200000.0,8985763000.0,4501074000.0,1096445000.0
Tax Provision,2767600000.0,4166333000.0,848295000.0,312729000.0
Pretax Income,15426800000.0,13152096000.0,5349369000.0,1409174000.0
Other Non Operating Income Expenses,-11009700000.0,-9695246000.0,-6176233000.0,-6311621000.0
Special Income Charges,,357478000.0,564439000.0,8045000.0
Other Special Charges,,-357478000.0,-619105000.0,-95048000.0
Write Off,,0.0,54666000.0,87003000.0
Net Non Operating Interest Income Expense,-150300000.0,578777000.0,-187011000.0,-941636000.0
Total Other Finance Cost,,43377000.0,40833000.0,48258000.0
Interest Expense Non Operating,150300000.0,54340000.0,389119000.0,1099716000.0
Interest Income Non Operating,,676494000.0,242941000.0,206338000.0
Operating Income,26556800000.0,21543159000.0,10996305000.0,8586238000.0
Operating Expense,17700600000.0,14502007000.0,15549936000.0,15672321000.0
Other Operating Expenses,9199600000.0,3198462000.0,2993097000.0,2951221000.0
Depreciation And Amortization In Income Statement,1820200000.0,1787969000.0,1771957000.0,1709487000.0
Depreciation Income Statement,1820200000.0,1787969000.0,1771957000.0,1709487000.0
Research And Development,,1240000.0,1893000.0,1313000.0
Selling General And Administration,,2900225000.0,3845182000.0,3519758000.0
Selling And Marketing Expense,,2630555000.0,3688490000.0,3415602000.0
General And Administrative Expense,,269670000.0,156692000.0,104156000.0
Rent And Landing Fees,,62522000.0,81501000.0,255572000.0
Gross Profit,44257400000.0,36045166000.0,26546241000.0,24258559000.0
Cost Of Revenue,69429500000.0,54781206000.0,49794373000.0,53721220000.0
Total Revenue,113686900000.0,90826372000.0,76340614000.0,77979779000.0
Operating Revenue,113686900000.0,90826372000.0,76340614000.0,77979779000.0
