,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-5220290.013244,2583462.775934,8609388.076586
Tax Rate For Calcs,0.272211,0.245776,0.251505,0.25529
Normalized EBITDA,1501231000.0,883187000.0,772086000.0,899878000.0
Total Unusual Items,914000.0,-21240000.0,10272000.0,33724000.0
Total Unusual Items Excluding Goodwill,914000.0,-21240000.0,10272000.0,33724000.0
Net Income From Continuing Operation Net Minority Interest,698295000.0,378707000.0,288517000.0,440415000.0
Reconciled Depreciation,236525000.0,220415000.0,235411000.0,257591000.0
Reconciled Cost Of Revenue,5182803000.0,5282382000.0,4465146000.0,2652718000.0
EBITDA,1501231000.0,861947000.0,782358000.0,933602000.0
EBIT,1264706000.0,641532000.0,546947000.0,676011000.0
Net Interest Income,-305231000.0,-191918000.0,-228439000.0,-114914000.0
Interest Expense,305231000.0,139417000.0,161484000.0,84620000.0
Interest Income,29745000.0,22515000.0,28147000.0,32730000.0
Normalized Income,698295000.0,394726709.986756,280828462.775934,415300388.076586
Net Income From Continuing And Discontinued Operation,698295000.0,378707000.0,288517000.0,440415000.0
Total Expenses,6915476000.0,6724219000.0,5709900000.0,4031498000.0
Rent Expense Supplemental,12929000.0,9762000.0,8272000.0,6789000.0
Diluted Average Shares,86611675.0,86611675.0,86611675.0,86611675.0
Basic Average Shares,86611675.0,86611675.0,86611675.0,86611675.0
Diluted EPS,8.06,4.37,3.33,5.08
Basic EPS,8.06,4.37,3.33,5.08
Diluted NI Availto Com Stockholders,698295000.0,378707000.0,288517000.0,440415000.0
Net Income Common Stockholders,698295000.0,378707000.0,288517000.0,440415000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,698295000.0,378707000.0,288517000.0,440415000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,698295000.0,378707000.0,288517000.0,440415000.0
Net Income Continuous Operations,698295000.0,378707000.0,288517000.0,440415000.0
Tax Provision,261180000.0,123408000.0,96946000.0,150976000.0
Pretax Income,959475000.0,502115000.0,385463000.0,591391000.0
Other Non Operating Income Expenses,54680000.0,2374000.0,3931000.0,1883000.0
Special Income Charges,914000.0,16393000.0,-218000.0,487000.0
Other Special Charges,-914000.0,-16393000.0,218000.0,-487000.0
Net Non Operating Interest Income Expense,-305231000.0,-191918000.0,-228439000.0,-114914000.0
Total Other Finance Cost,79015000.0,75016000.0,95102000.0,63024000.0
Interest Expense Non Operating,305231000.0,139417000.0,161484000.0,84620000.0
Interest Income Non Operating,29745000.0,22515000.0,28147000.0,32730000.0
Operating Income,1239681000.0,761270000.0,699222000.0,640325000.0
Operating Expense,1732673000.0,1441837000.0,1244754000.0,1378780000.0
Other Operating Expenses,543704000.0,337681000.0,270166000.0,315669000.0
Depreciation And Amortization In Income Statement,236525000.0,220415000.0,235411000.0,257591000.0
Amortization,7846000.0,,,
Depreciation Income Statement,236525000.0,220415000.0,235411000.0,257591000.0
Selling General And Administration,88199000.0,97819000.0,67497000.0,81472000.0
Selling And Marketing Expense,17834000.0,27280000.0,12684000.0,16882000.0
General And Administrative Expense,70365000.0,70539000.0,54813000.0,64590000.0
Rent And Landing Fees,12929000.0,9762000.0,8272000.0,6789000.0
Gross Profit,2972354000.0,2203107000.0,1943976000.0,2019105000.0
Cost Of Revenue,5182803000.0,5282382000.0,4465146000.0,2652718000.0
Total Revenue,8155157000.0,7485489000.0,6409122000.0,4671823000.0
Operating Revenue,8155157000.0,7485489000.0,6409122000.0,4671823000.0
