,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-165767233.223208,-279452400.0,22318088100.0
Tax Rate For Calcs,0.248117,0.249513,0.3,0.3
Normalized EBITDA,15774421000.0,16058248000.0,10915320000.0,4604285000.0
Total Unusual Items,-82495000.0,-664362000.0,-931508000.0,74393627000.0
Total Unusual Items Excluding Goodwill,-82495000.0,-664362000.0,-931508000.0,74393627000.0
Net Income From Continuing Operation Net Minority Interest,8864411000.0,8063089000.0,6807718000.0,76720227000.0
Reconciled Depreciation,1596300000.0,1330659000.0,1332509000.0,1357736000.0
Reconciled Cost Of Revenue,280742449000.0,217432875000.0,146013608000.0,120357296000.0
EBITDA,15774421000.0,15393886000.0,9983812000.0,78997912000.0
EBIT,14178121000.0,14063227000.0,8651303000.0,77640176000.0
Net Interest Income,-2388508000.0,-3243393000.0,-3348998000.0,-806447000.0
Interest Expense,2388508000.0,3319412000.0,3507301000.0,1059949000.0
Interest Income,2381722000.0,341652000.0,376932000.0,320064000.0
Normalized Income,8864411000.0,8561683766.776792,7459773600.0,24644688100.0
Net Income From Continuing And Discontinued Operation,8864411000.0,8063089000.0,6807718000.0,76720227000.0
Total Expenses,304036427000.0,224900191000.0,152324569000.0,127903726000.0
Rent Expense Supplemental,432846000.0,279491000.0,256791000.0,244903000.0
Diluted Average Shares,361193578.0,295764706.0,295764706.0,87977821.0
Basic Average Shares,361193578.0,295764706.0,295764706.0,87977821.0
Diluted EPS,24.54,27.26,23.02,872.04
Basic EPS,24.54,27.26,23.02,872.04
Diluted NI Availto Com Stockholders,8864411000.0,8063089000.0,6807718000.0,76720227000.0
Net Income Common Stockholders,8864411000.0,8063089000.0,6807718000.0,76720227000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,8864411000.0,8063089000.0,6807718000.0,76720227000.0
Net Income Including Noncontrolling Interests,8864411000.0,8063089000.0,6807718000.0,76720227000.0
Net Income Continuous Operations,8864411000.0,8063089000.0,6807718000.0,76720227000.0
Tax Provision,2925202000.0,2680726000.0,-1663716000.0,-140000000.0
Pretax Income,11789613000.0,10743815000.0,5144002000.0,76580227000.0
Other Non Operating Income Expenses,2967988000.0,72316000.0,94815000.0,130058000.0
Special Income Charges,-82495000.0,-15096000.0,-19514000.0,74385551000.0
Other Special Charges,23563000.0,-23817000.0,6638000.0,-75211679000.0
Write Off,29664000.0,2297000.0,12876000.0,472381000.0
Impairment Of Capital Assets,29268000.0,36616000.0,,353747000.0
Net Non Operating Interest Income Expense,-2388508000.0,-3243393000.0,-3348998000.0,-806447000.0
Total Other Finance Cost,1977543000.0,265633000.0,218629000.0,66562000.0
Interest Expense Non Operating,2388508000.0,3319412000.0,3507301000.0,1059949000.0
Interest Income Non Operating,2381722000.0,341652000.0,376932000.0,320064000.0
Operating Income,11210123000.0,14283256000.0,9356747000.0,2956442000.0
Operating Expense,23293978000.0,7467316000.0,6310961000.0,7546430000.0
Other Operating Expenses,18918790000.0,1294940000.0,1206670000.0,1199673000.0
Depreciation And Amortization In Income Statement,1596300000.0,1330659000.0,1332509000.0,1357736000.0
Amortization,88554000.0,7257000.0,1640000.0,2140000.0
Depreciation Income Statement,1596300000.0,1323402000.0,1330869000.0,1355596000.0
Selling General And Administration,7634599000.0,5866720000.0,4017653000.0,3894036000.0
Selling And Marketing Expense,7258110000.0,5589242000.0,3789606000.0,3514898000.0
General And Administrative Expense,376489000.0,277478000.0,228047000.0,379138000.0
Gross Profit,34504101000.0,21750572000.0,15667708000.0,10502872000.0
Cost Of Revenue,280742449000.0,217432875000.0,146013608000.0,120357296000.0
Total Revenue,315246550000.0,239183447000.0,161681316000.0,130860168000.0
Operating Revenue,315246550000.0,239183447000.0,161681316000.0,130860168000.0
