,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,106317134.520998,-7488824.950033,44954982.709149
Tax Rate For Calcs,0.182123,0.349486,0.233101,0.354445
Normalized EBITDA,4875100000.0,2929703000.0,3209019000.0,2746577000.0
Total Unusual Items,0.0,140210000.0,-139429000.0,126832000.0
Total Unusual Items Excluding Goodwill,0.0,304210000.0,-32127000.0,126832000.0
Net Income From Continuing Operation Net Minority Interest,2487900000.0,1163953000.0,880596000.0,484161000.0
Reconciled Depreciation,1262600000.0,999789000.0,1213649000.0,1428764000.0
Reconciled Cost Of Revenue,7621200000.0,5826474000.0,9471592000.0,8667576000.0
EBITDA,4875100000.0,3069913000.0,3069590000.0,2873409000.0
EBIT,3612500000.0,2070124000.0,1855941000.0,1444645000.0
Net Interest Income,-570600000.0,-246712000.0,-605536000.0,-720894000.0
Interest Expense,570600000.0,280842000.0,707686000.0,694653000.0
Interest Income,35179000.0,34130000.0,113268000.0,13869000.0
Normalized Income,2487900000.0,802060134.520998,797932175.049967,402283982.709149
Net Income From Continuing And Discontinued Operation,2616300000.0,1932984000.0,880596000.0,484161000.0
Total Expenses,19461800000.0,12400076000.0,16877027000.0,16909916000.0
Rent Expense Supplemental,78134000.0,52171000.0,46990000.0,57314000.0
Diluted Average Shares,64697381.0,64697381.0,69261290.0,72296395.0
Basic Average Shares,64697381.0,64697381.0,69261290.0,72296395.0
Diluted EPS,40.44,29.88,12.71,6.69
Basic EPS,40.44,29.88,12.71,6.69
Diluted NI Availto Com Stockholders,2616300000.0,1932984000.0,880596000.0,484161000.0
Net Income Common Stockholders,2616300000.0,1932984000.0,880596000.0,484161000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2616300000.0,1932984000.0,880596000.0,484161000.0
Net Income Including Noncontrolling Interests,2616300000.0,1932984000.0,880596000.0,484161000.0
Net Income Discontinuous Operations,128400000.0,769031000.0,,
Net Income Continuous Operations,2487900000.0,1163953000.0,880596000.0,484161000.0
Tax Provision,554000000.0,625329000.0,267659000.0,265831000.0
Pretax Income,3041900000.0,1789282000.0,1148255000.0,749992000.0
Other Non Operating Income Expenses,259500000.0,61610000.0,136998000.0,112481000.0
Special Income Charges,0.0,304210000.0,-32127000.0,126832000.0
Other Special Charges,6617000.0,-152816000.0,139429000.0,-122863000.0
Write Off,15600000.0,12606000.0,,-3969000.0
Restructuring And Mergern Acquisition,-15600000.0,,,
Net Non Operating Interest Income Expense,-570600000.0,-246712000.0,-605536000.0,-720894000.0
Total Other Finance Cost,,,11118000.0,40110000.0
Interest Expense Non Operating,570600000.0,280842000.0,707686000.0,694653000.0
Interest Income Non Operating,35179000.0,34130000.0,113268000.0,13869000.0
Operating Income,3353000000.0,1727961000.0,1648921000.0,1492832000.0
Operating Expense,11840600000.0,6573602000.0,7405435000.0,8242340000.0
Other Operating Expenses,8849500000.0,4115554000.0,3790523000.0,4586296000.0
Depreciation And Amortization In Income Statement,1262600000.0,999789000.0,1213648000.0,1428764000.0
Amortization,5318000.0,7483000.0,6071000.0,7237000.0
Depreciation Income Statement,1262600000.0,992306000.0,1207577000.0,1421527000.0
Selling General And Administration,405327000.0,113781000.0,143762000.0,88820000.0
Selling And Marketing Expense,106282000.0,55355000.0,67744000.0,48934000.0
General And Administrative Expense,299045000.0,58426000.0,76018000.0,39886000.0
Rent And Landing Fees,78134000.0,52171000.0,46990000.0,57314000.0
Gross Profit,15193600000.0,8301563000.0,9054356000.0,9735172000.0
Cost Of Revenue,7621200000.0,5826474000.0,9471592000.0,8667576000.0
Total Revenue,22814800000.0,14128037000.0,18525948000.0,18402748000.0
Operating Revenue,22814800000.0,14128037000.0,18525948000.0,18402748000.0
