,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,474624957.595174,210478157.761547,12735365.749347
Tax Rate For Calcs,0.255031,0.257297,0.254171,0.246218
Total Unusual Items,0.0,1844657000.0,828097000.0,51724000.0
Total Unusual Items Excluding Goodwill,0.0,1844657000.0,828097000.0,51724000.0
Net Income From Continuing Operation Net Minority Interest,31647200000.0,19697853000.0,16643338000.0,15801960000.0
Reconciled Depreciation,1821800000.0,1388981000.0,1149202000.0,1257270000.0
Net Interest Income,78365400000.0,64221522000.0,58791174000.0,49120812000.0
Interest Expense,99752400000.0,79593793000.0,84349581000.0,86783092000.0
Interest Income,178117800000.0,143815315000.0,143140755000.0,135903904000.0
Normalized Income,31647200000.0,18327820957.595173,16025719157.761547,15762971365.749348
Net Income From Continuing And Discontinued Operation,31647200000.0,19697853000.0,16643338000.0,15801960000.0
Diluted Average Shares,2131124579.0,2086641949.0,2001700000.0,2004059000.0
Basic Average Shares,2108407728.0,2069107143.0,1994500000.0,1989049000.0
Diluted EPS,14.85,9.44,8.31,7.88
Basic EPS,15.01,9.52,8.34,7.94
Diluted NI Availto Com Stockholders,31647200000.0,19697853000.0,16643338000.0,15801960000.0
Net Income Common Stockholders,31647200000.0,19697853000.0,16643338000.0,15801960000.0
Net Income,31647200000.0,19697853000.0,16643338000.0,15801960000.0
Minority Interests,-451000000.0,-266386000.0,-152363000.0,-102800000.0
Net Income Including Noncontrolling Interests,32098200000.0,19964271000.0,16795676000.0,15904741000.0
Net Income Extraordinary,0.0,0.0,0.0,377087000.0
Net Income Continuous Operations,32098200000.0,19964271000.0,16795676000.0,15904741000.0
Tax Provision,10871800000.0,6808800000.0,5613500000.0,5072000000.0
Pretax Income,42629400000.0,26462790000.0,22085534000.0,20599654000.0
Special Income Charges,0.0,1844657000.0,828097000.0,51724000.0
Other Special Charges,,-53304000.0,-17989000.0,-51724000.0
Write Off,,-1791353000.0,-810108000.0,
Gain On Sale Of Security,,3073378000.0,6108187000.0,6079246000.0
Operating Expense,52112000000.0,46248564000.0,39314338000.0,36096271000.0
Other Operating Expenses,27709600000.0,13393113000.0,10925510000.0,10984744000.0
Depreciation And Amortization In Income Statement,,1388981000.0,1149202000.0,1257270000.0
Depreciation Income Statement,,1388981000.0,1149202000.0,1257270000.0
Selling General And Administration,,516485000.0,376077000.0,425562000.0
Selling And Marketing Expense,,121696000.0,96758000.0,121258000.0
General And Administrative Expense,,394789000.0,279319000.0,304304000.0
Insurance And Claims,,2145710000.0,1929055000.0,1427808000.0
Rent And Landing Fees,,3655870000.0,3190459000.0,3217217000.0
Total Revenue,102727700000.0,83586197000.0,77541675000.0,67887201000.0
Operating Revenue,102727700000.0,83586197000.0,77541675000.0,67887201000.0
