,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,91597616.0,290173.0,-1522891.0
Tax Rate For Calcs,0.280883,0.2612,0.1717,0.3469
Normalized EBITDA,4617000000.0,4112950000.0,4336850000.0,7515450000.0
Total Unusual Items,-68090000.0,350680000.0,1690000.0,-4390000.0
Total Unusual Items Excluding Goodwill,-68090000.0,350680000.0,1690000.0,-4390000.0
Net Income From Continuing Operation Net Minority Interest,1042000000.0,1168830000.0,622760000.0,2816690000.0
Reconciled Depreciation,678000000.0,721090000.0,793670000.0,722850000.0
Reconciled Cost Of Revenue,21022000000.0,12566480000.0,9475480000.0,20081610000.0
EBITDA,4617000000.0,4463630000.0,4338540000.0,7511060000.0
EBIT,3939000000.0,3742540000.0,3544870000.0,6788210000.0
Net Interest Income,-2490000000.0,-7142130000.0,-5592330000.0,-6386110000.0
Interest Expense,2490000000.0,2160520000.0,2793020000.0,2456660000.0
Interest Income,332190000.0,354450000.0,419810000.0,429920000.0
Normalized Income,1042000000.0,909747616.0,621360173.0,2819557109.0
Net Income From Continuing And Discontinued Operation,1042000000.0,1168830000.0,622760000.0,2816690000.0
Total Expenses,30085000000.0,19075830000.0,15109190000.0,27062940000.0
Rent Expense Supplemental,165380000.0,177330000.0,207580000.0,232330000.0
Diluted Average Shares,94845853.0,94845853.0,94845853.0,94845853.0
Basic Average Shares,94845853.0,94845853.0,94845853.0,94845853.0
Diluted EPS,10.99,18.27,6.57,29.69
Basic EPS,10.99,18.27,6.57,29.69
Diluted NI Availto Com Stockholders,1042000000.0,1168830000.0,622760000.0,2816690000.0
Net Income Common Stockholders,1042000000.0,1168830000.0,622760000.0,2816690000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1042000000.0,1168830000.0,622760000.0,2816690000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,1042000000.0,1168830000.0,622760000.0,2816690000.0
Net Income Continuous Operations,1042000000.0,1168830000.0,622760000.0,2816690000.0
Tax Provision,407000000.0,413190000.0,129090000.0,1514860000.0
Pretax Income,1449000000.0,1582020000.0,751850000.0,4331550000.0
Other Non Operating Income Expenses,923000000.0,198480000.0,384660000.0,281460000.0
Special Income Charges,-68090000.0,350680000.0,1690000.0,-4390000.0
Other Special Charges,-920000.0,-354220000.0,-1690000.0,-4410000.0
Write Off,10300000.0,3540000.0,,8800000.0
Impairment Of Capital Assets,58710000.0,,,
Net Non Operating Interest Income Expense,-2490000000.0,-7142130000.0,-5592330000.0,-6386110000.0
Total Other Finance Cost,136720000.0,5336060000.0,3219120000.0,4359370000.0
Interest Expense Non Operating,2490000000.0,2160520000.0,2793020000.0,2456660000.0
Interest Income Non Operating,332190000.0,354450000.0,419810000.0,429920000.0
Operating Income,3016000000.0,8175480000.0,5957830000.0,10438310000.0
Operating Expense,9063000000.0,6509350000.0,5633710000.0,6981330000.0
Other Operating Expenses,5440000000.0,2011170000.0,1980180000.0,2429360000.0
Depreciation And Amortization In Income Statement,678000000.0,721090000.0,793670000.0,722850000.0
Amortization,2140000.0,3090000.0,3730000.0,420000.0
Depreciation Income Statement,678000000.0,718000000.0,789940000.0,722430000.0
Selling General And Administration,1237920000.0,1357550000.0,904490000.0,1163020000.0
Selling And Marketing Expense,683070000.0,842170000.0,584940000.0,795070000.0
General And Administrative Expense,554850000.0,515380000.0,319550000.0,367950000.0
Rent And Landing Fees,165380000.0,177330000.0,207580000.0,232330000.0
Gross Profit,12079000000.0,14684830000.0,11591540000.0,17419640000.0
Cost Of Revenue,21022000000.0,12566480000.0,9475480000.0,20081610000.0
Total Revenue,33101000000.0,27251310000.0,21067020000.0,37501250000.0
Operating Revenue,33101000000.0,27251310000.0,21067020000.0,37501250000.0
