,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-5450392.8,4295937.0,116336368.8
Tax Rate For Calcs,0.134042,0.1587,0.1191,0.2286
Normalized EBITDA,10423700000.0,14375723000.0,12712638000.0,8598547000.0
Total Unusual Items,0.0,-34344000.0,36070000.0,508908000.0
Total Unusual Items Excluding Goodwill,0.0,-34344000.0,36070000.0,508908000.0
Net Income From Continuing Operation Net Minority Interest,3483500000.0,5687937000.0,5118071000.0,2820449000.0
Reconciled Depreciation,2962800000.0,2725206000.0,2798036000.0,2533309000.0
Reconciled Cost Of Revenue,47929700000.0,40950606000.0,28303433000.0,28761739000.0
EBITDA,10423700000.0,14341379000.0,12748708000.0,9107455000.0
EBIT,7460900000.0,11616173000.0,9950672000.0,6574146000.0
Net Interest Income,-352700000.0,31158000.0,162658000.0,188792000.0
Interest Expense,352700000.0,147498000.0,165517000.0,172298000.0
Interest Income,234820000.0,196202000.0,338420000.0,368976000.0
Normalized Income,3483500000.0,5716830607.2,5086296937.0,2427877368.8
Net Income From Continuing And Discontinued Operation,3483500000.0,5687937000.0,5118071000.0,2820449000.0
Total Expenses,69840600000.0,55642500000.0,39578227000.0,38668041000.0
Rent Expense Supplemental,173093000.0,155842000.0,141331000.0,122368000.0
Diluted Average Shares,31392462.0,31392462.0,31482136.0,31984600.0
Basic Average Shares,31392462.0,31392462.0,31482136.0,31984600.0
Diluted EPS,110.97,181.19,162.57,88.18
Basic EPS,110.97,181.19,162.57,88.18
Diluted NI Availto Com Stockholders,3483500000.0,5687937000.0,5118071000.0,2820449000.0
Net Income Common Stockholders,3483500000.0,5687937000.0,5118071000.0,2820449000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3483500000.0,5687937000.0,5118071000.0,2820449000.0
Minority Interests,-2671900000.0,-3960343000.0,-3501565000.0,-2117759000.0
Net Income Including Noncontrolling Interests,6155400000.0,9648280000.0,8619636000.0,4938208000.0
Net Income Continuous Operations,6155400000.0,9648280000.0,8619636000.0,4938208000.0
Tax Provision,952800000.0,1820395000.0,1165519000.0,1463640000.0
Pretax Income,7108200000.0,11468675000.0,9785155000.0,6401848000.0
Other Non Operating Income Expenses,951900000.0,166660000.0,104361000.0,208441000.0
Special Income Charges,0.0,-3304000.0,-25025000.0,692213000.0
Other Special Charges,-2733000.0,-116000.0,3698000.0,-696685000.0
Write Off,1525000.0,2030000.0,2883000.0,3195000.0
Impairment Of Capital Assets,5812000.0,1390000.0,18444000.0,1277000.0
Net Non Operating Interest Income Expense,-352700000.0,31158000.0,162658000.0,188792000.0
Total Other Finance Cost,32171000.0,17546000.0,10245000.0,7886000.0
Interest Expense Non Operating,352700000.0,147498000.0,165517000.0,172298000.0
Interest Income Non Operating,234820000.0,196202000.0,338420000.0,368976000.0
Operating Income,6682200000.0,10429087000.0,9456719000.0,5980717000.0
Operating Expense,21910900000.0,14691894000.0,11274794000.0,9906302000.0
Other Operating Expenses,14043200000.0,6361197000.0,3588903000.0,2996812000.0
Depreciation And Amortization In Income Statement,2962800000.0,2725206000.0,2798036000.0,2533309000.0
Amortization,,11329000.0,9075000.0,2693000.0
Depreciation Income Statement,2962800000.0,2713877000.0,2788961000.0,2530616000.0
Selling General And Administration,1015289000.0,833255000.0,706101000.0,582976000.0
Selling And Marketing Expense,394404000.0,360365000.0,298719000.0,249934000.0
General And Administrative Expense,620885000.0,472890000.0,407382000.0,333042000.0
Rent And Landing Fees,173093000.0,155842000.0,141331000.0,122368000.0
Gross Profit,28593100000.0,25120981000.0,20731513000.0,15887019000.0
Cost Of Revenue,47929700000.0,40950606000.0,28303433000.0,28761739000.0
Total Revenue,76522800000.0,66071587000.0,49034946000.0,44648758000.0
Operating Revenue,76522800000.0,66071587000.0,49034946000.0,44648758000.0
