,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,2606707.317073,-55950000.0,-1702200000.0
Tax Rate For Calcs,0.0,0.054443,0.3,0.3
Normalized EBITDA,-22480000.0,-122420000.0,375100000.0,-444600000.0
Total Unusual Items,0.0,47880000.0,-186500000.0,-5674000000.0
Total Unusual Items Excluding Goodwill,0.0,47880000.0,-186500000.0,-5674000000.0
Net Income From Continuing Operation Net Minority Interest,-24560000.0,-195390000.0,-3321700000.0,-9231600000.0
Reconciled Depreciation,800000.0,970000.0,394500000.0,1414200000.0
Reconciled Cost Of Revenue,800000.0,970000.0,394500000.0,1537700000.0
EBITDA,-22480000.0,-74540000.0,188600000.0,-6118600000.0
EBIT,-23280000.0,-75510000.0,-205900000.0,-7532800000.0
Net Interest Income,-1280000.0,-128720000.0,-2922000000.0,-2589300000.0
Interest Expense,1280000.0,131130000.0,2835000000.0,1452000000.0
Interest Income,,3930000.0,2900000.0,18200000.0
Normalized Income,-24560000.0,-240663292.682927,-3191150000.0,-5259800000.0
Net Income From Continuing And Discontinued Operation,-24560000.0,-195390000.0,-3321700000.0,-9260900000.0
Total Expenses,23760000.0,113780000.0,3953100000.0,7030600000.0
Rent Expense Supplemental,,360000.0,614200000.0,185100000.0
Diluted Average Shares,307000000.0,300584615.0,302459335.0,302459335.0
Basic Average Shares,307000000.0,300584615.0,302459335.0,302459335.0
Diluted EPS,-0.08,-0.65,-10.98,-30.62
Basic EPS,-0.08,-0.65,-10.98,-30.62
Diluted NI Availto Com Stockholders,-24560000.0,-195390000.0,-3321700000.0,-9260900000.0
Net Income Common Stockholders,-24560000.0,-195390000.0,-3321700000.0,-9260900000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-24560000.0,-195390000.0,-3321700000.0,-9260900000.0
Minority Interests,,0.0,-125000000.0,-136300000.0
Net Income Including Noncontrolling Interests,-24560000.0,-195390000.0,-3196700000.0,-9124600000.0
Net Income Discontinuous Operations,,0.0,0.0,-29300000.0
Net Income Continuous Operations,-24560000.0,-195390000.0,-3196700000.0,-9095300000.0
Tax Provision,0.0,-11250000.0,155800000.0,110500000.0
Pretax Income,-24560000.0,-206640000.0,-3040900000.0,-8984800000.0
Other Non Operating Income Expenses,480000.0,4000000.0,73800000.0,88000000.0
Special Income Charges,0.0,47880000.0,-187400000.0,-4619300000.0
Other Special Charges,,,22600000.0,3880600000.0
Write Off,0.0,-47880000.0,164800000.0,738700000.0
Net Non Operating Interest Income Expense,-1280000.0,-128720000.0,-2922000000.0,-2589300000.0
Total Other Finance Cost,,1520000.0,89900000.0,1155500000.0
Interest Expense Non Operating,1280000.0,131130000.0,2835000000.0,1452000000.0
Interest Income Non Operating,,3930000.0,2900000.0,18200000.0
Operating Income,-23760000.0,-113780000.0,-215300000.0,-644500000.0
Operating Expense,22960000.0,112810000.0,3558600000.0,5492900000.0
Other Operating Expenses,21230000.0,37910000.0,2328000000.0,4267500000.0
Depreciation And Amortization In Income Statement,,,394500000.0,1414200000.0
Depreciation Income Statement,,,394500000.0,1414200000.0
Selling General And Administration,,69760000.0,383400000.0,407700000.0
Selling And Marketing Expense,,320000.0,,300000.0
General And Administrative Expense,,69440000.0,383400000.0,407400000.0
Rent And Landing Fees,,360000.0,614200000.0,185100000.0
Gross Profit,-800000.0,-970000.0,3343300000.0,4848400000.0
Cost Of Revenue,800000.0,970000.0,394500000.0,1537700000.0
Total Revenue,0.0,0.0,3737800000.0,6386100000.0
Operating Revenue,0.0,0.0,3737800000.0,6386100000.0
