,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,136610316.995855,-134607140.521095,10800000.0
Tax Rate For Calcs,0.252645,0.238454,0.249319,0.3
Normalized EBITDA,7575100000.0,4912200000.0,4315100000.0,5025800000.0
Total Unusual Items,33000000.0,572900000.0,-211100000.0,36000000.0
Total Unusual Items Excluding Goodwill,33000000.0,572900000.0,-539900000.0,36000000.0
Net Income From Continuing Operation Net Minority Interest,4502900000.0,3123100000.0,2065800000.0,2124500000.0
Reconciled Depreciation,1168600000.0,1132400000.0,1145700000.0,1166300000.0
Reconciled Cost Of Revenue,46246800000.0,43336900000.0,32229500000.0,38841500000.0
EBITDA,7575100000.0,5485100000.0,4104000000.0,5061800000.0
EBIT,6406500000.0,4352700000.0,2958300000.0,3895500000.0
Net Interest Income,-375900000.0,437300000.0,640900000.0,136500000.0
Interest Expense,375900000.0,251700000.0,206400000.0,150200000.0
Interest Income,894300000.0,689000000.0,847300000.0,286700000.0
Normalized Income,4502900000.0,2686810316.995855,2799892859.478905,2099300000.0
Net Income From Continuing And Discontinued Operation,4502900000.0,3123100000.0,2065800000.0,2124500000.0
Total Expenses,76091100000.0,57858500000.0,44921500000.0,53217300000.0
Rent Expense Supplemental,230500000.0,191900000.0,148900000.0,283400000.0
Diluted Average Shares,112637493.0,112637493.0,112614860.0,112614860.0
Basic Average Shares,112614860.0,112614860.0,112614860.0,112614860.0
Diluted EPS,39.98,27.73,18.34,18.87
Basic EPS,39.98,27.73,18.34,18.87
Diluted NI Availto Com Stockholders,4502900000.0,3123100000.0,2065800000.0,2124500000.0
Net Income Common Stockholders,4502900000.0,3123100000.0,2065800000.0,2124500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4502900000.0,3123100000.0,2065800000.0,2124500000.0
Minority Interests,-4100000.0,,0.0,0.0
Net Income Including Noncontrolling Interests,4507000000.0,3123100000.0,2065800000.0,2124500000.0
Net Income Continuous Operations,4507000000.0,3123100000.0,2065800000.0,2124500000.0
Tax Provision,1523600000.0,977900000.0,686100000.0,1620800000.0
Pretax Income,6030600000.0,4101000000.0,2751900000.0,3745300000.0
Other Non Operating Income Expenses,1601800000.0,286500000.0,200500000.0,268500000.0
Special Income Charges,-415500000.0,170500000.0,-645300000.0,-354400000.0
Other Special Charges,37900000.0,-76400000.0,24400000.0,-54900000.0
Write Off,377600000.0,-94100000.0,200600000.0,409300000.0
Restructuring And Mergern Acquisition,,0.0,91500000.0,
Net Non Operating Interest Income Expense,-375900000.0,437300000.0,640900000.0,136500000.0
Total Other Finance Cost,4300000.0,,,
Interest Expense Non Operating,375900000.0,251700000.0,206400000.0,150200000.0
Interest Income Non Operating,894300000.0,689000000.0,847300000.0,286700000.0
Operating Income,4807000000.0,2781800000.0,2180900000.0,3336600000.0
Operating Expense,29844300000.0,14521600000.0,12692000000.0,14375800000.0
Other Operating Expenses,19134000000.0,2298900000.0,1909200000.0,2740100000.0
Depreciation And Amortization In Income Statement,1168600000.0,1132400000.0,1145700000.0,1166300000.0
Amortization,146900000.0,137600000.0,128700000.0,130500000.0
Depreciation Income Statement,1168600000.0,994800000.0,1017000000.0,1035800000.0
Selling General And Administration,4011600000.0,3273100000.0,2357000000.0,3034300000.0
Selling And Marketing Expense,2591100000.0,2119100000.0,1447900000.0,2100700000.0
General And Administrative Expense,1420500000.0,1154000000.0,909100000.0,933600000.0
Rent And Landing Fees,230500000.0,191900000.0,148900000.0,283400000.0
Gross Profit,34651300000.0,17303400000.0,14872900000.0,17712400000.0
Cost Of Revenue,46246800000.0,43336900000.0,32229500000.0,38841500000.0
Total Revenue,80898100000.0,60640300000.0,47102400000.0,56553900000.0
Operating Revenue,80898100000.0,60640300000.0,47102400000.0,56553900000.0
